tick,id,target,model,velocity,current,position,reference_current
13637,1,0.0,0.0,0.0,0.0,-92.452392578125,9.739652887219563e-05
13647,1,0.0,0.0,0.009669331833720207,-0.003701833076775074,-92.452392578125,0.020940760150551796
13657,1,0.0,0.0,0.017199814319610596,-0.006694172974675894,-92.452392578125,0.01412300392985344
13667,1,0.0,0.0,0.023064563050866127,-0.009134014137089252,-92.452392578125,0.00749953230842948
13677,1,0.0,0.0,0.027632031589746475,-0.011143621057271957,-92.452392578125,0.0016557408962398767
13687,1,0.0,0.0,0.03118917904794216,-0.012818215414881706,-92.452392578125,0.00048698263708502054
13697,1,0.0,0.0,-0.161532923579216,0.06168944388628006,-92.452392578125,0.01548655517399311
13707,1,0.0,0.0,-0.11613260954618454,0.04613496735692024,-92.452392578125,0.01977200247347355
13717,1,0.0,0.0,-0.08077484369277954,0.03391266241669655,-92.452392578125,0.023473070934414864
13727,1,0.0,0.0,-0.05323817953467369,0.024285396561026573,-92.452392578125,0.022109517827630043
13737,1,0.0,0.0,-0.031792592257261276,0.01667909324169159,-92.452392578125,0.01977200247347355
13747,1,0.0,0.0,-0.015090757049620152,0.010646671056747437,-92.452392578125,0.018798036500811577
13757,1,0.0,0.0,-0.002083359519019723,0.005839932709932327,-92.452392578125,0.011784980073571205
13767,1,0.0,0.0,0.008046811446547508,0.0019877038430422544,-92.452392578125,0.011979772709310055
13777,1,0.0,0.0,0.015936193987727165,-0.0011212049284949899,-92.452392578125,0.006915153469890356
13787,1,0.0,0.0,0.022080453112721443,-0.0036512725055217743,-92.452392578125,0.005356809124350548
13797,1,0.0,0.0,-0.027147529646754265,0.014954838901758194,-92.452392578125,0.004967222921550274
13807,1,0.0,0.0,-0.011473177932202816,0.009263269603252411,-92.452392578125,0.004188050515949726
13817,1,0.0,0.0,0.0007340137381106615,0.004721967037767172,-92.452392578125,0.004382843617349863
13827,1,0.0,0.0,0.010240982286632061,0.0010764389298856258,-92.452392578125,0.004382843617349863
13837,1,0.0,0.0,0.017645016312599182,-0.0018715144833549857,-92.452392578125,0.003993257414549589
13847,1,0.0,0.0,0.023411286994814873,-0.004276250023394823,-92.452392578125,0.0030192923732101917
13857,1,0.0,0.0,0.027902062982320786,-0.006257982458919287,-92.452392578125,-0.00029218956478871405
13867,1,0.0,0.0,0.03139948099851608,-0.007910329848527908,-92.452392578125,-0.0016557408962398767
13877,1,0.0,0.0,0.034123267978429794,-0.009306205436587334,-92.452392578125,-9.739652887219563e-05
13887,1,0.0,0.0,0.036244556307792664,-0.010502394288778305,-92.452392578125,-0.004188050515949726
13897,1,0.0,0.0,0.037896618247032166,-0.011543123051524162,-92.452392578125,-0.006330774165689945
13907,1,0.0,0.0,0.039183247834444046,-0.012462833896279335,-92.452392578125,-0.006915153469890356
13917,1,0.0,0.0,0.04018527641892433,-0.013288347981870174,-92.452392578125,-0.00788911897689104
13927,1,0.0,0.0,0.04096565768122673,-0.01404055580496788,-92.452392578125,-0.006330774165689945
13937,1,0.0,0.0,0.0415734127163887,-0.014735723845660686,-92.452392578125,-0.00749953230842948
13947,1,0.0,0.0,0.042046740651130676,-0.015386528335511684,-92.452392578125,-0.009642256423830986
13957,1,0.0,0.0,0.04241536185145378,-0.016002826392650604,-92.452392578125,-0.011200600303709507
13967,1,0.0,0.0,0.04270244762301445,-0.01659231446683407,-92.452392578125,-0.011200600303709507
13977,1,0.0,0.0,0.04292603209614754,-0.017160974442958832,-92.452392578125,-0.008473497815430164
13987,1,0.0,0.0,0.043100159615278244,-0.01771346665918827,-92.452392578125,-0.011590186506509781
13997,1,0.0,0.0,0.043235767632722855,-0.018253415822982788,-92.452392578125,-0.01042142789810896
14007,1,0.0,0.0,0.04334138333797455,-0.018783658742904663,-92.452392578125,-0.009642256423830986
14017,1,0.0,0.0,0.04342363774776459,-0.01930638961493969,-92.452392578125,-0.010616221465170383
14027,1,0.0,0.0,0.04348769038915634,-0.01982332579791546,-92.452392578125,-0.014122496359050274
14037,1,0.0,0.0,0.043537579476833344,-0.02033580280840397,-92.452392578125,-0.012953737750649452
14047,1,0.0,0.0,0.043576430529356,-0.02084486186504364,-92.452392578125,-0.015291254967451096
14057,1,0.0,0.0,0.04360668361186981,-0.02135130949318409,-92.452392578125,-0.012758945114910603
14067,1,0.0,0.0,0.04363024979829788,-0.021855780854821205,-92.452392578125,-0.012758945114910603
14077,1,0.0,0.0,0.043648600578308105,-0.022358763962984085,-92.452392578125,-0.014122496359050274
14087,1,0.0,0.0,0.043662894517183304,-0.02286064252257347,-92.452392578125,-0.014317288994789124
14097,1,0.0,0.0,0.04367402568459511,-0.02336171828210354,-92.452392578125,-0.015291254967451096
14107,1,0.0,0.0,0.04368269443511963,-0.023862216621637344,-92.452392578125,-0.016070427373051643
14117,1,0.0,0.0,0.04368944838643074,-0.024362321943044662,-92.452392578125,-0.014122496359050274
14127,1,0.0,0.0,0.04369470849633217,-0.024862179532647133,-92.452392578125,-0.01938190869987011
14137,1,0.0,0.0,0.04369880259037018,-0.025361886247992516,-92.452392578125,-0.018602736294269562
14147,1,0.0,0.0,0.04370199516415596,-0.02586154080927372,-92.452392578125,-0.015291254967451096
14157,1,0.0,0.0,0.043704476207494736,-0.02636120095849037,-92.452392578125,-0.017433978617191315
14167,1,0.0,0.0,0.043706413358449936,-0.0268609207123518,-92.452392578125,-0.014512082561850548
14177,1,0.0,0.0,0.04370792210102081,-0.027360742911696434,-92.452392578125,-0.017433978617191315
14187,1,0.0,0.0,0.04370909556746483,-0.027860697358846664,-92.452392578125,-0.017433978617191315
14197,1,0.0,0.0,0.04371000826358795,-0.02836081013083458,-92.452392578125,-0.018407942727208138
14207,1,0.0,0.0,0.04371071606874466,-0.028861092403531075,-92.452392578125,-0.01938190869987011
14217,1,0.0,0.0,0.04371127113699913,-0.02936156839132309,-92.452392578125,-0.020550666376948357
14227,1,0.0,0.0,0.04371170327067375,-0.02986224740743637,-92.452392578125,-0.01938190869987011
14237,1,0.0,0.0,0.04371203854680061,-0.030363136902451515,-92.452392578125,-0.018602736294269562
14247,1,0.0,0.0,0.043712299317121506,-0.030864248052239418,-92.452392578125,-0.018602736294269562
14257,1,0.0,0.0,0.04371250048279762,-0.03136557713150978,-92.452392578125,-0.018018357455730438
14267,1,0.0,0.0,0.04371266067028046,-0.0318671353161335,-92.452392578125,-0.017823563888669014
14277,1,0.0,0.0,0.043712783604860306,-0.03236892819404602,-92.452392578125,-0.022693390026688576
14287,1,0.0,0.0,0.043712880462408066,-0.032870952039957047,-92.452392578125,-0.021329838782548904
14297,1,0.0,0.0,0.043712954968214035,-0.033373210579156876,-92.452392578125,-0.0224985983222723
14307,1,0.0,0.0,0.04371301084756851,-0.03387570381164551,-92.452392578125,-0.01977149397134781
14317,1,0.0,0.0,0.043713055551052094,-0.03437844291329384,-92.452392578125,-0.023472562432289124
14327,1,0.0,0.0,0.04371309280395508,-0.03488142043352127,-92.452392578125,-0.02152463234961033
14337,1,0.0,0.0,0.04371311888098717,-0.035384632647037506,-92.452392578125,-0.021329838782548904
14347,1,0.0,0.0,0.04371313750743866,-0.03588808700442314,-92.452392578125,-0.02503192238509655
14357,1,0.0,0.0,0.04371315613389015,-0.03639178350567818,-92.452392578125,-0.022303804755210876
14367,1,0.0,0.0,0.043713174760341644,-0.03689572587609291,-92.452392578125,-0.0232777688652277
14377,1,0.0,0.0,0.04371318593621254,-0.037399910390377045,-92.452392578125,-0.02503192238509655
14387,1,0.0,0.0,0.04371318593621254,-0.03790432959794998,-92.452392578125,-0.024446528404951096
14397,1,0.0,0.0,0.04371318593621254,-0.03840898722410202,-92.452392578125,-0.027369437739253044
14407,1,0.0,0.0,0.04371318593621254,-0.038913894444704056,-92.452392578125,-0.024446528404951096
14417,1,0.0,0.0,0.04371318593621254,-0.03941904380917549,-92.452392578125,-0.02678505890071392
14427,1,0.0,0.0,0.04371318593621254,-0.03992443531751633,-92.452392578125,-0.022109011188149452
14437,1,0.0,0.0,0.04371318593621254,-0.04043006896972656,-92.452392578125,-0.026979852467775345
14447,1,0.0,0.0,0.04371318593621254,-0.0409359447658062,-92.452392578125,-0.022693390026688576
14457,1,0.0,0.0,0.04371318593621254,-0.041442062705755234,-92.452392578125,-0.028148610144853592
14467,1,0.0,0.0,0.04371318593621254,-0.04194842651486397,-92.452392578125,-0.02717464603483677
14477,1,0.0,0.0,0.04371318966150284,-0.0424550324678421,-92.452392578125,-0.02542150765657425
14487,1,0.0,0.0,0.04371318966150284,-0.042961884289979935,-92.452392578125,-0.025811094790697098
14497,1,0.0,0.0,0.04371318966150284,-0.04346897080540657,-92.452392578125,-0.027759024873375893
14507,1,0.0,0.0,0.04371318966150284,-0.043976303189992905,-92.452392578125,-0.029512161388993263
14517,1,0.0,0.0,0.04371318966150284,-0.04448387771844864,-92.452392578125,-0.029512161388993263
14527,1,0.0,0.0,0.04371318966150284,-0.04499169811606407,-92.452392578125,-0.030096540227532387
14537,1,0.0,0.0,0.04371318966150284,-0.045499760657548904,-92.452392578125,-0.032628849148750305
14547,1,0.0,0.0,0.04371318966150284,-0.04600806534290314,-92.452392578125,-0.029122576117515564
14557,1,0.0,0.0,0.04371318966150284,-0.04651660472154617,-92.452392578125,-0.03126529976725578
14567,1,0.0,0.0,0.04371318966150284,-0.0470254011452198,-92.452392578125,-0.03126529976725578
14577,1,0.0,0.0,0.04371318966150284,-0.04753442853689194,-92.452392578125,-0.029512161388993263
14587,1,0.0,0.0,0.04371318966150284,-0.04804370552301407,-92.452392578125,-0.03146009147167206
14597,1,0.0,0.0,0.04371318966150284,-0.0485532209277153,-92.452392578125,-0.03184967860579491
14607,1,0.0,0.0,0.04371318966150284,-0.04906298592686653,-92.452392578125,-0.03321323171257973
14617,1,0.0,0.0,0.04371318966150284,-0.049572985619306564,-92.452392578125,-0.034771572798490524
14627,1,0.0,0.0,0.04371318966150284,-0.050083231180906296,-92.452392578125,-0.03282364457845688
14637,1,0.0,0.0,0.04371318966150284,-0.05059371143579483,-92.452392578125,-0.03457678109407425
14647,1,0.0,0.0,0.04371318966150284,-0.05110443755984306,-92.452392578125,-0.033408023416996
14657,1,0.0,0.0,0.04371318966150284,-0.051615405827760696,-92.452392578125,-0.0349663682281971
14667,1,0.0,0.0,0.04371318966150284,-0.052126627415418625,-92.452392578125,-0.032628849148750305
14677,1,0.07559181749820709,0.0071935090236365795,0.04371318966150284,-0.048349011689424515,-92.452392578125,-0.03204447031021118
14687,1,0.4562084972858429,0.04296565800905228,0.04371318966150284,-0.027378922328352928,-92.452392578125,-0.03107050620019436
14697,1,0.7780346870422363,0.10703406482934952,0.04371318966150284,0.0028862240724265575,-92.452392578125,-0.02542150765657425
14707,1,1.1202889680862427,0.1972019374370575,0.04371318966150284,0.04374375194311142,-92.452392578125,-0.012369358912110329
14717,1,1.486228108406067,0.30635589361190796,0.04371318966150284,0.09298009425401688,-92.452392578125,0.007109946571290493
14727,1,1.804002046585083,0.4310956299304962,0.2443334013223648,0.07116656750440598,-92.452392578125,0.019187623634934425
14737,1,2.173748731613159,0.5762428641319275,0.19995635747909546,0.15083475410938263,-92.452392578125,0.03438148275017738
14747,1,2.490064859390259,0.7345291376113892,0.16539549827575684,0.23245054483413696,-92.430419921875,0.06554887443780899
14757,1,2.8497021198272705,0.9087116718292236,0.5392938256263733,0.16768646240234375,-92.430419921875,0.08911934494972229
14767,1,2.8497021198272705,1.0934211015701294,0.6168492436408997,0.20726804435253143,-92.430419921875,0.09340479224920273
14777,1,3.1875813007354736,1.2927066087722778,0.9306215643882751,0.1719461977481842,-92.40850830078125,0.10957261174917221
14787,1,3.516692638397217,1.5043467283248901,0.9234840869903564,0.2624436318874359,-92.40850830078125,0.1111309602856636
14797,1,3.8204598426818848,1.724753737449646,2.0794479846954346,-0.08622663468122482,-92.36456298828125,0.09905379265546799
14807,1,4.112195014953613,1.9519487619400024,1.403529167175293,0.25377485156059265,-92.36456298828125,0.07626249641180038
14817,1,4.428367614746094,2.1818315982818604,1.5060198307037354,0.31707340478897095,-92.36456298828125,0.14892131090164185
14827,1,4.721832752227783,2.418180227279663,4.541674613952637,-0.7489414215087891,-92.2108154296875,0.02503141388297081
14837,1,5.062656402587891,2.657249927520752,-0.9855754375457764,1.4282636642456055,-92.36456298828125,0.06418532878160477
14847,1,5.342630863189697,2.897132396697998,3.4988791942596436,-0.1347646713256836,-92.25469970703125,0.16995947062969208
14857,1,5.6562652587890625,3.1360623836517334,9.51684284210205,-2.3713932037353516,-91.88116455078125,-0.1691797971725464
14867,1,5.9278411865234375,3.381268262863159,-6.773502349853516,3.0,-92.4744873046875,0.04762791469693184
14877,1,6.225799083709717,3.629507064819336,3.5959606170654297,0.12998096644878387,-92.23272705078125,0.2176847904920578
14887,1,6.225799083709717,3.8765769004821777,15.33873462677002,-3.0,-91.57354736328125,-0.18437466025352478
14897,1,6.4886274337768555,4.125146865844727,-3.107996940612793,2.7379462718963623,-92.1888427734375,-0.022693390026688576
14907,1,6.772436618804932,4.37188196182251,-3.723027229309082,3.0,-92.38653564453125,0.182815819978714
