tick,id,address,value
59325,1,28698,-0.4716440737247467
59345,1,28698,-0.07529379427433014
59365,1,28698,-0.07181501388549805
59366,1,28700,24.2115478515625
59385,1,28698,0.4960191249847412
59405,1,28698,0.9919280409812927
59425,1,28698,1.5223956108093262
59445,1,28698,2.00396990776062
59466,1,28698,2.6729578971862793
59485,1,28698,3.593703508377075
59505,1,28698,4.35269832611084
59525,1,28698,4.515632629394531
59545,1,28698,4.272689342498779
59565,1,28698,3.6408164501190186
59566,1,28700,24.071189880371094
59585,1,28698,3.2170350551605225
59605,1,28698,2.749868154525757
59625,1,28698,2.3258190155029297
59645,1,28698,1.7628240585327148
59665,1,28698,1.3829765319824219
59685,1,28698,1.065354347229004
59705,1,28698,0.8043475151062012
59725,1,28698,0.5922583937644958
59745,1,28698,0.1326262503862381
59765,1,28698,-0.11254489421844482
59766,1,28700,24.2115478515625
59785,1,28698,-0.22042974829673767
59805,1,28698,-0.7684423327445984
59825,1,28698,-1.3717299699783325
59845,1,28698,-1.9848146438598633
59865,1,28698,-2.553647756576538
59885,1,28698,-2.92568302154541
59905,1,28698,-3.316711664199829
59925,1,28698,-3.3531394004821777
59945,1,28698,-3.3067824840545654
59965,1,28698,-2.947526693344116
59966,1,28700,24.071189880371094
59985,1,28698,-2.2659828662872314
60005,1,28698,-1.5798643827438354
60025,1,28698,-1.0594173669815063
60045,1,28698,-0.7019159197807312
60065,1,28698,-0.3129628002643585
60085,1,28698,-0.032369278371334076
60105,1,28698,0.2310580611228943
60125,1,28698,0.8433639407157898
60145,1,28698,1.4680625200271606
60165,1,28698,1.9178839921951294
60166,1,28700,24.17645835876465
60185,1,28698,2.562584161758423
60205,1,28698,3.4448294639587402
60225,1,28698,4.249366760253906
60245,1,28698,4.429352760314941
60265,1,28698,4.236183166503906
60285,1,28698,3.393702745437622
60305,1,28698,2.620366334915161
60325,1,28698,1.9933083057403564
60345,1,28698,1.478532314300537
60365,1,28698,1.1048777103424072
60366,1,28700,24.2115478515625
60385,1,28698,0.8914443254470825
60405,1,28698,0.6855058073997498
60425,1,28698,0.37550607323646545
60445,1,28698,-0.01121579110622406
60465,1,28698,-0.2363630086183548
60485,1,28698,-0.36788466572761536
60505,1,28698,-1.0392135381698608
60525,1,28698,-1.6560592651367188
60545,1,28698,-2.3162479400634766
60565,1,28698,-2.714130401611328
60566,1,28700,24.106279373168945
60585,1,28698,-2.815718412399292
60605,1,28698,-2.918585777282715
60625,1,28698,-2.7579782009124756
60645,1,28698,-2.300250768661499
60665,1,28698,-1.7673555612564087
60685,1,28698,-1.1772637367248535
60705,1,28698,-0.813113272190094
60725,1,28698,-0.4795793294906616
60745,1,28698,0.024077679961919785
60765,1,28698,0.13993577659130096
60766,1,28700,24.2115478515625
60785,1,28698,0.6602601408958435
60805,1,28698,1.21422278881073
60825,1,28698,1.5747047662734985
60845,1,28698,2.2924752235412598
60865,1,28698,3.282778263092041
60885,1,28698,4.087827205657959
60905,1,28698,4.530276298522949
60925,1,28698,4.233079433441162
60945,1,28698,3.2558770179748535
60965,1,28698,2.2974696159362793
60966,1,28700,24.141368865966797
60985,1,28698,1.5437020063400269
61005,1,28698,1.054957389831543
61025,1,28698,0.8151060938835144
61045,1,28698,0.639271080493927
61065,1,28698,0.2746112644672394
61085,1,28698,-0.017828695476055145
61105,1,28698,-0.07707373052835464
61125,1,28698,-0.2838000953197479
61145,1,28698,-0.9812134504318237
61165,1,28698,-1.709688663482666
61166,1,28700,24.17645835876465
61185,1,28698,-2.4434287548065186
61205,1,28698,-2.7436375617980957
61225,1,28698,-2.6948721408843994
61245,1,28698,-2.5189239978790283
61265,1,28698,-2.117802858352661
61285,1,28698,-1.622042179107666
61305,1,28698,-1.097482442855835
61325,1,28698,-0.7120625376701355
