tick,id,target,model,velocity,current,position,reference_current
11351,1,0.0,0.0,0.0,0.0,-86.27255249023438,9.739652887219563e-05
11361,1,0.0,0.0,0.12819501757621765,-0.024686304852366447,-86.27255249023438,-0.012953737750649452
11371,1,0.0,0.0,0.3663596212863922,-0.07183144241571426,-86.27255249023438,-0.020161081105470657
11381,1,0.0,0.0,0.05621539056301117,-0.0140896737575531,-86.27255249023438,-0.026005886495113373
11391,1,0.0,0.0,-0.03150476887822151,0.002980188699439168,-86.27255249023438,-0.018018357455730438
11401,1,0.0,0.0,0.30350297689437866,-0.06238352134823799,-86.25057983398438,-0.022303804755210876
11411,1,0.0,0.0,0.24603761732578278,-0.05293705686926842,-86.27255249023438,-0.023667355999350548
11421,1,0.0,0.0,0.14450114965438843,-0.03464338183403015,-86.27255249023438,-0.025226714089512825
11431,1,0.0,0.0,0.12220693379640579,-0.031137553974986076,-86.27255249023438,-0.02542150765657425
11441,1,0.0,0.0,0.10484416037797928,-0.028465045616030693,-86.27255249023438,-0.026979852467775345
11451,1,0.0,0.0,0.09132202714681625,-0.026441587135195732,-86.27255249023438,-0.024056941270828247
11461,1,0.0,0.0,0.2826365828514099,-0.06453356146812439,-86.27255249023438,-0.024446528404951096
11471,1,0.0,0.0,0.08316757529973984,-0.026893800124526024,-86.27255249023438,-0.02678505890071392
11481,1,0.0,0.0,0.07444027811288834,-0.025682328268885612,-86.27255249023438,-0.023667355999350548
11491,1,0.0,0.0,0.06764346361160278,-0.024797216057777405,-86.27255249023438,-0.020161081105470657
11501,1,0.0,0.0,0.06235010549426079,-0.024166330695152283,-86.27255249023438,-0.02113504707813263
11511,1,0.0,0.0,0.06980187445878983,-0.02598932571709156,-86.25057983398438,-0.02152463234961033
11521,1,0.0,0.0,0.06403107196092606,-0.025278564542531967,-86.25057983398438,-0.018407942727208138
11531,1,0.0,0.0,0.059536777436733246,-0.024783682078123093,-86.25057983398438,-0.019966287538409233
11541,1,0.0,0.0,0.05603661760687828,-0.024456987157464027,-86.25057983398438,-0.018018357455730438
11551,1,0.0,0.0,0.053310688585042953,-0.02426132559776306,-86.25057983398438,-0.01626521907746792
11561,1,0.0,0.0,0.05118773132562637,-0.02416776493191719,-86.25057983398438,-0.018602736294269562
11571,1,0.0,0.0,0.049534376710653305,-0.024153783917427063,-86.25057983398438,-0.016070427373051643
11581,1,0.0,0.0,0.04824674129486084,-0.02420182339847088,-86.25057983398438,-0.01762877032160759
11591,1,0.0,0.0,0.04724392667412758,-0.024298222735524178,-86.25057983398438,-0.016654806211590767
11601,1,0.0,0.0,0.04646293818950653,-0.024432336911559105,-86.25057983398438,-0.017044391483068466
11611,1,0.0,0.0,0.04585470259189606,-0.024595877155661583,-86.25057983398438,-0.01723918505012989
11621,1,0.0,0.0,0.045381005853414536,-0.024782385677099228,-86.25057983398438,-0.01899232342839241
11631,1,0.0,0.0,0.04501209408044815,-0.024986794218420982,-86.25057983398438,-0.017044391483068466
11641,1,0.0,0.0,0.044724784791469574,-0.025205278769135475,-86.25057983398438,-0.020161081105470657
11651,1,0.0,0.0,0.04450102895498276,-0.025434739887714386,-86.25057983398438,-0.018797529861330986
11661,1,0.0,0.0,0.044326767325401306,-0.025672806426882744,-86.25057983398438,-0.01762877032160759
11671,1,0.0,0.0,0.04419105127453804,-0.025917625054717064,-86.25057983398438,-0.017433978617191315
11681,1,0.0,0.0,0.04408535361289978,-0.02616775594651699,-86.25057983398438,-0.019576702266931534
11691,1,0.0,0.0,0.044003039598464966,-0.026422081515192986,-86.25057983398438,-0.017823563888669014
11701,1,0.0,0.0,0.04393893480300903,-0.02667972445487976,-86.25057983398438,-0.01899232342839241
11711,1,0.0,0.0,0.04388900846242905,-0.026940006762742996,-86.25057983398438,-0.018797529861330986
11721,1,0.0,0.0,0.043850127607584,-0.02720240317285061,-86.25057983398438,-0.01762877032160759
11731,1,0.0,0.0,0.0438198447227478,-0.027466489002108574,-86.25057983398438,-0.018797529861330986
