time_s,f7_time_s,ros_target_deg_s,raw_type2_velocity_deg_s,position_deg,reference_current_Arms_equivalent
0.0,1129.303,399.85350267578696,0.04371320828795433,90.9835205078125,-0.0022401202004402876
0.009999999999990905,1129.313,393.920642081378,166.85594177246094,91.59878540039062,1.0243350267410278
0.01999999999998181,1129.323,393.920642081378,88.60798645019531,93.09290313720703,2.6370513439178467
0.029999999999972715,1129.333,380.9582808986387,48.82830810546875,93.44447326660156,3.8455655574798584
0.03999999999996362,1129.343,362.04592048862696,58.4454345703125,94.03776550292969,4.4293694496154785
0.049999999999954525,1129.353,337.5845823031499,67.71285247802734,94.74089050292969,5.099273204803467
0.05999999999994543,1129.363,307.83607287022807,67.71285247802734,95.53193664550781,5.307704925537109
0.06999999999993634,1129.373,266.86532174289096,95.25260925292969,96.36685943603516,5.035379886627197
0.07999999999992724,1129.383,224.78083834799065,90.70621490478516,97.28975677490234,4.615983963012695
0.08999999999991815,1129.393,173.65378392850403,85.54805755615234,98.036865234375,4.48410701751709
0.09999999999990905,1129.403,124.03776339717668,97.70055389404297,99.00364685058594,5.198034286499023
0.11099999999987631,1129.414,64.6627190030127,94.0284194946289,100.168212890625,5.117583751678467
0.11999999999989086,1129.423,12.86003195524012,112.30097961425781,100.98123168945312,4.695655822753906
0.12999999999988177,1129.433,-46.45400700398695,117.28428649902344,102.16777038574219,4.682214736938477
0.13999999999987267,1129.443,-97.2910394122891,128.38766479492188,103.63996887207031,5.0605082511901855
0.14999999999986358,1129.453,-97.2910394122891,113.7872314453125,104.91438293457031,4.3911895751953125
0.15999999999985448,1129.463,-149.94378483440713,107.5799560546875,106.12294006347656,2.6499075889587402
0.16999999999984539,1129.473,-203.56608468063638,31.16795539855957,106.8919677734375,0.7527889013290405
0.1799999999998363,1129.483,-247.14262185490279,-157.2388153076172,106.32068634033203,-0.5503959059715271
0.1899999999998272,1129.493,-292.00234306598196,-159.94903564453125,104.65068054199219,-1.3788639307022095
0.1999999999998181,1129.503,-324.94981054183705,24.873252868652344,104.47489929199219,-2.7640576362609863
0.209999999999809,1129.513,-351.93055508869253,0.04371320828795433,104.49691772460938,-3.7970614433288574
0.2199999999997999,1129.523,-374.062943834706,-4.764739513397217,104.45292663574219,-4.6023478507995605
0.22999999999979082,1129.533,-390.831669116477,-4.852166175842285,104.40899658203125,-4.848180770874023
0.24099999999998545,1129.544,-398.6098276206381,-1.1802566051483154,104.38703155517578,-4.9068145751953125
0.25,1129.553,-399.52771771841753,-4.852166175842285,104.38703155517578,-4.904087543487549
0.2599999999999909,1129.563,-392.1509615531533,-12.371274948120117,104.27714538574219,-5.057781219482422
0.2699999999999818,1129.573,-392.1509615531533,-16.043184280395508,104.14535522460938,-4.714550971984863
0.2799999999999727,1129.583,-377.25331656735375,-19.45281410217285,103.96957397460938,-4.5768303871154785
0.2899999999999636,1129.593,-357.18391312044855,-21.113916397094727,103.77182006835938,-4.699161052703857
0.2999999999999545,1129.603,-331.3071106594339,-34.14067077636719,103.50812530517578,-5.0605082511901855
0.30999999999994543,1129.613,-293.1312307572973,-39.648536682128906,103.15655517578125,-4.687084197998047
0.31999999999993634,1129.623,-255.63940027750687,-58.35822677612305,102.60725402832031,-4.816819190979004
0.32999999999992724,1129.633,-205.31155018030333,-78.02916717529297,102.10181427001953,-5.092259883880615
0.33999999999991815,1129.643,-156.55748731816993,-89.1325454711914,101.33279418945312,-5.113687992095947
0.34999999999990905,1129.653,-100.5433117687684,-85.54805755615234,100.47584533691406,-4.703836441040039
0.35999999999989996,1129.663,-47.89825029417396,-118.50825500488281,99.24532318115234,-4.502028465270996
0.36999999999989086,1129.673,13.036854686900437,-125.0654525756836,98.058837890625,-4.931748390197754
0.37999999999988177,1129.683,13.036854686900437,-135.38177490234375,96.69651794433594,-4.86688232421875
0.38999999999987267,1129.693,68.29061281860236,-156.0148468017578,95.18037414550781,-4.336841106414795
0.3999999999998636,1129.703,120.99841006749992,-159.86160278320312,93.59828186035156,-4.824416160583496
0.4099999999998545,1129.713,176.22608651807735,-142.7255859375,92.03821563720703,-3.278709888458252
0.4199999999998454,1129.723,222.8612155496717,-93.94099426269531,90.78572082519531,-1.1827043294906616
0.4299999999998363,1129.733,269.9939849417336,3.715622663497925,90.41219329833984,0.08132711052894592
0.4399999999998272,1129.743,308.51576383614207,212.40576171875,91.75260162353516,1.038944959640503
0.4499999999998181,1129.753,342.7347906726109,-39.12397766113281,92.9610595703125,3.2300102710723877
0.459999999999809,1129.763,367.41983278062764,2.4916529655456543,92.89515686035156,4.068022727966309
0.4699999999997999,1129.773,387.2851765658476,4.32760763168335,92.91712188720703,4.7120184898376465
0.4799999999997908,1129.783,387.2851765658476,9.83569049835205,92.9610595703125,4.828701019287109
0.4899999999997817,1129.793,397.5675963068509,0.04371320828795433,93.00504302978516,4.79500150680542
0.5,1129.803,399.9107284609543,18.840829849243164,93.09290313720703,4.708122730255127
0.5099999999999909,1129.813,394.0948987255608,18.228845596313477,93.24671936035156,4.714161396026611
0.5199999999999818,1129.823,381.2185064519714,18.14141845703125,93.44447326660156,4.890256881713867
0.5299999999999727,1129.833,357.9655013359255,22.687591552734375,93.62025451660156,4.931358814239502
0.5399999999999636,1129.843,329.7359886515211,17.092302322387695,93.84001922607422,4.576635360717773
0.5509999999999309,1129.854,292.26807198364196,24.52354621887207,94.05973052978516,4.554039001464844
0.5599999999999454,1129.863,251.68210977020618,36.76324462890625,94.41130065917969,4.733445644378662
0.5699999999999363,1129.873,202.49171367157487,58.62028503417969,94.87274169921875,5.180502891540527
0.5799999999999272,1129.883,202.49171367157487,68.41226196289062,95.53193664550781,5.173880100250244
0.5899999999999181,1129.893,150.5765909712474,97.70055389404297,96.38888549804688,4.879932880401611
0.599999999999909,1129.903,100.04691470983549,110.90216064453125,97.4216079711914,4.540402889251709
0.6099999999999,1129.913,39.414933836271736,129.78648376464844,98.63011169433594,4.634100437164307
0.6199999999998909,1129.923,-23.533971828540913,133.1086883544922,99.70682525634766,4.885386943817139
0.6299999999998818,1129.933,-85.95459495487631,141.67669677734375,101.04712677001953,4.369761943817139
0.640999999999849,1129.944,-138.1117096509332,146.4851531982422,102.84893035888672,4.856167316436768
0.6499999999998636,1129.953,-195.7158630478335,131.8847198486328,104.29911804199219,4.029063701629639
0.6599999999998545,1129.963,-195.7158630478335,93.41643524169922,105.48571014404297,1.9971462488174438
0.6699999999998454,1129.973,-242.62192554061218,0.04371320828795433,106.05699157714844,0.24904698133468628
0.6799999999998363,1129.983,-283.18754169476745,-238.89639282226562,104.82646179199219,-0.6729227304458618
