time,f7_time,stage,type,id,target,position,velocity,current,state,code
3.2583357529947534,74.0,observe,1,2,,106.094482421875,11.134960174560547,-0.0,0,1
3.2583357529947534,74.0,observe,1,1,,-105.822265625,-0.0,-0.0,0,1
3.2583357529947534,74.0,observe,0,4,,0.0,-0.0,0.054999999701976776,0,1
3.2583357529947534,74.0,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.2586754329968244,74.01,observe,1,2,,106.094482421875,1.031175971031189,-0.0,0,1
3.2586754329968244,74.01,observe,1,1,,-105.822265625,-0.0,-0.0,0,1
3.2586754329968244,74.01,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
3.2586754329968244,74.01,observe,0,1,,0.0,0.0,0.05700000002980232,0,1
3.2589581339852884,74.02,observe,1,2,,106.080322265625,1.6434426307678223,-0.0,0,1
3.2589581339852884,74.02,observe,1,1,,-105.822265625,-0.0,-0.0,0,1
3.2589581339852884,74.02,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
3.2589581339852884,74.02,observe,0,1,,0.0,0.0,0.05700000002980232,0,1
3.259195427992381,74.03,observe,1,2,,106.09164428710938,9.228965759277344,-0.0,0,1
3.259195427992381,74.03,observe,1,1,,-105.822265625,-0.0,-0.0,0,1
3.259195427992381,74.03,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
3.259195427992381,74.03,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.2594206089852378,74.04,observe,1,2,,106.10009765625,8.480457305908203,-0.0,0,1
3.2594206089852378,74.04,observe,1,1,,-105.822265625,-0.0,-0.0,0,1
3.2594206089852378,74.04,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
3.2594206089852378,74.04,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.2736952409613878,74.056,disabled,1,2,,106.0859375,-1.6379529237747192,-0.0,0,1
3.2736952409613878,74.056,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.2736952409613878,74.056,disabled,0,4,,0.0,-0.0,0.03200000151991844,0,1
3.2736952409613878,74.056,disabled,0,1,,0.0,0.0,-0.01600000075995922,0,1
3.2776931019616313,74.06,disabled,1,2,,106.09164428710938,-0.6210634112358093,-0.0,0,1
3.2776931019616313,74.06,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.2776931019616313,74.06,disabled,0,4,,0.0,-0.0,-0.017999999225139618,0,1
3.2776931019616313,74.06,disabled,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.2882565209874883,74.07,disabled,1,2,,106.0859375,1.8259975910186768,-0.0,0,1
3.2882565209874883,74.07,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.2882565209874883,74.07,disabled,0,4,,0.0,-0.0,-0.017999999225139618,0,1
3.2882565209874883,74.07,disabled,0,1,,0.0,0.0,0.05700000002980232,0,1
3.298052279977128,74.08,disabled,1,2,,106.0859375,-2.9151763916015625,-0.0,0,1
3.298052279977128,74.08,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.298052279977128,74.08,disabled,0,4,,0.0,-0.0,0.03200000151991844,0,1
3.298052279977128,74.08,disabled,0,1,,0.0,0.0,0.05700000002980232,0,1
3.30820488196332,74.09,disabled,1,2,,106.0887451171875,1.1459656953811646,-0.0,0,1
3.30820488196332,74.09,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.30820488196332,74.09,disabled,0,4,,0.0,-0.0,0.03200000151991844,0,1
3.30820488196332,74.09,disabled,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.3177700099768117,74.1,disabled,1,2,,106.0859375,-4.837833881378174,-0.0,0,1
3.3177700099768117,74.1,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.3177700099768117,74.1,disabled,0,4,,0.0,-0.0,-0.017999999225139618,0,1
3.3177700099768117,74.1,disabled,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.3281741429818794,74.11,disabled,1,2,,106.09164428710938,0.39010462164878845,-0.0,0,1
3.3281741429818794,74.11,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.3281741429818794,74.11,disabled,0,4,,0.0,-0.0,0.006000000052154064,0,1
3.3281741429818794,74.11,disabled,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.3377406829968095,74.12,disabled,1,2,,106.0887451171875,-6.6213059425354,-0.0,0,1
3.3377406829968095,74.12,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.3377406829968095,74.12,disabled,0,4,,0.0,-0.0,-0.017999999225139618,0,1
3.3377406829968095,74.12,disabled,0,1,,0.0,0.0,-0.008999999612569809,0,1
3.347931478987448,74.13,disabled,1,2,,106.0887451171875,0.6814864277839661,-0.0,0,1
3.347931478987448,74.13,disabled,1,1,,-105.822265625,-0.0,-0.0,0,1
3.347931478987448,74.13,disabled,0,4,,0.0,-0.0,-0.017999999225139618,0,1
