tick,interval,received,coalesced,ring_overrun,priority_full,tx_errors,can_errors,can_error_code,loops,loop_gap_ms,enabled_mask,target1,target2,target_gap1_ms,target_gap2_ms,iq1,iq2,position1,position2,velocity1,velocity2,type2_1,type2_2,tx_complete
50443,1000,28,0,0,0,0,0,0,500,2,3,16,3,2,10,98,100,96,100,96,100,19,5,616
51443,1000,91,0,0,0,0,0,0,500,2,3,500,191,2,10,50,100,0,100,0,100,500,191,974
52443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,190,971
53443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,970
54443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,966
55443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,189,969
56443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,979
57443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,970
58443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,189,969
59443,1000,91,0,0,0,0,0,0,500,2,3,500,191,2,10,50,100,0,100,0,100,500,191,980
60443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,189,973
61443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,190,975
62443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,189,973
63443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,191,975
64443,1000,91,0,0,0,0,0,0,500,2,3,500,191,2,10,50,100,0,100,0,100,500,190,969
65443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,969
66443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,190,978
67443,1000,91,0,0,0,0,0,0,500,2,3,500,191,2,10,50,100,0,100,0,100,500,190,964
68443,1000,89,0,0,0,0,0,0,500,2,3,500,189,2,10,50,100,0,100,0,100,500,190,963
69443,1000,90,0,0,0,0,0,0,500,2,3,500,190,2,10,50,100,0,100,0,100,500,190,972
