time,f7_time,stage,type,id,target,position,velocity,current,state,code,desired_position,chirp_phase
0.007678182970266789,720.433,observe,1,2,,139.1753692626953,3.4006707668304443,-0.0,0,1,,
0.007678182970266789,720.433,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.007678182970266789,720.433,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.007678182970266789,720.433,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.017534972983412445,720.443,observe,1,2,,139.17820739746094,4.34840202331543,-0.0,0,1,,
0.017534972983412445,720.443,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.017534972983412445,720.443,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.017534972983412445,720.443,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.02750933397328481,720.453,observe,1,2,,139.16683959960938,-4.878411293029785,-0.0,0,1,,
0.02750933397328481,720.453,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.02750933397328481,720.453,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.02750933397328481,720.453,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.03749808296561241,720.463,observe,1,2,,139.17820739746094,2.3885622024536133,-0.0,0,1,,
0.03749808296561241,720.463,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.03749808296561241,720.463,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.03749808296561241,720.463,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.047691286948975176,720.473,observe,1,2,,139.17247009277344,-2.46022891998291,-0.0,0,1,,
0.047691286948975176,720.473,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.047691286948975176,720.473,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.047691286948975176,720.473,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.0575618029688485,720.483,observe,1,2,,139.1753692626953,6.9974846839904785,-0.0,0,1,,
0.0575618029688485,720.483,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.0575618029688485,720.483,observe,0,4,,0.004364013671875,-0.0,0.052000001072883606,0,1,,
0.0575618029688485,720.483,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.06774645094992593,720.493,observe,1,2,,139.17247009277344,1.3438854217529297,-0.0,0,1,,
0.06774645094992593,720.493,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.06774645094992593,720.493,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.06774645094992593,720.493,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.07752031495328993,720.503,observe,1,2,,139.16969299316406,-4.079809665679932,-0.0,0,1,,
0.07752031495328993,720.503,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.07752031495328993,720.503,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.07752031495328993,720.503,observe,0,1,,0.0,0.0,0.0560000017285347,0,1,,
0.08747804496670142,720.513,observe,1,2,,139.18099975585938,5.80431604385376,-0.0,0,1,,
0.08747804496670142,720.513,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.08747804496670142,720.513,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.08747804496670142,720.513,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.09729650197550654,720.523,observe,1,2,,139.183837890625,8.6690092086792,-0.0,0,1,,
0.09729650197550654,720.523,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.09729650197550654,720.523,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.09729650197550654,720.523,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.10780405899276957,720.533,observe,1,2,,139.1753692626953,1.9790087938308716,-0.0,0,1,,
0.10780405899276957,720.533,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.10780405899276957,720.533,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.10780405899276957,720.533,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.117269130947534,720.543,observe,1,2,,139.17247009277344,-2.700199604034424,-0.0,0,1,,
0.117269130947534,720.543,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.117269130947534,720.543,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.117269130947534,720.543,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.12783418595790863,720.553,observe,1,2,,139.1753692626953,-0.10000282526016235,-0.0,0,1,,
0.12783418595790863,720.553,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.12783418595790863,720.553,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.12783418595790863,720.553,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.13737227499950677,720.563,observe,1,2,,139.17820739746094,1.2230298519134521,-0.0,0,1,,
0.13737227499950677,720.563,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.13737227499950677,720.563,observe,0,4,,0.004364013671875,-0.0,0.052000001072883606,0,1,,
0.13737227499950677,720.563,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.14776229998096824,720.573,observe,1,2,,139.1753692626953,1.49359929561615,-0.0,0,1,,
0.14776229998096824,720.573,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.14776229998096824,720.573,observe,0,4,,0.004364013671875,-0.0,-0.06499999761581421,0,1,,
0.14776229998096824,720.573,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.15757574798772112,720.583,observe,1,2,,139.16969299316406,0.1463187336921692,-0.0,0,1,,
0.15757574798772112,720.583,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.15757574798772112,720.583,observe,0,4,,0.004364013671875,-0.0,0.052000001072883606,0,1,,
0.15757574798772112,720.583,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.16748455597553402,720.593,observe,1,2,,139.17820739746094,1.4083290100097656,-0.0,0,1,,
0.16748455597553402,720.593,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.16748455597553402,720.593,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.16748455597553402,720.593,observe,0,1,,0.0,0.0,-0.05299999937415123,0,1,,
0.17733936198055744,720.603,observe,1,2,,139.1753692626953,4.196023941040039,-0.0,0,1,,
0.17733936198055744,720.603,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.17733936198055744,720.603,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.17733936198055744,720.603,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.18795306899119169,720.613,observe,1,2,,139.17247009277344,-0.6035094857215881,-0.0,0,1,,
0.18795306899119169,720.613,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.18795306899119169,720.613,observe,0,4,,0.004364013671875,-0.0,0.02199999988079071,0,1,,
0.18795306899119169,720.613,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.19730503699975088,720.623,observe,1,2,,139.17820739746094,2.786487579345703,-0.0,0,1,,
0.19730503699975088,720.623,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.19730503699975088,720.623,observe,0,4,,0.004364013671875,-0.0,0.052000001072883606,0,1,,
0.19730503699975088,720.623,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.2075409119715914,720.633,observe,1,2,,139.1753692626953,2.411787509918213,-0.0,0,1,,
0.2075409119715914,720.633,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.2075409119715914,720.633,observe,0,4,,0.004364013671875,-0.0,0.02199999988079071,0,1,,
0.2075409119715914,720.633,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.21749256097245961,720.643,observe,1,2,,139.17247009277344,-1.4937671422958374,-0.0,0,1,,
0.21749256097245961,720.643,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.21749256097245961,720.643,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.21749256097245961,720.643,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.2275559699628502,720.653,observe,1,2,,139.1753692626953,4.405776023864746,-0.0,0,1,,
0.2275559699628502,720.653,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.2275559699628502,720.653,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.2275559699628502,720.653,observe,0,1,,0.0,0.0,-0.017999999225139618,0,1,,
0.23725837899837643,720.663,observe,1,2,,139.16395568847656,-8.173638343811035,-0.0,0,1,,
0.23725837899837643,720.663,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.23725837899837643,720.663,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.23725837899837643,720.663,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.24753942899405956,720.673,observe,1,2,,139.1753692626953,-3.6094956398010254,-0.0,0,1,,
0.24753942899405956,720.673,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.24753942899405956,720.673,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.24753942899405956,720.673,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.2572520369431004,720.683,observe,1,2,,139.17247009277344,-3.8155667781829834,-0.0,0,1,,
0.2572520369431004,720.683,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.2572520369431004,720.683,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.2572520369431004,720.683,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.26778990094317123,720.693,observe,1,2,,139.17247009277344,1.124983549118042,-0.0,0,1,,
0.26778990094317123,720.693,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.26778990094317123,720.693,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.26778990094317123,720.693,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.2775025189621374,720.703,observe,1,2,,139.17820739746094,-0.8145721554756165,-0.0,0,1,,
0.2775025189621374,720.703,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.2775025189621374,720.703,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.2775025189621374,720.703,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.28776242898311466,720.713,observe,1,2,,139.1753692626953,-0.034998100250959396,-0.0,0,1,,
0.28776242898311466,720.713,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.28776242898311466,720.713,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.28776242898311466,720.713,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.29758743895217776,720.723,observe,1,2,,139.1753692626953,2.2367656230926514,-0.0,0,1,,
0.29758743895217776,720.723,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.29758743895217776,720.723,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.29758743895217776,720.723,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.30764335399726406,720.733,observe,1,2,,139.1753692626953,5.915656089782715,-0.0,0,1,,
0.30764335399726406,720.733,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.30764335399726406,720.733,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.30764335399726406,720.733,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.3176559179555625,720.743,observe,1,2,,139.1753692626953,0.20211313664913177,-0.0,0,1,,
0.3176559179555625,720.743,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.3176559179555625,720.743,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.3176559179555625,720.743,observe,0,1,,0.0,0.0,0.024000000208616257,0,1,,
0.32820744696073234,720.753,observe,1,2,,139.17820739746094,-3.459195613861084,-0.0,0,1,,
0.32820744696073234,720.753,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.32820744696073234,720.753,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.32820744696073234,720.753,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.33737082994775847,720.763,observe,1,2,,139.1753692626953,1.5524510145187378,-0.0,0,1,,
0.33737082994775847,720.763,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.33737082994775847,720.763,observe,0,4,,0.004364013671875,-0.0,0.052000001072883606,0,1,,
0.33737082994775847,720.763,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.3475939899799414,720.773,observe,1,2,,139.18099975585938,6.931169509887695,-0.0,0,1,,
0.3475939899799414,720.773,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.3475939899799414,720.773,observe,0,4,,0.004364013671875,-0.0,-0.020999999716877937,0,1,,
0.3475939899799414,720.773,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.35769225598778576,720.783,observe,1,2,,139.1753692626953,-3.4471793174743652,-0.0,0,1,,
0.35769225598778576,720.783,observe,1,1,,63.97265625,-0.0,-0.0,0,1,,
0.35769225598778576,720.783,observe,0,4,,0.004364013671875,-0.0,0.00800000037997961,0,1,,
0.35769225598778576,720.783,observe,0,1,,0.0,0.0,0.057999998331069946,0,1,,
