time_s,target_normalized,ideal_normalized,fit20,unity20,fit200,unity200,fit800,unity800
1.330000000000000071e-01,1.000000000000000000e+00,7.355227387001760375e-01,6.613223720128728056e-01,6.839949846444859372e-01,7.369193522472224922e-01,7.354832102009650763e-01,5.607763482863943327e-01,5.950224733913582753e-01
1.335000000000000075e-01,1.000000000000000000e+00,7.368418245439712910e-01,6.626367350322821537e-01,6.854183355720485649e-01,7.382582464839697600e-01,7.368156058554313770e-01,5.621195194530643757e-01,5.965517065133987273e-01
1.340000000000000080e-01,1.000000000000000000e+00,7.381543314196740146e-01,6.639447157300223390e-01,6.868352754372402114e-01,7.395904248017428628e-01,7.381412901091529699e-01,5.634567705021891193e-01,5.980751651077482745e-01
1.345000000000000084e-01,1.000000000000000000e+00,7.394602921400244000e-01,6.652463450975539816e-01,6.882458331167909948e-01,7.409159208877195146e-01,7.394602967680792283e-01,5.647881275270864032e-01,5.995928709795652622e-01
1.350000000000000089e-01,1.000000000000000000e+00,7.407597393541085484e-01,6.665416539758487469e-01,6.896500373573644094e-01,7.422347682601013741e-01,7.407726594678756271e-01,5.661136165060657310e-01,6.011048458516694559e-01
1.355000000000000093e-01,1.000000000000000000e+00,7.420527055481742629e-01,6.678306730561195392e-01,6.910479167761435226e-01,7.435470002689622548e-01,7.420784116747819459e-01,5.674332633029353090e-01,6.026111113648531248e-01
1.360000000000000098e-01,1.000000000000000000e+00,7.433392230464441752e-01,6.691134328805480314e-01,6.924394998614130659e-01,7.448526500970918951e-01,7.433775866864651416e-01,5.687470936675067534e-01,6.041116890781912385e-01
1.365000000000000102e-01,1.000000000000000000e+00,7.446193240119223233e-01,6.703899638430085295e-01,6.938248149731411907e-01,7.461517507608335098e-01,7.446702176328688916e-01,5.700551332360982437e-01,6.056066004693492211e-01
1.370000000000000107e-01,1.000000000000000000e+00,7.458930404471997289e-01,6.716602961897877311e-01,6.952038903435568962e-01,7.474443351109210099e-01,7.459563374770581401e-01,5.713574075320335677e-01,6.070958669348911485e-01
1.375000000000000111e-01,1.000000000000000000e+00,7.471604041952535358e-01,6.729244600203013738e-01,6.965767540777254574e-01,7.487304358333073395e-01,7.472359790160600923e-01,5.726539419661409447e-01,6.085795097905856155e-01
1.380000000000000115e-01,1.000000000000000000e+00,7.484214469402434844e-01,6.741824852878078866e-01,6.979434341541213005e-01,7.500100854499922587e-01,7.485091748816998791e-01,5.739447618372488513e-01,6.100575502717107135e-01
1.385000000000000120e-01,1.000000000000000000e+00,7.496762002083039444e-01,6.754344018001178229e-01,6.993039584251978802e-01,7.512833163198450181e-01,7.497759575414331135e-01,5.752298923326790714e-01,6.115300095333584540e-01
1.390000000000000124e-01,1.000000000000000000e+00,7.509246953683318404e-01,6.766802392202996286e-01,7.006583546179556699e-01,7.525501606394218168e-01,7.510363592991744497e-01,5.765093585287389688e-01,6.129969086507368603e-01
1.395000000000000129e-01,1.000000000000000000e+00,7.521669636327712460e-01,6.779200270673837458e-01,7.020066503345072650e-01,7.538106504437805944e-01,7.522904122961200368e-01,5.777831853912100968e-01,6.144582686194721699e-01
1.400000000000000133e-01,1.000000000000000000e+00,7.534030360583935382e-01,6.791537947170604994e-01,7.033488730526393784e-01,7.550648176072902729e-01,7.535381485115679734e-01,5.790513977758358077e-01,6.159141103559092612e-01
1.405000000000000138e-01,1.000000000000000000e+00,7.546329435470737756e-01,6.803815714023773165e-01,7.046850501263735023e-01,7.563126938444378888e-01,7.547795997637337662e-01,5.803140204288059767e-01,6.173644546974106362e-01
1.410000000000000142e-01,1.000000000000000000e+00,7.558567168465629704e-01,6.816033862144307287e-01,7.060152087865225745e-01,7.575543107106298413e-01,7.560147977105617922e-01,5.815710779872399483e-01,6.188093224026554040e-01
1.415000000000000147e-01,1.000000000000000000e+00,7.570743865512575832e-01,6.828192681030563760e-01,7.073393761412472003e-01,7.587896996029898089e-01,7.572437738505319871e-01,5.828225949796675964e-01,6.202487341519354880e-01
1.420000000000000151e-01,1.000000000000000000e+00,7.582859831029635789e-01,6.840292458775137918e-01,7.086575791766065446e-01,7.600188917611532258e-01,7.584665595234637570e-01,5.840685958265074973e-01,6.216827105474524995e-01
1.425000000000000155e-01,1.000000000000000000e+00,7.594915367916579285e-01,6.852333482071701898e-01,7.099698447571093363e-01,7.612419182680566498e-01,7.596831859113151175e-01,5.853091048405431041e-01,6.231112721136118360e-01
1.430000000000000160e-01,1.000000000000000000e+00,7.606910777562454484e-01,6.864316036221789208e-01,7.112761996262612074e-01,7.624588100507242450e-01,7.608936840389772804e-01,5.865441462273983664e-01,6.245344392973171121e-01
1.435000000000000164e-01,1.000000000000000000e+00,7.618846359853129746e-01,6.876240405141559320e-01,7.125766704071094804e-01,7.636695978810494889e-01,7.620980847750664644e-01,5.877737440860089091e-01,6.259522324682622596e-01
1.440000000000000169e-01,1.000000000000000000e+00,7.630722413178783192e-01,6.888106871368523398e-01,7.138712836027858444e-01,7.648743123765734397e-01,7.632964188327107102e-01,5.889979224090928778e-01,6.273646719192236265e-01
1.445000000000000173e-01,1.000000000000000000e+00,7.642539234441365625e-01,6.899915716068238947e-01,7.151600655970465903e-01,7.660729840012592273e-01,7.644887167703332542e-01,5.902167050836186757e-01,6.287717778663499679e-01
1.450000000000000178e-01,1.000000000000000000e+00,7.654297119062023480e-01,6.911667219040972254e-01,7.164430426548100694e-01,7.672656430662618821e-01,7.656750089924314606e-01,5.914301158912713685e-01,6.301735704494517698e-01
1.455000000000000182e-01,1.000000000000000000e+00,7.665996360988487357e-01,6.923361658728327539e-01,7.177202409226921542e-01,7.684523197306949438e-01,7.668553257503527565e-01,5.926381785089166465e-01,6.315700697322901291e-01
1.460000000000000187e-01,1.000000000000000000e+00,7.677637252702411708e-01,6.934999312219841672e-01,7.189916864295389232e-01,7.696330440023940733e-01,7.680296971430654596e-01,5.938409165090630104e-01,6.329612957028634135e-01
1.465000000000000191e-01,1.000000000000000000e+00,7.689220085226698975e-01,6.946580455259553366e-01,7.202574050869574585e-01,7.708078457386741134e-01,7.691981531179267195e-01,5.950383533603210706e-01,6.343472682736928103e-01
1.470000000000000195e-01,1.000000000000000000e+00,7.700745148132761564e-01,6.958105362252537951e-01,7.215174226898436460e-01,7.719767546470855946e-01,7.703607234714460184e-01,5.962305124278625135e-01,6.357280072821089867e-01
1.475000000000000200e-01,1.000000000000000000e+00,7.712212729547776036e-01,6.969574306271405506e-01,7.227717649169076441e-01,7.731398002861652463e-01,7.715174378500452290e-01,5.974174169738748486e-01,6.371035324905340858e-01
1.480000000000000204e-01,1.000000000000000000e+00,7.723623116161872915e-01,6.980987559062770131e-01,7.240204573311976866e-01,7.742970120661835098e-01,7.726683257508141223e-01,5.985990901580166001e-01,6.384738635867661660e-01
1.485000000000000209e-01,1.000000000000000000e+00,7.734976593235313169e-01,6.992345391053693682e-01,7.252635253806209992e-01,7.754484192498887207e-01,7.738134165222629868e-01,5.997755550378680578e-01,6.398390201842596436e-01
1.490000000000000213e-01,1.000000000000000000e+00,7.746273444605613623e-01,7.003648071358088423e-01,7.265009943984619412e-01,7.765940509532462954e-01,7.749527393650710305e-01,6.009468345693816937e-01,6.411990218224072891e-01
1.495000000000000218e-01,1.000000000000000000e+00,7.757513952694646830e-01,7.014895867783099703e-01,7.277328896038985917e-01,7.777339361461754752e-01,7.760863233328310073e-01,6.021129516073303600e-01,6.425538879668191150e-01
1.500000000000000222e-01,1.000000000000000000e+00,7.768698398515702097e-01,7.026089046835438667e-01,7.289592361025170053e-01,7.788681036532821844e-01,7.772141973327898468e-01,6.032739289057524879e-01,6.439036380096009315e-01
1.505000000000000226e-01,1.000000000000000000e+00,7.779827061680506528e-01,7.037227873727714966e-01,7.301800588868221364e-01,7.799965821545871147e-01,7.783363901265860640e-01,6.044297891183972871e-01,6.452482912696324568e-01
1.510000000000000231e-01,1.000000000000000000e+00,7.790900220406218324e-01,7.048312612384705078e-01,7.313953828367483201e-01,7.811194001862518110e-01,7.794529303309830626e-01,6.055805547991651716e-01,6.465878669928433187e-01
1.515000000000000235e-01,1.000000000000000000e+00,7.801918151522383438e-01,7.059343525449616186e-01,7.326052327201648673e-01,7.822365861412995391e-01,7.805638464185989944e-01,6.067262484025494063e-01,6.479223843524887227e-01
1.520000000000000240e-01,1.000000000000000000e+00,7.812881130477853375e-01,7.070320874290301205e-01,7.338096331933818828e-01,7.833481682703340443e-01,7.816691667186328463e-01,6.078668922840729794e-01,6.492518624494238999e-01
1.525000000000000244e-01,1.000000000000000000e+00,7.823789431347671908e-01,7.081244919005459382e-01,7.350086088016525299e-01,7.844541746822530914e-01,7.827689194175866394e-01,6.090025087007261417e-01,6.505763203123775540e-01
1.530000000000000249e-01,1.000000000000000000e+00,7.834643326839929589e-01,7.092115918430791366e-01,7.362021839796727418e-01,7.855546333449597851e-01,7.838631325599846322e-01,6.101331198113990606e-01,6.518957768982238665e-01
1.535000000000000253e-01,1.000000000000000000e+00,7.845443088302579415e-01,7.102934130145136526e-01,7.373903830520802671e-01,7.866495720860698926e-01,7.849518340490879709e-01,6.112587476773160278e-01,6.532102510922543903e-01
1.540000000000000258e-01,1.000000000000000000e+00,7.856188985730221397e-01,7.113699810476581398e-01,7.385732302339490518e-01,7.877390185936152811e-01,7.860350516476064531e-01,6.123794142624641168e-01,6.545197617084478336e-01
1.545000000000000262e-01,1.000000000000000000e+00,7.866881287770848274e-01,7.124413214508517056e-01,7.397507496312838438e-01,7.888230004167439136e-01,7.871128129784067395e-01,6.134951414340233944e-01,6.558243274897397335e-01
1.550000000000000266e-01,1.000000000000000000e+00,7.877520261732570139e-01,7.135074596085702048e-01,7.409229652415110223e-01,7.899015449664168464e-01,7.881851455252164573e-01,6.146059509627923578e-01,6.571239671082903522e-01
1.555000000000000271e-01,1.000000000000000000e+00,7.888106173590289094e-01,7.145684207820266476e-01,7.420899009539672075e-01,7.909746795161012312e-01,7.892520766333250837e-01,6.157118645236134835e-01,6.584186991657521304e-01
1.560000000000000275e-01,1.000000000000000000e+00,7.898639287992352820e-01,7.156242301097693881e-01,7.432515805503874251e-01,7.920424312024598734e-01,7.903136335102812771e-01,6.168129036957957778e-01,6.597085421935362515e-01
1.565000000000000280e-01,1.000000000000000000e+00,7.909119868267171505e-01,7.166749126082788690e-01,7.444080277053880534e-01,7.931048270260379063e-01,7.913698432265869886e-01,6.179090899635362177e-01,6.609935146530769856e-01
1.570000000000000284e-01,1.000000000000000000e+00,7.919548176429795916e-01,7.177204931725598147e-01,7.455592659869507699e-01,7.941618938519446891e-01,7.924207327163872439e-01,6.190004447163381940e-01,6.622736349360969221e-01
1.575000000000000289e-01,1.000000000000000000e+00,7.929924473188474376e-01,7.187609965767306486e-01,7.467053188569021671e-01,7.952136584105341521e-01,7.934663287781574814e-01,6.200869892494302871e-01,6.635489213648699813e-01
1.580000000000000293e-01,1.000000000000000000e+00,7.940249017951166444e-01,7.197964474746110231e-01,7.478462096713915930e-01,7.962601472980799233e-01,7.945066580753867846e-01,6.211687447641801585e-01,6.648193921924827610e-01
1.584999999999999742e-01,1.000000000000000000e+00,7.950522068832026612e-01,7.208268704003062410e-01,7.489819616813677694e-01,7.973013869774484563e-01,7.955417471372572269e-01,6.222457323685092190e-01,6.660850656030968819e-01
1.589999999999999747e-01,1.000000000000000000e+00,7.960743882657865811e-01,7.218522897687877915e-01,7.501125980330529686e-01,7.983374037787680511e-01,7.965716223593217737e-01,6.233179730773046323e-01,6.673459597122091136e-01
1.594999999999999751e-01,1.000000000000000000e+00,7.970914714974558501e-01,7.228727298764724418e-01,7.512381417684133034e-01,7.993682239000943213e-01,7.975963100041759679e-01,6.243854878128284325e-01,6.686020925669100556e-01
1.599999999999999756e-01,1.000000000000000000e+00,7.981034820053445333e-01,7.238882149017976664e-01,7.523586158256296841e-01,8.003938734080727757e-01,7.986158362021283930e-01,6.254482974051268629e-01,6.698534821461429312e-01
1.604999999999999760e-01,1.000000000000000000e+00,7.991104450897679179e-01,7.248987689057945216e-01,7.534740430395647781e-01,8.014143782385985126e-01,7.996302269518666961e-01,6.265064225924361629e-01,6.711001463609607143e-01
1.609999999999999765e-01,1.000000000000000000e+00,8.001123859248554515e-01,7.259044158326579677e-01,7.545844461422279714e-01,8.024297641974716955e-01,8.006395081211208353e-01,6.275598840215872443e-01,6.723421030547827026e-01
1.614999999999999769e-01,1.000000000000000000e+00,8.011093295591803498e-01,7.269051795103139701e-01,7.556898477632394417e-01,8.034400569610498088e-01,8.016437054473226631e-01,6.286087022484091458e-01,6.735793700036495357e-01
1.619999999999999774e-01,1.000000000000000000e+00,8.021013009163853180e-01,7.279010836509840487e-01,7.567902704302909012e-01,8.044452820768973611e-01,8.026428445382620680e-01,6.296528977381292691e-01,6.748119649164781020e-01
1.624999999999999778e-01,1.000000000000000000e+00,8.030883247958059412e-01,7.288921518517474940e-01,7.578857365696046733e-01,8.054454649644319231e-01,8.036369508727402300e-01,6.306924908657732809e-01,6.760399054353145587e-01
1.629999999999999782e-01,1.000000000000000000e+00,8.040704258730906329e-01,7.298784075950999206e-01,7.589762685063907721e-01,8.064406309155666142e-01,8.046260498012192119e-01,6.317275019165624617e-01,6.772632091355874628e-01
1.634999999999999787e-01,1.000000000000000000e+00,8.050476287008174747e-01,7.308598742495104883e-01,7.600618884653020935e-01,8.074308050953499238e-01,8.056101665464683315e-01,6.327579510863099443e-01,6.784818935263581263e-01
1.639999999999999791e-01,1.000000000000000000e+00,8.060199577091080592e-01,7.318365750699742378e-01,7.611426185708870529e-01,8.084160125426019805e-01,8.065893262042075351e-01,6.337838584818140664e-01,6.796959760505727477e-01
1.644999999999999796e-01,1.000000000000000000e+00,8.069874372062382228e-01,7.328085331985647599e-01,7.622184808480405582e-01,8.093962781705477116e-01,8.075635537437475531e-01,6.348052441212513886e-01,6.809054740853108800e-01
1.649999999999999800e-01,1.000000000000000000e+00,8.079500913792458938e-01,7.337757716649812023e-01,7.632894972224528729e-01,8.103716267674466733e-01,8.085328740086258348e-01,6.358221279345667165e-01,6.821104049420348980e-01
1.654999999999999805e-01,1.000000000000000000e+00,8.089079442945352749e-01,7.347383133870946104e-01,7.643556895210567026e-01,8.113420829972203263e-01,8.094973117172410415e-01,6.368345297638624558e-01,6.833107858668372447e-01
1.659999999999999809e-01,1.000000000000000000e+00,8.098610198984794728e-01,7.356961811714909372e-01,7.654170794724716176e-01,8.123076714000750931e-01,8.104568914634830978e-01,6.378424693637857468e-01,6.845066340406875671e-01
1.664999999999999813e-01,1.000000000000000000e+00,8.108093420180179089e-01,7.366493977140107230e-01,7.664736887074470317e-01,8.132684163931237498e-01,8.114116377173596906e-01,6.388459664019134898e-01,6.856979665796786305e-01
1.669999999999999818e-01,1.000000000000000000e+00,8.117529343612531756e-01,7.375979856002881085e-01,7.675255387593032941e-01,8.142243422710018219e-01,8.123615748256211022e-01,6.398450404591367047e-01,6.868848005352712338e-01
1.674999999999999822e-01,1.000000000000000000e+00,8.126918205180428956e-01,7.385419673062847412e-01,7.685726510643700049e-01,8.151754732064828701e-01,8.133067270123809367e-01,6.408397110300418920e-01,6.880671528945379034e-01
1.679999999999999827e-01,1.000000000000000000e+00,8.136260239605899169e-01,7.394813651988230152e-01,7.696150469624234436e-01,8.161218332510890017e-01,8.142471183797334033e-01,6.418299975232922838e-01,6.892450405804069202e-01
1.684999999999999831e-01,1.000000000000000000e+00,8.145555680440290658e-01,7.404162015361158700e-01,7.706527476971207768e-01,8.170634463356999388e-01,8.151827729083682694e-01,6.428159192620058748e-01,6.904184804519037932e-01
1.689999999999999836e-01,1.000000000000000000e+00,8.154804760070106795e-01,7.413464984682943681e-01,7.716857744164340449e-01,8.180003362711572024e-01,8.161137144581824820e-01,6.437974954841328978e-01,6.915874893043927329e-01
1.694999999999999840e-01,1.000000000000000000e+00,8.164007709722820305e-01,7.422722780379317209e-01,7.727141481730800399e-01,8.189325267488668514e-01,8.170399667688884593e-01,6.447747453428307463e-01,6.927520838698169037e-01
1.699999999999999845e-01,1.000000000000000000e+00,8.173164759472653085e-01,7.431935621805670911e-01,7.737378899249498510e-01,8.198600413413982269e-01,8.179615534606192728e-01,6.457476879068384523e-01,6.939122808169384538e-01
1.704999999999999849e-01,1.000000000000000000e+00,8.182276138246324937e-01,7.441103727252235123e-01,7.747570205355360784e-01,8.207829035030808074e-01,8.188784980345312770e-01,6.467163421608477236e-01,6.950680967515763253e-01
1.709999999999999853e-01,1.000000000000000000e+00,8.191342073828778991e-01,7.450227313949265850e-01,7.757715607743580488e-01,8.217011365705958470e-01,8.197908238734035180e-01,6.476807270058743127e-01,6.962195482168448413e-01
1.714999999999999858e-01,1.000000000000000000e+00,8.200362792868878259e-01,7.459306598072185102e-01,7.767815313173845881e-01,8.226147637635680132e-01,8.206985542422335911e-01,6.486408612596262779e-01,6.973666516933894055e-01
1.719999999999999862e-01,1.000000000000000000e+00,8.209338520885067769e-01,7.468341794746703455e-01,7.777869527474561284e-01,8.235238081851516956e-01,8.216017122888312763e-01,6.495967636568716896e-01,6.985094235996233136e-01
1.724999999999999867e-01,1.000000000000000000e+00,8.218269482271015614e-01,7.477333118053917094e-01,7.787878455547034839e-01,8.244282928226152052e-01,8.225003210444084001e-01,6.505484528498034491e-01,6.996478802919623430e-01
1.729999999999999871e-01,1.000000000000000000e+00,8.227155900301221791e-01,7.486280781035383747e-01,7.797842301369658502e-01,8.253282405479227535e-01,8.233944034241669208e-01,6.514959474084038860e-01,7.007820380650587877e-01
1.734999999999999876e-01,1.000000000000000000e+00,8.235997997136599302e-01,7.495184995698165320e-01,7.807761268002065824e-01,8.262236741183117683e-01,8.242839822278823503e-01,6.524392658208068019e-01,7.019119131520349386e-01
1.739999999999999880e-01,1.000000000000000000e+00,8.244795993830030811e-01,7.504045973019853877e-01,7.817635557589265316e-01,8.271146161768693217e-01,8.251690801404857334e-01,6.533784264936585151e-01,7.030375217247153419e-01
1.744999999999999885e-01,1.000000000000000000e+00,8.253550110331890899e-01,7.512863922953573192e-01,7.827465371365766034e-01,8.280010892531044497e-01,8.260497197326422958e-01,6.543134477524764625e-01,7.041588798938578364e-01
1.749999999999999889e-01,1.000000000000000000e+00,8.262260565495548326e-01,7.521639054432945892e-01,7.837250909659674303e-01,8.288831157635173641e-01,8.269259234613262066e-01,6.552443478420072465e-01,7.052760037093850354e-01
1.754999999999999893e-01,1.000000000000000000e+00,8.270927577082836102e-01,7.530371575377051707e-01,7.846992371896778229e-01,8.297607180121667758e-01,8.277977136703942307e-01,6.561711449265827945e-01,7.063889091606134762e-01
1.759999999999999898e-01,1.000000000000000000e+00,8.279551361769494910e-01,7.539061692695352423e-01,7.856689956604610003e-01,8.306339181912341108e-01,8.286651125911547178e-01,6.570938570904740761e-01,7.074976121764819936e-01
1.764999999999999902e-01,1.000000000000000000e+00,8.288132135150589885e-01,7.547709612292591297e-01,7.866343861416498218e-01,8.315027383815839501e-01,8.295281423429351486e-01,6.580125023382447091e-01,7.086021286257809804e-01
1.769999999999999907e-01,1.000000000000000000e+00,8.296670111745905185e-01,7.556315539073671372e-01,7.875954283075583540e-01,8.323672005533233609e-01,8.303868249336456842e-01,6.589270985951019011e-01,7.097024743173780958e-01
1.774999999999999911e-01,1.000000000000000000e+00,8.305165505005298598e-01,7.564879676948514931e-01,7.885521417438842162e-01,8.332273265663563411e-01,8.312411822603407163e-01,6.598376637072463913e-01,7.107986650004459728e-01
1.779999999999999916e-01,1.000000000000000000e+00,8.313618527314043938e-01,7.573402228836892958e-01,7.895045459481065953e-01,8.340831381709374881e-01,8.320912361097769772e-01,6.607442154422203950e-01,7.118907163646862601e-01
1.784999999999999920e-01,1.000000000000000000e+00,8.322029389998141236e-01,7.581883396673231301e-01,7.904526603298844822e-01,8.349346570082220031e-01,8.329370081589693164e-01,6.616467714892545482e-01,7.129786440405549985e-01
1.789999999999999925e-01,1.000000000000000000e+00,8.330398303329593634e-01,7.590323381411397952e-01,7.913965042114512460e-01,8.357819046108121430e-01,8.337785199757438148e-01,6.625453494596131865e-01,7.140624635994865521e-01
1.794999999999999929e-01,1.000000000000000000e+00,8.338725476531669845e-01,7.598722383029461458e-01,7.923360968280095395e-01,8.366249024033023396e-01,8.346157930192869001e-01,6.634399668869375155e-01,7.151421905541154311e-01
1.799999999999999933e-01,1.000000000000000000e+00,8.347011117784134404e-01,7.607080600534434911e-01,7.932714573281224313e-01,8.374636717028212107e-01,8.354488486406932424e-01,6.643306412275882256e-01,7.162178403584995579e-01
1.804999999999999938e-01,1.000000000000000000e+00,8.355255434228451294e-01,7.615398231966983289e-01,7.942026047741040928e-01,8.382982337195697964e-01,8.362777080835102073e-01,6.652173898609859970e-01,7.172894284083403127e-01
1.809999999999999942e-01,1.000000000000000000e+00,8.363458631972959800e-01,7.623675474406123032e-01,7.951295581424080439e-01,8.391286095573584625e-01,8.371023924842794228e-01,6.661002300899503403e-01,7.183569700412041348e-01
1.814999999999999947e-01,1.000000000000000000e+00,8.371620916098030385e-01,7.631912523973886087e-01,7.960523363240141759e-01,8.399548202141406961e-01,8.379229228730754597e-01,6.669791791410374371e-01,7.194204805367410138e-01
1.819999999999999951e-01,1.000000000000000000e+00,8.379742490661191701e-01,7.640109575839972855e-01,7.969709581248133334e-01,8.407768865825436810e-01,8.387393201740429571e-01,6.678542541648765374e-01,7.204799751169032040e-01
1.824999999999999956e-01,1.000000000000000000e+00,8.387823558702232063e-01,7.648266824226367389e-01,7.978854422659908963e-01,8.415948294503967642e-01,8.395516052059293077e-01,6.687254722365039150e-01,7.215354689461641602e-01
1.829999999999999960e-01,1.000000000000000000e+00,8.395864322248272060e-01,7.656384462411951475e-01,7.987958073844082518e-01,8.424086695012572568e-01,8.403597986826161215e-01,6.695928503556968225e-01,7.225869771317343648e-01
1.834999999999999964e-01,1.000000000000000000e+00,8.403864982318819399e-01,7.664462682737076538e-01,7.997020720329826027e-01,8.432184273149332387e-01,8.411639212136471366e-01,6.704564054473045598e-01,7.236345147237783770e-01
1.839999999999999969e-01,1.000000000000000000e+00,8.411825738930792662e-01,7.672501676608115551e-01,8.006042546810648863e-01,8.440241233680039201e-01,8.419639933047540215e-01,6.713161543615794313e-01,7.246780967156293274e-01
1.844999999999999973e-01,1.000000000000000000e+00,8.419746791103521755e-01,7.680501634502013841e-01,8.015023737148163629e-01,8.448257780343382262e-01,8.427600353583791781e-01,6.721721138745045954e-01,7.257177380440049674e-01
1.849999999999999978e-01,1.000000000000000000e+00,8.427628336863723923e-01,7.688462745970787715e-01,8.023964474375835376e-01,8.456234115856086087e-01,8.435520676741958823e-01,6.730243006881221346e-01,7.267534535892199443e-01
1.854999999999999982e-01,1.000000000000000000e+00,8.435470573250452020e-01,7.696385199646025299e-01,8.032864940702705292e-01,8.464170441918047461e-01,8.443401104496262022e-01,6.738727314308590177e-01,7.277852581753996297e-01
1.859999999999999987e-01,1.000000000000000000e+00,8.443273696320026112e-01,7.704269183243347419e-01,8.041725317517109950e-01,8.472066959217435800e-01,8.451241837803556978e-01,6.747174226578510625e-01,7.288131665706921725e-01
1.864999999999999991e-01,1.000000000000000000e+00,8.451037901150929565e-01,7.712114883566864032e-01,8.050545785390377240e-01,8.479923867435759099e-01,8.459043076608464551e-01,6.755583908512660107e-01,7.298371934874798850e-01
1.869999999999999996e-01,1.000000000000000000e+00,8.458763381848686258e-01,7.719922486513594029e-01,8.059326524080501208e-01,8.487741365252923220e-01,8.466805019848462344e-01,6.763956524206259369e-01,7.308573535825895195e-01
1.875000000000000000e-01,1.000000000000000000e+00,8.466450331550715580e-01,7.727692177077871705e-01,8.068067712535812452e-01,8.495519650352250096e-01,8.474527865458963971e-01,6.772292237031261042e-01,7.318736614575023225e-01
1.880000000000000004e-01,1.000000000000000000e+00,8.474098942431160797e-01,7.735424139355733253e-01,8.076769528898621875e-01,8.503258919425477069e-01,8.482211810378362804e-01,6.780591209639548200e-01,7.328861316585633112e-01
1.885000000000000009e-01,1.000000000000000000e+00,8.481709405705694094e-01,7.743118556549275500e-01,8.085432150508848892e-01,8.510959368177736240e-01,8.489857050553054618e-01,6.788853603966109596e-01,7.338947786771885529e-01
1.890000000000000013e-01,1.000000000000000000e+00,8.489281911636291644e-01,7.750775610970993545e-01,8.094055753907638540e-01,8.518621191332494957e-01,8.497463780942436928e-01,6.797079581232186030e-01,7.348996169500737752e-01
1.895000000000000018e-01,1.000000000000000000e+00,8.496816649535996469e-01,7.758395484048110635e-01,8.102640514840961927e-01,8.526244582636486324e-01,8.505032195523876126e-01,6.805269301948427829e-01,7.359006608593998688e-01
1.900000000000000022e-01,1.000000000000000000e+00,8.504313807773649092e-01,7.765978356326864729e-01,8.111186608263190045e-01,8.533829734864605276e-01,8.512562487297657965e-01,6.813422925918027895e-01,7.368979247330396110e-01
1.905000000000000027e-01,1.000000000000000000e+00,8.511773573778596003e-01,7.773524407476793963e-01,8.119694208340666464e-01,8.541376839824781353e-01,8.520054848291909178e-01,6.821540612239831436e-01,7.378914228447623902e-01
1.910000000000000031e-01,1.000000000000000000e+00,8.519196134045375901e-01,7.781033816294993244e-01,8.128163488455251162e-01,8.548886088362838143e-01,8.527509469567490230e-01,6.829622519311445705e-01,7.388811694144380438e-01
1.915000000000000036e-01,1.000000000000000000e+00,8.526581674138380418e-01,7.788506760710348642e-01,8.136594621207859923e-01,8.556357670367308321e-01,8.534926541222872531e-01,6.837668804832329750e-01,7.398671786082414714e-01
1.920000000000000040e-01,1.000000000000000000e+00,8.533930378696498176e-01,7.795943417787752905e-01,8.144987778421979296e-01,8.563791774774242027e-01,8.542306252398981226e-01,6.845679625806873059e-01,7.408494645388543631e-01
1.925000000000000044e-01,1.000000000000000000e+00,8.541242431437726657e-01,7.803343963732304323e-01,8.153343131147164913e-01,8.571188589571979710e-01,8.549648791284025773e-01,6.853655138547455339e-01,7.418280412656679257e-01
1.930000000000000049e-01,1.000000000000000000e+00,8.548518015163762973e-01,7.810708573893476725e-01,8.161660849662532025e-01,8.578548301805912768e-01,8.556954345118287231e-01,6.861595498677500737e-01,7.428029227949832780e-01
1.935000000000000053e-01,1.000000000000000000e+00,8.555757311764580209e-01,7.818037422769281708e-01,8.169941103480224953e-01,8.585871097583206435e-01,8.564223100198906646e-01,6.869500861134510972e-01,7.437741230802128456e-01
1.940000000000000058e-01,1.000000000000000000e+00,8.562960502222970449e-01,7.825330684010389781e-01,8.178184061348868772e-01,8.593157162077510458e-01,8.571455241884625709e-01,6.877371380173094018e-01,7.447416560220796455e-01
1.945000000000000062e-01,1.000000000000000000e+00,8.570127766619071163e-01,7.832588530424262618e-01,8.186389891257010998e-01,8.600406679533638687e-01,8.578650954600516298e-01,6.885207209367965042e-01,7.457055354688160165e-01
1.950000000000000067e-01,1.000000000000000000e+00,8.577259284134864936e-01,7.839811133979233126e-01,8.194558760436546629e-01,8.607619833272230903e-01,8.585810421842685614e-01,6.893008501616951778e-01,7.466657752163623485e-01
1.955000000000000071e-01,1.000000000000000000e+00,8.584355233058660328e-01,7.846998665808587736e-01,8.202690835366122091e-01,8.614796805694385773e-01,8.592933826182954649e-01,6.900775409143973249e-01,7.476223890085640367e-01
1.960000000000000075e-01,1.000000000000000000e+00,8.591415790789549423e-01,7.854151296214617606e-01,8.210786281774528073e-01,8.621937778286276055e-01,8.600021349273510030e-01,6.908508083502010733e-01,7.485753905373686568e-01
1.965000000000000080e-01,1.000000000000000000e+00,8.598441133841846495e-01,7.861269194672656502e-01,8.218845264644084603e-01,8.629042931623734924e-01,8.607073171851542526e-01,6.916206675576067608e-01,7.495247934430213643e-01
1.970000000000000084e-01,1.000000000000000000e+00,8.605431437849491161e-01,7.868352529835092035e-01,8.226867948213992809e-01,8.636112445376823432e-01,8.614089473743852254e-01,6.923871335586110343e-01,7.504706113142609603e-01
