tick,id,target,model,velocity,current,position,reference_current
32669,1,0.0,0.0,0.0,0.0,-85.72323608398438,9.739652887219563e-05
32689,1,0.0,0.0,0.01785443164408207,-0.007031536195427179,-85.72323608398438,-0.009837049059569836
32709,1,0.0,0.0,0.03799111768603325,-0.015511599369347095,-85.72323608398438,-0.008863084018230438
32729,1,0.0,0.0,0.04024259001016617,-0.0175488218665123,-85.72323608398438,-0.010811014100909233
32749,1,0.0,0.0,0.04160818085074425,-0.0193224735558033,-85.72323608398438,-0.011784980073571205
32769,1,0.0,0.0,0.042436450719833374,-0.0209439005702734,-85.72323608398438,-0.014512082561850548
32789,1,0.0,0.0,0.04293882101774216,-0.022480640560388565,-85.72323608398438,-0.014317288994789124
32809,1,0.0,0.0,0.04324352368712425,-0.023973656818270683,-85.72323608398438,-0.015486047603189945
32829,1,0.0,0.0,0.04342833533883095,-0.025447793304920197,-85.72323608398438,-0.016460012644529343
32849,1,0.0,0.0,0.043540433049201965,-0.02691812813282013,-85.72323608398438,-0.014901668764650822
32869,1,0.0,0.0,0.043608419597148895,-0.028393786400556564,-85.72323608398438,-0.016654806211590767
32889,1,0.0,0.0,0.04364965483546257,-0.029880322515964508,-85.72323608398438,-0.020161081105470657
32909,1,0.0,0.0,0.043674666434526443,-0.03138110041618347,-85.72323608398438,-0.019966287538409233
32929,1,0.0,0.0,0.04368983581662178,-0.03289815038442612,-85.72323608398438,-0.019576702266931534
32949,1,0.0,0.0,0.04369903728365898,-0.03443271666765213,-85.72323608398438,-0.021719425916671753
32969,1,0.0,0.0,0.043704621493816376,-0.0359855480492115,-85.72323608398438,-0.023082977160811424
32989,1,0.0,0.0,0.04370800405740738,-0.03755709156394005,-85.72323608398438,-0.022693390026688576
33009,1,0.0,0.0,0.04371006041765213,-0.03914763778448105,-85.72323608398438,-0.026005886495113373
33029,1,0.0,0.0,0.04371130093932152,-0.04075734689831734,-85.72323608398438,-0.025226714089512825
33049,1,0.0,0.0,0.0437120646238327,-0.04238632321357727,-85.72323608398438,-0.027369437739253044
33069,1,0.0,0.0,0.043712519109249115,-0.04403461888432503,-85.72323608398438,-0.029512161388993263
33089,1,0.0,0.0,0.0437127947807312,-0.04570228233933449,-85.72323608398438,-0.029317369684576988
33109,1,0.0,0.0,0.04371296614408493,-0.047389332205057144,-85.72323608398438,-0.030875712633132935
33129,1,0.0,0.0,0.04371306300163269,-0.04909578338265419,-85.72323608398438,-0.03165488690137863
33149,1,0.0,0.0,-0.06780409067869186,-0.007879022508859634,-85.74520874023438,-0.026979852467775345
33169,1,0.0,0.0,-0.023925431072711945,-0.0235285721719265,-85.74520874023438,-0.020940253511071205
33189,1,0.0,0.0,0.0026883119717240334,-0.033682312816381454,-85.74520874023438,-0.018213151022791862
33209,1,0.0,0.0,0.01883035898208618,-0.04051031172275543,-85.74520874023438,-0.023082977160811424
33229,1,0.0,0.0,0.0286210048943758,-0.045328784734010696,-85.74520874023438,-0.02756423130631447
33249,1,0.0,0.0,0.034559328109025955,-0.04893607646226883,-85.74520874023438,-0.030096540227532387
33269,1,0.0,0.0,0.03816111013293266,-0.05181637778878212,-85.74520874023438,-0.03243405744433403
33289,1,0.0,0.0,-0.1813739538192749,0.029645832255482674,-85.76722717285156,-0.03555074706673622
33309,1,0.0,0.0,-0.09280901402235031,-0.00021261500660330057,-85.76722717285156,-0.011784980073571205
33329,1,0.0,0.0,-0.03909169137477875,-0.018958497792482376,-85.74520874023438,-0.01022663526237011
33349,1,0.0,0.0,-0.006510484963655472,-0.030971914529800415,-85.74520874023438,-0.01373291015625
33369,1,0.0,0.0,0.013251006603240967,-0.03890952467918396,-85.74520874023438,-0.017044391483068466
33389,1,0.0,0.0,0.025236958637833595,-0.044382672756910324,-85.76722717285156,-0.02542150765657425
