cycle,frequency_hz,fitted_travel_deg,raw_travel_deg,position_fit_residual_deg,saturation_fraction,valid,physical_velocity_model_gain,physical_velocity_model_phase_deg
1,0.2116614752624844,9.30968566686748,9.07489013671875,0.11451934136525219,0.0,True,0.9304640080672786,3.021924145104249
2,0.23399946057269821,9.513851918564315,9.558319091796875,0.08769472464083344,0.0,True,0.9479950860394358,2.638719049135342
3,0.2577176852395586,10.22691928375966,10.04168701171875,0.07944759438686426,0.0,True,1.0217924392786002,0.5610038408747706
4,0.2811626758446946,10.005305975886078,10.10760498046875,0.07529424787224868,0.0,True,1.000978253578608,1.6165664925678749
5,0.3031922488007801,10.060143308044832,10.10760498046875,0.06992262814026459,0.0,True,1.0030498509630712,3.3459036900596093
6,0.32696071649221065,10.157805726928714,10.195556640625,0.0877206806384886,0.0,True,1.0148550771074936,6.034792427318571
7,0.3501702934382037,10.025198525441938,10.2174072265625,0.07777913364450531,0.0,True,1.0020820559477637,4.394733109097662
8,0.37233350379548086,10.093345388399836,9.8438720703125,0.08021958390693115,0.0,True,1.0065833292989985,5.510944304138227
9,0.3964011464989737,10.0283888088334,10.01971435546875,0.0738964409983204,0.0,True,1.002860470427892,5.199272407991644
10,0.41907663966812625,10.032683532717032,9.734039306640625,0.09410497483606294,0.0,True,1.0024332040212578,3.933867296115893
11,0.4424885035093632,9.866858885606604,9.514404296875,0.10774691795747635,0.0,True,0.9867052298836845,4.848950093309822
12,0.4656744141363406,9.717165548589247,9.69012451171875,0.09087366510450527,0.0,True,0.9718395004428136,4.536465800312629
13,0.487574323942641,9.981743250108197,10.239410400390625,0.07370183434558228,0.0,True,0.9956967325679594,5.2953592052237415
14,0.5121151628585847,9.962751118319202,9.975799560546875,0.07855038000230917,0.0,True,0.9976392220204122,4.952158991823703
15,0.5347799178360062,9.765322830974231,9.975799560546875,0.08169724013269497,0.0,True,0.9760533383392374,6.783664663708062
16,0.5570230965851061,10.013640707835616,9.909881591796875,0.08600948203421162,0.0,True,0.9998350824445483,6.356547156628196
17,0.5785899314673492,9.928207635720387,9.843994140625,0.07623857289297026,0.0,True,0.9889746597001989,6.757970895985119
18,0.6076455540606117,9.953514742006373,9.69012451171875,0.10024218223925599,0.0,True,1.0033700059963262,8.10911333233424
19,0.6248381909129729,9.973494585306565,9.997772216796875,0.07342928879542791,0.0,True,0.9933534912219053,8.552180839448486
20,0.6507316114595564,10.05529107607048,9.734039306640625,0.09112190837003581,0.0,True,1.0069445777119272,7.934228288028901
21,0.6720550666273021,10.269072269769037,10.10760498046875,0.0722901058839909,0.0,True,1.0258346645477958,9.359906353265394
22,0.6989399677715618,10.114523846688433,10.37127685546875,0.09173085718113677,0.0,True,1.0154786344781352,9.469920752427623
23,0.7148941637944172,10.396848659790475,10.459136962890625,0.0856629193481068,0.0,True,1.0330358296226227,9.907878935428311
24,0.7452759348202137,10.206378276332691,10.43719482421875,0.08432711963713815,0.0,True,1.0250975451921742,9.849101562959179
25,0.7631578767538699,10.24030246930126,10.261444091796875,0.09192344651395369,0.0,True,1.0220461463338528,10.542441709232515
26,0.7902364341519535,10.474805373117698,10.459136962890625,0.09066446709564963,0.0,True,1.0507672156750294,10.683761811556643
