time,f7_time,stage,type,id,target,position,velocity,current,state,code
0.005648755992297083,24.049,observe,1,2,,106.0150146484375,1.7595006227493286,-0.0,0,1
0.005648755992297083,24.049,observe,1,1,,-116.92822265625,-0.0,-0.0,0,1
0.005648755992297083,24.049,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.005648755992297083,24.049,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.012101208965759724,24.059,observe,1,2,,106.01223754882812,0.5293864011764526,-0.0,0,1
0.012101208965759724,24.059,observe,1,1,,-116.92822265625,-0.0,-0.0,0,1
0.012101208965759724,24.059,observe,0,4,,0.0,-0.0,0.054999999701976776,0,1
0.012101208965759724,24.059,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.02257033996284008,24.069,observe,1,2,,106.01791381835938,4.882676601409912,-0.0,0,1
0.02257033996284008,24.069,observe,1,1,,-116.92822265625,-0.0,-0.0,0,1
0.02257033996284008,24.069,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.02257033996284008,24.069,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.032165643002372235,24.079,observe,1,2,,106.0150146484375,-3.9059808254241943,-0.0,0,1
0.032165643002372235,24.079,observe,1,1,,-116.92822265625,-0.0,-0.0,0,1
0.032165643002372235,24.079,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.032165643002372235,24.079,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.04224074998637661,24.089,observe,1,2,,106.01791381835938,8.962841033935547,-0.0,0,1
0.04224074998637661,24.089,observe,1,1,,-116.92822265625,-0.0,-0.0,0,1
0.04224074998637661,24.089,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.04224074998637661,24.089,observe,0,1,,0.0,0.0,0.0560000017285347,0,1
0.05180765100521967,24.099,observe,1,2,,106.0150146484375,-1.5819306373596191,-0.0,0,1
0.05180765100521967,24.099,observe,1,1,,-116.92822265625,-0.0,-0.0,0,1
0.05180765100521967,24.099,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.05180765100521967,24.099,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.06218230596277863,24.109,observe,1,2,,106.0150146484375,-2.670314073562622,-0.0,0,1
