tick_ms,position_mm,velocity_mm_s,target_mm_s,internal_model_mm_s,current_command_A,unsaturated_current_A,saturated
6.868800000000000000e+04,2.522390000000000043e+02,1.777880000000000109e+02,4.000000000000000000e+02,1.621920000000000073e+02,4.921999999999999709e+00,4.921999999999999709e+00,0.000000000000000000e+00
6.869000000000000000e+04,2.526210000000000093e+02,1.848000000000000114e+02,4.000000000000000000e+02,1.715159999999999911e+02,5.011999999999999567e+00,5.011999999999999567e+00,0.000000000000000000e+00
6.869200000000000000e+04,2.528120000000000118e+02,1.885130000000000052e+02,4.000000000000000000e+02,1.804749999999999943e+02,5.474000000000000199e+00,5.474000000000000199e+00,0.000000000000000000e+00
6.869400000000000000e+04,2.534139999999999873e+02,1.985960000000000036e+02,4.000000000000000000e+02,1.890829999999999984e+02,5.160000000000000142e+00,5.160000000000000142e+00,0.000000000000000000e+00
6.869600000000000000e+04,2.538290000000000077e+02,2.066630000000000109e+02,4.000000000000000000e+02,1.973530000000000086e+02,5.041999999999999815e+00,5.041999999999999815e+00,0.000000000000000000e+00
6.869800000000000000e+04,2.542860000000000014e+02,2.168830000000000098e+02,4.000000000000000000e+02,2.052990000000000066e+02,4.628999999999999559e+00,4.628999999999999559e+00,0.000000000000000000e+00
6.870000000000000000e+04,2.547299999999999898e+02,2.282959999999999923e+02,4.000000000000000000e+02,2.129329999999999927e+02,4.022999999999999687e+00,4.022999999999999687e+00,0.000000000000000000e+00
6.870200000000000000e+04,2.552019999999999982e+02,2.311380000000000052e+02,4.000000000000000000e+02,2.202680000000000007e+02,4.392000000000000348e+00,4.392000000000000348e+00,0.000000000000000000e+00
6.870400000000000000e+04,2.556709999999999923e+02,2.393880000000000052e+02,4.000000000000000000e+02,2.273160000000000025e+02,4.104000000000000092e+00,4.104000000000000092e+00,0.000000000000000000e+00
6.870600000000000000e+04,2.561659999999999968e+02,2.469039999999999964e+02,4.000000000000000000e+02,2.340869999999999891e+02,3.865000000000000213e+00,3.865000000000000213e+00,0.000000000000000000e+00
6.870800000000000000e+04,2.566920000000000073e+02,2.509379999999999882e+02,4.000000000000000000e+02,2.405920000000000130e+02,4.011999999999999567e+00,4.011999999999999567e+00,0.000000000000000000e+00
6.871000000000000000e+04,2.572090000000000032e+02,2.564830000000000041e+02,4.000000000000000000e+02,2.468429999999999893e+02,3.962000000000000188e+00,3.962000000000000188e+00,0.000000000000000000e+00
6.871200000000000000e+04,2.577169999999999845e+02,2.643670000000000186e+02,4.000000000000000000e+02,2.528480000000000132e+02,3.607000000000000206e+00,3.607000000000000206e+00,0.000000000000000000e+00
6.871400000000000000e+04,2.582699999999999818e+02,2.697749999999999773e+02,4.000000000000000000e+02,2.586179999999999950e+02,3.511000000000000121e+00,3.511000000000000121e+00,0.000000000000000000e+00
6.871600000000000000e+04,2.588349999999999795e+02,2.766499999999999773e+02,4.000000000000000000e+02,2.641619999999999777e+02,3.214999999999999858e+00,3.214999999999999858e+00,0.000000000000000000e+00
6.871800000000000000e+04,2.593829999999999814e+02,2.805000000000000000e+02,4.000000000000000000e+02,2.694879999999999995e+02,3.250999999999999890e+00,3.250999999999999890e+00,0.000000000000000000e+00
6.872000000000000000e+04,2.599499999999999886e+02,2.816920000000000073e+02,4.000000000000000000e+02,2.746050000000000182e+02,3.592000000000000082e+00,3.592000000000000082e+00,0.000000000000000000e+00
6.872200000000000000e+04,2.605380000000000109e+02,2.871920000000000073e+02,4.000000000000000000e+02,2.795219999999999914e+02,3.415000000000000036e+00,3.415000000000000036e+00,0.000000000000000000e+00
6.872400000000000000e+04,2.611290000000000191e+02,2.909039999999999964e+02,4.000000000000000000e+02,2.842459999999999809e+02,3.428999999999999826e+00,3.428999999999999826e+00,0.000000000000000000e+00
6.872600000000000000e+04,2.617289999999999850e+02,2.979619999999999891e+02,4.000000000000000000e+02,2.887850000000000250e+02,3.024000000000000021e+00,3.024000000000000021e+00,0.000000000000000000e+00
6.872800000000000000e+04,2.623439999999999941e+02,3.019959999999999809e+02,4.000000000000000000e+02,2.931460000000000150e+02,2.947000000000000064e+00,2.947000000000000064e+00,0.000000000000000000e+00
6.873000000000000000e+04,2.629639999999999986e+02,3.095129999999999768e+02,4.000000000000000000e+02,2.973360000000000127e+02,2.432999999999999829e+00,2.432999999999999829e+00,0.000000000000000000e+00
6.873200000000000000e+04,2.635939999999999941e+02,3.149209999999999923e+02,4.000000000000000000e+02,3.013609999999999900e+02,2.133000000000000007e+00,2.133000000000000007e+00,0.000000000000000000e+00
6.873400000000000000e+04,2.642350000000000136e+02,3.184499999999999886e+02,4.000000000000000000e+02,3.052289999999999850e+02,2.032000000000000028e+00,2.032000000000000028e+00,0.000000000000000000e+00
6.873600000000000000e+04,2.648759999999999764e+02,3.194130000000000109e+02,4.000000000000000000e+02,3.089449999999999932e+02,2.225999999999999979e+00,2.225999999999999979e+00,0.000000000000000000e+00
6.873800000000000000e+04,2.655219999999999914e+02,3.190919999999999845e+02,4.000000000000000000e+02,3.125149999999999864e+02,2.573999999999999844e+00,2.573999999999999844e+00,0.000000000000000000e+00
6.874000000000000000e+04,2.661630000000000109e+02,3.236290000000000191e+02,4.000000000000000000e+02,3.159460000000000264e+02,2.345000000000000195e+00,2.345000000000000195e+00,0.000000000000000000e+00
6.874200000000000000e+04,2.668159999999999741e+02,3.273419999999999845e+02,4.000000000000000000e+02,3.192409999999999854e+02,2.192000000000000171e+00,2.192000000000000171e+00,0.000000000000000000e+00
6.874400000000000000e+04,2.674929999999999950e+02,3.281669999999999732e+02,4.000000000000000000e+02,3.224080000000000155e+02,2.370999999999999996e+00,2.370999999999999996e+00,0.000000000000000000e+00
6.874600000000000000e+04,2.681299999999999955e+02,3.333460000000000036e+02,4.000000000000000000e+02,3.254510000000000218e+02,2.024999999999999911e+00,2.024999999999999911e+00,0.000000000000000000e+00
6.874800000000000000e+04,2.688279999999999745e+02,3.358670000000000186e+02,4.000000000000000000e+02,3.283740000000000236e+02,1.971999999999999975e+00,1.971999999999999975e+00,0.000000000000000000e+00
6.875000000000000000e+04,2.694929999999999950e+02,3.372420000000000186e+02,4.000000000000000000e+02,3.311820000000000164e+02,2.045999999999999819e+00,2.045999999999999819e+00,0.000000000000000000e+00
6.875200000000000000e+04,2.701840000000000259e+02,3.395790000000000077e+02,4.000000000000000000e+02,3.338809999999999718e+02,2.000999999999999890e+00,2.000999999999999890e+00,0.000000000000000000e+00
6.875400000000000000e+04,2.708430000000000177e+02,3.417789999999999964e+02,4.000000000000000000e+02,3.364730000000000132e+02,1.961999999999999966e+00,1.961999999999999966e+00,0.000000000000000000e+00
6.875600000000000000e+04,2.715409999999999968e+02,3.437500000000000000e+02,4.000000000000000000e+02,3.389639999999999986e+02,1.941999999999999948e+00,1.941999999999999948e+00,0.000000000000000000e+00
6.875800000000000000e+04,2.723039999999999736e+02,3.447579999999999814e+02,4.000000000000000000e+02,3.413570000000000277e+02,2.029999999999999805e+00,2.029999999999999805e+00,0.000000000000000000e+00
6.876000000000000000e+04,2.729399999999999977e+02,3.462710000000000150e+02,4.000000000000000000e+02,3.436569999999999823e+02,2.055000000000000160e+00,2.055000000000000160e+00,0.000000000000000000e+00
6.876200000000000000e+04,2.736349999999999909e+02,3.496630000000000109e+02,4.000000000000000000e+02,3.458659999999999854e+02,1.848000000000000087e+00,1.848000000000000087e+00,0.000000000000000000e+00
6.876400000000000000e+04,2.743419999999999845e+02,3.513120000000000118e+02,4.000000000000000000e+02,3.479889999999999759e+02,1.834000000000000075e+00,1.834000000000000075e+00,0.000000000000000000e+00
6.876600000000000000e+04,2.750459999999999923e+02,3.531920000000000073e+02,4.000000000000000000e+02,3.500280000000000200e+02,1.784999999999999920e+00,1.784999999999999920e+00,0.000000000000000000e+00
6.876800000000000000e+04,2.758220000000000027e+02,3.558500000000000227e+02,4.000000000000000000e+02,3.519870000000000232e+02,1.635000000000000009e+00,1.635000000000000009e+00,0.000000000000000000e+00
6.877000000000000000e+04,2.764750000000000227e+02,3.561709999999999923e+02,4.000000000000000000e+02,3.538700000000000045e+02,1.752999999999999892e+00,1.752999999999999892e+00,0.000000000000000000e+00
6.877200000000000000e+04,2.771890000000000214e+02,3.590579999999999927e+02,4.000000000000000000e+02,3.556789999999999736e+02,1.562999999999999945e+00,1.562999999999999945e+00,0.000000000000000000e+00
6.877400000000000000e+04,2.779250000000000114e+02,3.598829999999999814e+02,4.000000000000000000e+02,3.574169999999999732e+02,1.608000000000000096e+00,1.608000000000000096e+00,0.000000000000000000e+00
6.877600000000000000e+04,2.786499999999999773e+02,3.602040000000000077e+02,4.000000000000000000e+02,3.590860000000000127e+02,1.709999999999999964e+00,1.709999999999999964e+00,0.000000000000000000e+00
6.877800000000000000e+04,2.793870000000000005e+02,3.642370000000000232e+02,4.000000000000000000e+02,3.606909999999999741e+02,1.366000000000000103e+00,1.366000000000000103e+00,0.000000000000000000e+00
6.878000000000000000e+04,2.804590000000000032e+02,3.652459999999999809e+02,4.000000000000000000e+02,3.622320000000000277e+02,1.364999999999999991e+00,1.364999999999999991e+00,0.000000000000000000e+00
6.878200000000000000e+04,2.811890000000000214e+02,3.647420000000000186e+02,4.000000000000000000e+02,3.637130000000000223e+02,1.542000000000000037e+00,1.542000000000000037e+00,0.000000000000000000e+00
6.878400000000000000e+04,2.819340000000000259e+02,3.681329999999999814e+02,0.000000000000000000e+00,3.494519999999999982e+02,-8.484999999999999432e+00,-8.484999999999999432e+00,0.000000000000000000e+00
6.878600000000000000e+04,2.826669999999999732e+02,3.676290000000000191e+02,0.000000000000000000e+00,3.357490000000000236e+02,-1.000000000000000000e+01,-1.004299999999999926e+01,1.000000000000000000e+00
6.878800000000000000e+04,2.830269999999999868e+02,3.627250000000000227e+02,0.000000000000000000e+00,3.225849999999999795e+02,-1.000000000000000000e+01,-1.107000000000000028e+01,1.000000000000000000e+00
6.879000000000000000e+04,2.840509999999999877e+02,3.367370000000000232e+02,0.000000000000000000e+00,3.099359999999999786e+02,-9.580999999999999517e+00,-9.580999999999999517e+00,0.000000000000000000e+00
6.879200000000000000e+04,2.846580000000000155e+02,3.167540000000000191e+02,0.000000000000000000e+00,2.977830000000000155e+02,-8.721000000000000085e+00,-8.721000000000000085e+00,0.000000000000000000e+00
6.879400000000000000e+04,2.852450000000000045e+02,2.960830000000000268e+02,0.000000000000000000e+00,2.861070000000000277e+02,-7.677999999999999936e+00,-7.677999999999999936e+00,0.000000000000000000e+00
6.879600000000000000e+04,2.857810000000000059e+02,2.724329999999999927e+02,0.000000000000000000e+00,2.748879999999999768e+02,-6.168999999999999595e+00,-6.168999999999999595e+00,0.000000000000000000e+00
6.879800000000000000e+04,2.862769999999999868e+02,2.518079999999999927e+02,0.000000000000000000e+00,2.641100000000000136e+02,-4.897999999999999687e+00,-4.897999999999999687e+00,0.000000000000000000e+00
6.880000000000000000e+04,2.867540000000000191e+02,2.354919999999999902e+02,0.000000000000000000e+00,2.537539999999999907e+02,-4.036999999999999922e+00,-4.036999999999999922e+00,0.000000000000000000e+00
6.880200000000000000e+04,2.871820000000000164e+02,2.262789999999999964e+02,0.000000000000000000e+00,2.438040000000000020e+02,-3.948999999999999844e+00,-3.948999999999999844e+00,0.000000000000000000e+00
6.880400000000000000e+04,2.876019999999999754e+02,2.148669999999999902e+02,0.000000000000000000e+00,2.342439999999999998e+02,-3.556000000000000050e+00,-3.556000000000000050e+00,0.000000000000000000e+00
6.880600000000000000e+04,2.880049999999999955e+02,2.012539999999999907e+02,0.000000000000000000e+00,2.250600000000000023e+02,-2.842000000000000082e+00,-2.842000000000000082e+00,0.000000000000000000e+00
6.880800000000000000e+04,2.883829999999999814e+02,1.913540000000000134e+02,0.000000000000000000e+00,2.162350000000000136e+02,-2.507000000000000117e+00,-2.507000000000000117e+00,0.000000000000000000e+00
6.881000000000000000e+04,2.887450000000000045e+02,1.823249999999999886e+02,0.000000000000000000e+00,2.077560000000000002e+02,-2.229000000000000092e+00,-2.229000000000000092e+00,0.000000000000000000e+00
6.881200000000000000e+04,2.890899999999999750e+02,1.750829999999999984e+02,0.000000000000000000e+00,1.996100000000000136e+02,-2.125000000000000000e+00,-2.125000000000000000e+00,0.000000000000000000e+00
6.881400000000000000e+04,2.894300000000000068e+02,1.673830000000000098e+02,0.000000000000000000e+00,1.917829999999999870e+02,-1.933999999999999941e+00,-1.933999999999999941e+00,0.000000000000000000e+00
6.881600000000000000e+04,2.897379999999999995e+02,1.623420000000000130e+02,0.000000000000000000e+00,1.842630000000000052e+02,-2.028000000000000025e+00,-2.028000000000000025e+00,0.000000000000000000e+00
6.881800000000000000e+04,2.900520000000000209e+02,1.532669999999999959e+02,0.000000000000000000e+00,1.770380000000000109e+02,-1.616999999999999993e+00,-1.616999999999999993e+00,0.000000000000000000e+00
6.882000000000000000e+04,2.903430000000000177e+02,1.529459999999999980e+02,0.000000000000000000e+00,1.700960000000000036e+02,-2.216000000000000192e+00,-2.216000000000000192e+00,0.000000000000000000e+00
6.882200000000000000e+04,2.906370000000000005e+02,1.413499999999999943e+02,0.000000000000000000e+00,1.634269999999999925e+02,-1.465999999999999970e+00,-1.465999999999999970e+00,0.000000000000000000e+00
6.882400000000000000e+04,2.909019999999999868e+02,1.410289999999999964e+02,0.000000000000000000e+00,1.570190000000000055e+02,-2.013999999999999790e+00,-2.013999999999999790e+00,0.000000000000000000e+00
6.882600000000000000e+04,2.911730000000000018e+02,1.311289999999999907e+02,0.000000000000000000e+00,1.508619999999999948e+02,-1.415999999999999925e+00,-1.415999999999999925e+00,0.000000000000000000e+00
6.882800000000000000e+04,2.914320000000000164e+02,1.277379999999999995e+02,0.000000000000000000e+00,1.449470000000000027e+02,-1.550999999999999934e+00,-1.550999999999999934e+00,0.000000000000000000e+00
6.883000000000000000e+04,2.916720000000000255e+02,1.257210000000000036e+02,0.000000000000000000e+00,1.392630000000000052e+02,-1.840000000000000080e+00,-1.840000000000000080e+00,0.000000000000000000e+00
6.883200000000000000e+04,2.919039999999999964e+02,1.193499999999999943e+02,0.000000000000000000e+00,1.338029999999999973e+02,-1.602000000000000091e+00,-1.602000000000000091e+00,0.000000000000000000e+00
6.883400000000000000e+04,2.921290000000000191e+02,1.096329999999999956e+02,0.000000000000000000e+00,1.285560000000000116e+02,-9.290000000000000480e-01,-9.290000000000000480e-01,0.000000000000000000e+00
6.883600000000000000e+04,2.923439999999999941e+02,1.077999999999999972e+02,0.000000000000000000e+00,1.235150000000000006e+02,-1.155000000000000027e+00,-1.155000000000000027e+00,0.000000000000000000e+00
6.883800000000000000e+04,2.925509999999999877e+02,1.030789999999999935e+02,0.000000000000000000e+00,1.186719999999999970e+02,-1.028999999999999915e+00,-1.028999999999999915e+00,0.000000000000000000e+00
6.884000000000000000e+04,2.927520000000000095e+02,1.000540000000000020e+02,0.000000000000000000e+00,1.140190000000000055e+02,-1.086999999999999966e+00,-1.086999999999999966e+00,0.000000000000000000e+00
6.884200000000000000e+04,2.929420000000000073e+02,9.551699999999999591e+01,0.000000000000000000e+00,1.095480000000000018e+02,-9.509999999999999565e-01,-9.509999999999999565e-01,0.000000000000000000e+00
6.884400000000000000e+04,2.931159999999999854e+02,9.249200000000000443e+01,0.000000000000000000e+00,1.052530000000000001e+02,-9.759999999999999787e-01,-9.759999999999999787e-01,0.000000000000000000e+00
6.884600000000000000e+04,2.932869999999999777e+02,8.529600000000000648e+01,0.000000000000000000e+00,1.011260000000000048e+02,-4.869999999999999885e-01,-4.869999999999999885e-01,0.000000000000000000e+00
6.884800000000000000e+04,2.934490000000000123e+02,8.410399999999999920e+01,0.000000000000000000e+00,9.716100000000000136e+01,-6.830000000000000515e-01,-6.830000000000000515e-01,0.000000000000000000e+00
6.885000000000000000e+04,2.936109999999999900e+02,7.704600000000000648e+01,0.000000000000000000e+00,9.335099999999999909e+01,-1.710000000000000131e-01,-1.710000000000000131e-01,0.000000000000000000e+00
6.885200000000000000e+04,2.937570000000000050e+02,7.402100000000000080e+01,0.000000000000000000e+00,8.969100000000000250e+01,-1.069999999999999979e-01,-1.069999999999999979e-01,0.000000000000000000e+00
6.885400000000000000e+04,2.938860000000000241e+02,6.916200000000000614e+01,0.000000000000000000e+00,8.617400000000000659e+01,1.910000000000000031e-01,1.910000000000000031e-01,0.000000000000000000e+00
6.885600000000000000e+04,2.940169999999999959e+02,6.700799999999999557e+01,0.000000000000000000e+00,8.279500000000000171e+01,1.880000000000000004e-01,1.880000000000000004e-01,0.000000000000000000e+00
6.885800000000000000e+04,2.941429999999999723e+02,6.045400000000000063e+01,0.000000000000000000e+00,7.954800000000000182e+01,7.239999999999999769e-01,7.239999999999999769e-01,0.000000000000000000e+00
6.886000000000000000e+04,2.942479999999999905e+02,5.742900000000000205e+01,0.000000000000000000e+00,7.642900000000000205e+01,8.709999999999999964e-01,8.709999999999999964e-01,0.000000000000000000e+00
6.886200000000000000e+04,2.943609999999999900e+02,5.472500000000000142e+01,0.000000000000000000e+00,7.343200000000000216e+01,9.939999999999999947e-01,9.939999999999999947e-01,0.000000000000000000e+00
6.886400000000000000e+04,2.944549999999999841e+02,4.872099999999999653e+01,0.000000000000000000e+00,7.055299999999999727e+01,1.526999999999999913e+00,1.526999999999999913e+00,0.000000000000000000e+00
6.886600000000000000e+04,2.945600000000000023e+02,5.137899999999999778e+01,0.000000000000000000e+00,6.778700000000000614e+01,1.048999999999999932e+00,1.048999999999999932e+00,0.000000000000000000e+00
6.886800000000000000e+04,2.946379999999999768e+02,4.280799999999999983e+01,0.000000000000000000e+00,6.512900000000000489e+01,1.905000000000000027e+00,1.905000000000000027e+00,0.000000000000000000e+00
6.887000000000000000e+04,2.947239999999999895e+02,4.065400000000000347e+01,0.000000000000000000e+00,6.257500000000000284e+01,2.037999999999999812e+00,2.037999999999999812e+00,0.000000000000000000e+00
6.887200000000000000e+04,2.947959999999999923e+02,3.996699999999999875e+01,0.000000000000000000e+00,6.012100000000000222e+01,2.004000000000000004e+00,2.004000000000000004e+00,0.000000000000000000e+00
6.887400000000000000e+04,2.948709999999999809e+02,3.529200000000000159e+01,0.000000000000000000e+00,5.776400000000000290e+01,2.451999999999999957e+00,2.451999999999999957e+00,0.000000000000000000e+00
6.887600000000000000e+04,2.949560000000000173e+02,4.216700000000000159e+01,0.000000000000000000e+00,5.549900000000000233e+01,1.532999999999999918e+00,1.532999999999999918e+00,0.000000000000000000e+00
6.887800000000000000e+04,2.950710000000000264e+02,3.712500000000000000e+01,0.000000000000000000e+00,5.332300000000000040e+01,2.005999999999999783e+00,2.005999999999999783e+00,0.000000000000000000e+00
6.888000000000000000e+04,2.951600000000000250e+02,4.482500000000000284e+01,0.000000000000000000e+00,5.123199999999999932e+01,9.699999999999999734e-01,9.699999999999999734e-01,0.000000000000000000e+00
6.888200000000000000e+04,2.952370000000000232e+02,3.978300000000000125e+01,0.000000000000000000e+00,4.922299999999999898e+01,1.419000000000000039e+00,1.419000000000000039e+00,0.000000000000000000e+00
6.888400000000000000e+04,2.953340000000000032e+02,4.670400000000000063e+01,0.000000000000000000e+00,4.729299999999999926e+01,4.540000000000000147e-01,4.540000000000000147e-01,0.000000000000000000e+00
6.888600000000000000e+04,2.954150000000000205e+02,4.198299999999999699e+01,0.000000000000000000e+00,4.543900000000000006e+01,8.459999999999999742e-01,8.459999999999999742e-01,0.000000000000000000e+00
6.888800000000000000e+04,2.955079999999999814e+02,4.280799999999999983e+01,0.000000000000000000e+00,4.365699999999999648e+01,5.959999999999999742e-01,5.959999999999999742e-01,0.000000000000000000e+00
6.889000000000000000e+04,2.955860000000000127e+02,4.418299999999999983e+01,0.000000000000000000e+00,4.194500000000000028e+01,2.700000000000000178e-01,2.700000000000000178e-01,0.000000000000000000e+00
6.889200000000000000e+04,2.956730000000000018e+02,3.863799999999999812e+01,0.000000000000000000e+00,4.030100000000000193e+01,7.670000000000000151e-01,7.670000000000000151e-01,0.000000000000000000e+00
6.889400000000000000e+04,2.957559999999999718e+02,4.500800000000000267e+01,0.000000000000000000e+00,3.871999999999999886e+01,-1.409999999999999865e-01,-1.409999999999999865e-01,0.000000000000000000e+00
6.889600000000000000e+04,2.958229999999999791e+02,3.410000000000000142e+01,0.000000000000000000e+00,3.720199999999999818e+01,9.909999999999999920e-01,9.909999999999999920e-01,0.000000000000000000e+00
6.889800000000000000e+04,2.958980000000000246e+02,3.611699999999999733e+01,0.000000000000000000e+00,3.574300000000000210e+01,6.300000000000000044e-01,6.300000000000000044e-01,0.000000000000000000e+00
6.890000000000000000e+04,2.959639999999999986e+02,3.611699999999999733e+01,0.000000000000000000e+00,3.434199999999999875e+01,4.969999999999999973e-01,4.969999999999999973e-01,0.000000000000000000e+00
6.890200000000000000e+04,2.960280000000000200e+02,3.139600000000000080e+01,0.000000000000000000e+00,3.299499999999999744e+01,9.310000000000000497e-01,9.310000000000000497e-01,0.000000000000000000e+00
6.890400000000000000e+04,2.961050000000000182e+02,3.776700000000000301e+01,0.000000000000000000e+00,3.170200000000000173e+01,5.299999999999999850e-02,5.299999999999999850e-02,0.000000000000000000e+00
6.890600000000000000e+04,2.961689999999999827e+02,3.492499999999999716e+01,0.000000000000000000e+00,3.045899999999999963e+01,2.439999999999999947e-01,2.439999999999999947e-01,0.000000000000000000e+00
6.890800000000000000e+04,2.962320000000000277e+02,2.937900000000000134e+01,0.000000000000000000e+00,2.926399999999999935e+01,7.770000000000000240e-01,7.770000000000000240e-01,0.000000000000000000e+00
6.891000000000000000e+04,2.963009999999999877e+02,3.428300000000000125e+01,0.000000000000000000e+00,2.811700000000000088e+01,8.100000000000000255e-02,8.100000000000000255e-02,0.000000000000000000e+00
6.891200000000000000e+04,2.963629999999999995e+02,3.341199999999999903e+01,0.000000000000000000e+00,2.701399999999999935e+01,4.800000000000000100e-02,4.800000000000000100e-02,0.000000000000000000e+00
6.891400000000000000e+04,2.964220000000000255e+02,2.887500000000000000e+01,0.000000000000000000e+00,2.595499999999999829e+01,4.610000000000000209e-01,4.610000000000000209e-01,0.000000000000000000e+00
6.891600000000000000e+04,2.964929999999999950e+02,3.359599999999999653e+01,0.000000000000000000e+00,2.493700000000000117e+01,-2.169999999999999984e-01,-2.169999999999999984e-01,0.000000000000000000e+00
6.891800000000000000e+04,2.965489999999999782e+02,3.208299999999999841e+01,0.000000000000000000e+00,2.396000000000000085e+01,-1.759999999999999898e-01,-1.759999999999999898e-01,0.000000000000000000e+00
6.892000000000000000e+04,2.965980000000000132e+02,2.502499999999999858e+01,0.000000000000000000e+00,2.301999999999999957e+01,5.420000000000000373e-01,5.420000000000000373e-01,0.000000000000000000e+00
6.892200000000000000e+04,2.966549999999999727e+02,2.621699999999999875e+01,0.000000000000000000e+00,2.211700000000000088e+01,3.069999999999999951e-01,3.069999999999999951e-01,0.000000000000000000e+00
6.892400000000000000e+04,2.967119999999999891e+02,2.956200000000000117e+01,0.000000000000000000e+00,2.125000000000000000e+01,-1.980000000000000093e-01,-1.980000000000000093e-01,0.000000000000000000e+00
6.892600000000000000e+04,2.967599999999999909e+02,2.520799999999999841e+01,0.000000000000000000e+00,2.041700000000000159e+01,2.030000000000000138e-01,2.030000000000000138e-01,0.000000000000000000e+00
6.892800000000000000e+04,2.968029999999999973e+02,2.167899999999999849e+01,0.000000000000000000e+00,1.961599999999999966e+01,5.290000000000000258e-01,5.290000000000000258e-01,0.000000000000000000e+00
6.893000000000000000e+04,2.968539999999999850e+02,2.419999999999999929e+01,0.000000000000000000e+00,1.884700000000000131e+01,1.469999999999999918e-01,1.469999999999999918e-01,0.000000000000000000e+00
6.893200000000000000e+04,2.969049999999999727e+02,2.653699999999999903e+01,0.000000000000000000e+00,1.810800000000000054e+01,-2.310000000000000109e-01,-2.310000000000000109e-01,0.000000000000000000e+00
6.893400000000000000e+04,2.969479999999999791e+02,2.300799999999999912e+01,0.000000000000000000e+00,1.739799999999999969e+01,8.100000000000000255e-02,8.100000000000000255e-02,0.000000000000000000e+00
6.893600000000000000e+04,2.969830000000000041e+02,1.883699999999999974e+01,0.000000000000000000e+00,1.671600000000000108e+01,4.909999999999999920e-01,4.909999999999999920e-01,0.000000000000000000e+00
6.893800000000000000e+04,2.970230000000000246e+02,1.915800000000000125e+01,0.000000000000000000e+00,1.606099999999999994e+01,3.850000000000000089e-01,3.850000000000000089e-01,0.000000000000000000e+00
6.894000000000000000e+04,2.970670000000000073e+02,2.149599999999999866e+01,0.000000000000000000e+00,1.543099999999999916e+01,3.099999999999999978e-02,3.099999999999999978e-02,0.000000000000000000e+00
6.894200000000000000e+04,2.971089999999999804e+02,2.149599999999999866e+01,0.000000000000000000e+00,1.482600000000000051e+01,-5.700000000000000205e-02,-5.700000000000000205e-02,0.000000000000000000e+00
6.894400000000000000e+04,2.971419999999999959e+02,1.796699999999999875e+01,0.000000000000000000e+00,1.424399999999999977e+01,2.790000000000000258e-01,2.790000000000000258e-01,0.000000000000000000e+00
6.894600000000000000e+04,2.971739999999999782e+02,1.562899999999999956e+01,0.000000000000000000e+00,1.368599999999999994e+01,4.929999999999999938e-01,4.929999999999999938e-01,0.000000000000000000e+00
6.894800000000000000e+04,2.972010000000000218e+02,1.462100000000000044e+01,0.000000000000000000e+00,1.314899999999999913e+01,5.590000000000000524e-01,5.590000000000000524e-01,0.000000000000000000e+00
