tick_ms,position_mm,velocity_mm_s,target_mm_s,internal_model_mm_s,current_command_A,unsaturated_current_A,saturated
2.550080000000000000e+05,2.745629999999999882e+02,6.489080000000000155e+02,8.000000000000000000e+02,6.178899999999999864e+02,3.775999999999999801e+00,3.775999999999999801e+00,0.000000000000000000e+00
2.550100000000000000e+05,2.759010000000000105e+02,6.551420000000000528e+02,8.000000000000000000e+02,6.250309999999999491e+02,3.613999999999999879e+00,3.613999999999999879e+00,0.000000000000000000e+00
2.550120000000000000e+05,2.772049999999999841e+02,6.640330000000000155e+02,8.000000000000000000e+02,6.318909999999999627e+02,3.104000000000000092e+00,3.104000000000000092e+00,0.000000000000000000e+00
2.550140000000000000e+05,2.785260000000000105e+02,6.700829999999999700e+02,8.000000000000000000e+02,6.384829999999999472e+02,2.891000000000000014e+00,2.891000000000000014e+00,0.000000000000000000e+00
2.550160000000000000e+05,2.799030000000000200e+02,6.755829999999999700e+02,8.000000000000000000e+02,6.448160000000000309e+02,2.717000000000000082e+00,2.717000000000000082e+00,0.000000000000000000e+00
2.550180000000000000e+05,2.812919999999999732e+02,6.803039999999999736e+02,8.000000000000000000e+02,6.509009999999999536e+02,2.612000000000000099e+00,2.612000000000000099e+00,0.000000000000000000e+00
2.550200000000000000e+05,2.826879999999999882e+02,6.856670000000000300e+02,8.000000000000000000e+02,6.567469999999999573e+02,2.408999999999999808e+00,2.408999999999999808e+00,0.000000000000000000e+00
2.550220000000000000e+05,2.840219999999999914e+02,6.891960000000000264e+02,8.000000000000000000e+02,6.623640000000000327e+02,2.403000000000000025e+00,2.403000000000000025e+00,0.000000000000000000e+00
2.550240000000000000e+05,2.854329999999999927e+02,6.934120000000000346e+02,8.000000000000000000e+02,6.677609999999999673e+02,2.299999999999999822e+00,2.299999999999999822e+00,0.000000000000000000e+00
2.550260000000000000e+05,2.868269999999999982e+02,6.955670000000000073e+02,8.000000000000000000e+02,6.729460000000000264e+02,2.427999999999999936e+00,2.427999999999999936e+00,0.000000000000000000e+00
2.550280000000000000e+05,2.882509999999999764e+02,6.989579999999999700e+02,8.000000000000000000e+02,6.779279999999999973e+02,2.402000000000000135e+00,2.402000000000000135e+00,0.000000000000000000e+00
2.550300000000000000e+05,2.896070000000000277e+02,7.009289999999999736e+02,8.000000000000000000e+02,6.827150000000000318e+02,2.533999999999999808e+00,2.533999999999999808e+00,0.000000000000000000e+00
2.550320000000000000e+05,2.910439999999999827e+02,7.041369999999999436e+02,8.000000000000000000e+02,6.873139999999999645e+02,2.511000000000000121e+00,2.511000000000000121e+00,0.000000000000000000e+00
2.550340000000000000e+05,2.924580000000000268e+02,7.069790000000000418e+02,8.000000000000000000e+02,6.917319999999999709e+02,2.520999999999999908e+00,2.520999999999999908e+00,0.000000000000000000e+00
2.550360000000000000e+05,2.939030000000000200e+02,7.091789999999999736e+02,8.000000000000000000e+02,6.959769999999999754e+02,2.596999999999999975e+00,2.596999999999999975e+00,0.000000000000000000e+00
2.550380000000000000e+05,2.953249999999999886e+02,7.108750000000000000e+02,8.000000000000000000e+02,7.000560000000000400e+02,2.726999999999999869e+00,2.726999999999999869e+00,0.000000000000000000e+00
2.550400000000000000e+05,2.974660000000000082e+02,7.140370000000000346e+02,8.000000000000000000e+02,7.039750000000000227e+02,2.677000000000000046e+00,2.677000000000000046e+00,0.000000000000000000e+00
2.550420000000000000e+05,2.988999999999999773e+02,7.153669999999999618e+02,8.000000000000000000e+02,7.077400000000000091e+02,2.834999999999999964e+00,2.834999999999999964e+00,0.000000000000000000e+00
2.550440000000000000e+05,3.003349999999999795e+02,7.180710000000000264e+02,8.000000000000000000e+02,7.113579999999999472e+02,2.825000000000000178e+00,2.825000000000000178e+00,0.000000000000000000e+00
2.550460000000000000e+05,3.017769999999999868e+02,7.210960000000000036e+02,8.000000000000000000e+02,7.148329999999999700e+02,2.766000000000000014e+00,2.766000000000000014e+00,0.000000000000000000e+00
2.550480000000000000e+05,3.032500000000000000e+02,7.226079999999999472e+02,8.000000000000000000e+02,7.181730000000000018e+02,2.875999999999999890e+00,2.875999999999999890e+00,0.000000000000000000e+00
2.550500000000000000e+05,3.047259999999999991e+02,7.252670000000000528e+02,8.000000000000000000e+02,7.213809999999999718e+02,2.845000000000000195e+00,2.845000000000000195e+00,0.000000000000000000e+00
2.550520000000000000e+05,3.061850000000000023e+02,7.272830000000000155e+02,8.000000000000000000e+02,7.244640000000000555e+02,2.880999999999999783e+00,2.880999999999999783e+00,0.000000000000000000e+00
2.550540000000000000e+05,3.075950000000000273e+02,7.291620000000000346e+02,8.000000000000000000e+02,7.274260000000000446e+02,2.926000000000000156e+00,2.926000000000000156e+00,0.000000000000000000e+00
2.550560000000000000e+05,3.090860000000000127e+02,7.333329999999999700e+02,8.000000000000000000e+02,7.302720000000000482e+02,2.689000000000000057e+00,2.689000000000000057e+00,0.000000000000000000e+00
2.550580000000000000e+05,3.105579999999999927e+02,7.347079999999999700e+02,8.000000000000000000e+02,7.330059999999999718e+02,2.767999999999999794e+00,2.767999999999999794e+00,0.000000000000000000e+00
2.550600000000000000e+05,3.120600000000000023e+02,7.376879999999999882e+02,8.000000000000000000e+02,7.356330000000000382e+02,2.649000000000000021e+00,2.649000000000000021e+00,0.000000000000000000e+00
2.550620000000000000e+05,3.135400000000000205e+02,7.393830000000000382e+02,8.000000000000000000e+02,7.381570000000000391e+02,2.672000000000000153e+00,2.672000000000000153e+00,0.000000000000000000e+00
2.550640000000000000e+05,3.149689999999999941e+02,7.424080000000000155e+02,8.000000000000000000e+02,7.405819999999999936e+02,2.528999999999999915e+00,2.528999999999999915e+00,0.000000000000000000e+00
2.550660000000000000e+05,3.164809999999999945e+02,7.420879999999999654e+02,8.000000000000000000e+02,7.429109999999999445e+02,2.774999999999999911e+00,2.774999999999999911e+00,0.000000000000000000e+00
2.550680000000000000e+05,3.180240000000000009e+02,7.436000000000000227e+02,8.000000000000000000e+02,7.451499999999999773e+02,2.806000000000000050e+00,2.806000000000000050e+00,0.000000000000000000e+00
2.550700000000000000e+05,3.194900000000000091e+02,7.454329999999999927e+02,8.000000000000000000e+02,7.473010000000000446e+02,2.793000000000000149e+00,2.793000000000000149e+00,0.000000000000000000e+00
2.550720000000000000e+05,3.209879999999999995e+02,7.477709999999999582e+02,8.000000000000000000e+02,7.493669999999999618e+02,2.712000000000000188e+00,2.712000000000000188e+00,0.000000000000000000e+00
2.550740000000000000e+05,3.225140000000000100e+02,7.506130000000000564e+02,8.000000000000000000e+02,7.513519999999999754e+02,2.560000000000000053e+00,2.560000000000000053e+00,0.000000000000000000e+00
2.550760000000000000e+05,3.240160000000000196e+02,7.509790000000000418e+02,8.000000000000000000e+02,7.532599999999999909e+02,2.693000000000000060e+00,2.693000000000000060e+00,0.000000000000000000e+00
2.550780000000000000e+05,3.255210000000000150e+02,7.512999999999999545e+02,8.000000000000000000e+02,7.550929999999999609e+02,2.833000000000000185e+00,2.833000000000000185e+00,0.000000000000000000e+00
2.550800000000000000e+05,3.270040000000000191e+02,7.533170000000000073e+02,8.000000000000000000e+02,7.568529999999999518e+02,2.769000000000000128e+00,2.769000000000000128e+00,0.000000000000000000e+00
2.550820000000000000e+05,3.285129999999999768e+02,7.545080000000000382e+02,8.000000000000000000e+02,7.585449999999999591e+02,2.797000000000000153e+00,2.797000000000000153e+00,0.000000000000000000e+00
2.550840000000000000e+05,3.300269999999999868e+02,7.573500000000000227e+02,8.000000000000000000e+02,7.601710000000000491e+02,2.620999999999999996e+00,2.620999999999999996e+00,0.000000000000000000e+00
2.550860000000000000e+05,3.315690000000000168e+02,7.580370000000000346e+02,8.000000000000000000e+02,7.617329999999999472e+02,2.690999999999999837e+00,2.690999999999999837e+00,0.000000000000000000e+00
2.550880000000000000e+05,3.330840000000000032e+02,7.573500000000000227e+02,8.000000000000000000e+02,7.632329999999999472e+02,2.926000000000000156e+00,2.926000000000000156e+00,0.000000000000000000e+00
2.550900000000000000e+05,3.346560000000000059e+02,7.571670000000000300e+02,8.000000000000000000e+02,7.646749999999999545e+02,3.107000000000000206e+00,3.107000000000000206e+00,0.000000000000000000e+00
2.550920000000000000e+05,3.361490000000000009e+02,7.605579999999999927e+02,8.000000000000000000e+02,7.660599999999999454e+02,2.862000000000000099e+00,2.862000000000000099e+00,0.000000000000000000e+00
2.550940000000000000e+05,3.376510000000000105e+02,7.632169999999999845e+02,8.000000000000000000e+02,7.673909999999999627e+02,2.686999999999999833e+00,2.686999999999999833e+00,0.000000000000000000e+00
2.550960000000000000e+05,3.391870000000000118e+02,7.657380000000000564e+02,8.000000000000000000e+02,7.686689999999999827e+02,2.515000000000000124e+00,2.515000000000000124e+00,0.000000000000000000e+00
2.550980000000000000e+05,3.407540000000000191e+02,7.687619999999999436e+02,0.000000000000000000e+00,7.385289999999999964e+02,-1.000000000000000000e+01,-1.718599999999999994e+01,1.000000000000000000e+00
2.551000000000000000e+05,3.424560000000000173e+02,7.709629999999999654e+02,0.000000000000000000e+00,7.095710000000000264e+02,-1.000000000000000000e+01,-2.051899999999999835e+01,1.000000000000000000e+00
2.551020000000000000e+05,3.438369999999999891e+02,7.659210000000000491e+02,0.000000000000000000e+00,6.817480000000000473e+02,-1.000000000000000000e+01,-2.286499999999999844e+01,1.000000000000000000e+00
2.551040000000000000e+05,3.452889999999999873e+02,7.466250000000000000e+02,0.000000000000000000e+00,6.550170000000000528e+02,-1.000000000000000000e+01,-2.339199999999999946e+01,1.000000000000000000e+00
2.551060000000000000e+05,3.467200000000000273e+02,7.244420000000000073e+02,0.000000000000000000e+00,6.293329999999999700e+02,-1.000000000000000000e+01,-2.346999999999999886e+01,1.000000000000000000e+00
2.551080000000000000e+05,3.481279999999999859e+02,6.997830000000000155e+02,0.000000000000000000e+00,6.046570000000000391e+02,-1.000000000000000000e+01,-2.315299999999999869e+01,1.000000000000000000e+00
2.551100000000000000e+05,3.494519999999999982e+02,6.742540000000000191e+02,0.000000000000000000e+00,5.809479999999999791e+02,-1.000000000000000000e+01,-2.263899999999999935e+01,1.000000000000000000e+00
2.551120000000000000e+05,3.506960000000000264e+02,6.438669999999999618e+02,0.000000000000000000e+00,5.581680000000000064e+02,-1.000000000000000000e+01,-2.145299999999999940e+01,1.000000000000000000e+00
2.551140000000000000e+05,3.519010000000000105e+02,6.139829999999999472e+02,0.000000000000000000e+00,5.362820000000000391e+02,-1.000000000000000000e+01,-2.024299999999999855e+01,1.000000000000000000e+00
2.551160000000000000e+05,3.530539999999999736e+02,5.801119999999999663e+02,0.000000000000000000e+00,5.152540000000000191e+02,-1.000000000000000000e+01,-1.847400000000000020e+01,1.000000000000000000e+00
2.551180000000000000e+05,3.541349999999999909e+02,5.446829999999999927e+02,0.000000000000000000e+00,4.950509999999999877e+02,-1.000000000000000000e+01,-1.644200000000000017e+01,1.000000000000000000e+00
2.551200000000000000e+05,3.551089999999999804e+02,5.077420000000000186e+02,0.000000000000000000e+00,4.756399999999999864e+02,-1.000000000000000000e+01,-1.415700000000000003e+01,1.000000000000000000e+00
2.551220000000000000e+05,3.560210000000000150e+02,4.714870000000000232e+02,0.000000000000000000e+00,4.569900000000000091e+02,-1.000000000000000000e+01,-1.188400000000000034e+01,1.000000000000000000e+00
2.551240000000000000e+05,3.572479999999999905e+02,4.176329999999999814e+02,0.000000000000000000e+00,4.390710000000000264e+02,-7.431000000000000050e+00,-7.431000000000000050e+00,0.000000000000000000e+00
2.551260000000000000e+05,3.576379999999999768e+02,3.991619999999999777e+02,0.000000000000000000e+00,4.218550000000000182e+02,-7.014999999999999680e+00,-7.014999999999999680e+00,0.000000000000000000e+00
2.551280000000000000e+05,3.583480000000000132e+02,3.652459999999999809e+02,0.000000000000000000e+00,4.053129999999999882e+02,-4.650999999999999801e+00,-4.650999999999999801e+00,0.000000000000000000e+00
2.551300000000000000e+05,3.590149999999999864e+02,3.404039999999999964e+02,0.000000000000000000e+00,3.894209999999999923e+02,-3.197999999999999954e+00,-3.197999999999999954e+00,0.000000000000000000e+00
2.551320000000000000e+05,3.599320000000000164e+02,3.074959999999999809e+02,0.000000000000000000e+00,3.741510000000000105e+02,-6.420000000000000151e-01,-6.420000000000000151e-01,0.000000000000000000e+00
2.551340000000000000e+05,3.605280000000000200e+02,2.959460000000000264e+02,0.000000000000000000e+00,3.594809999999999945e+02,-4.809999999999999831e-01,-4.809999999999999831e-01,0.000000000000000000e+00
2.551360000000000000e+05,3.610960000000000036e+02,2.870539999999999736e+02,0.000000000000000000e+00,3.453849999999999909e+02,-5.899999999999999689e-01,-5.899999999999999689e-01,0.000000000000000000e+00
2.551380000000000000e+05,3.615649999999999977e+02,2.801789999999999736e+02,0.000000000000000000e+00,3.318430000000000177e+02,-9.100000000000000311e-01,-9.100000000000000311e-01,0.000000000000000000e+00
2.551400000000000000e+05,3.622019999999999982e+02,2.727540000000000191e+02,0.000000000000000000e+00,3.188310000000000173e+02,-1.141999999999999904e+00,-1.141999999999999904e+00,0.000000000000000000e+00
2.551420000000000000e+05,3.627339999999999804e+02,2.700960000000000036e+02,0.000000000000000000e+00,3.063290000000000077e+02,-1.923999999999999932e+00,-1.923999999999999932e+00,0.000000000000000000e+00
2.551440000000000000e+05,3.632470000000000141e+02,2.615249999999999773e+02,0.000000000000000000e+00,2.943179999999999836e+02,-1.997000000000000108e+00,-1.997000000000000108e+00,0.000000000000000000e+00
2.551460000000000000e+05,3.637440000000000282e+02,2.533209999999999980e+02,0.000000000000000000e+00,2.827780000000000200e+02,-2.080999999999999961e+00,-2.080999999999999961e+00,0.000000000000000000e+00
2.551480000000000000e+05,3.641469999999999914e+02,2.444290000000000020e+02,0.000000000000000000e+00,2.716899999999999977e+02,-2.051000000000000156e+00,-2.051000000000000156e+00,0.000000000000000000e+00
2.551500000000000000e+05,3.646960000000000264e+02,2.366829999999999927e+02,0.000000000000000000e+00,2.610369999999999777e+02,-2.121999999999999886e+00,-2.121999999999999886e+00,0.000000000000000000e+00
2.551520000000000000e+05,3.651229999999999905e+02,2.200920000000000130e+02,0.000000000000000000e+00,2.508009999999999877e+02,-1.096000000000000085e+00,-1.096000000000000085e+00,0.000000000000000000e+00
2.551540000000000000e+05,3.655529999999999973e+02,2.096419999999999959e+02,0.000000000000000000e+00,2.409670000000000130e+02,-7.239999999999999769e-01,-7.239999999999999769e-01,0.000000000000000000e+00
2.551560000000000000e+05,3.659569999999999936e+02,2.032709999999999866e+02,0.000000000000000000e+00,2.315190000000000055e+02,-7.950000000000000400e-01,-7.950000000000000400e-01,0.000000000000000000e+00
2.551580000000000000e+05,3.663489999999999895e+02,2.007500000000000000e+02,0.000000000000000000e+00,2.224410000000000025e+02,-1.306999999999999940e+00,-1.306999999999999940e+00,0.000000000000000000e+00
2.551600000000000000e+05,3.667479999999999905e+02,1.987330000000000041e+02,0.000000000000000000e+00,2.137189999999999941e+02,-1.879000000000000004e+00,-1.879000000000000004e+00,0.000000000000000000e+00
2.551620000000000000e+05,3.671329999999999814e+02,1.948830000000000098e+02,0.000000000000000000e+00,2.053389999999999986e+02,-2.233000000000000096e+00,-2.233000000000000096e+00,0.000000000000000000e+00
2.551640000000000000e+05,3.675059999999999718e+02,1.918580000000000041e+02,0.000000000000000000e+00,1.972870000000000061e+02,-2.677000000000000046e+00,-2.677000000000000046e+00,0.000000000000000000e+00
2.551660000000000000e+05,3.678770000000000095e+02,1.846630000000000109e+02,0.000000000000000000e+00,1.895509999999999877e+02,-2.615000000000000213e+00,-2.615000000000000213e+00,0.000000000000000000e+00
2.551680000000000000e+05,3.682409999999999854e+02,1.798040000000000020e+02,0.000000000000000000e+00,1.821189999999999998e+02,-2.802999999999999936e+00,-2.802999999999999936e+00,0.000000000000000000e+00
2.551700000000000000e+05,3.685779999999999745e+02,1.730670000000000073e+02,0.000000000000000000e+00,1.749780000000000086e+02,-2.749000000000000110e+00,-2.749000000000000110e+00,0.000000000000000000e+00
2.551720000000000000e+05,3.689019999999999868e+02,1.655039999999999907e+02,0.000000000000000000e+00,1.681169999999999902e+02,-2.567000000000000171e+00,-2.567000000000000171e+00,0.000000000000000000e+00
2.551740000000000000e+05,3.692169999999999845e+02,1.571169999999999902e+02,0.000000000000000000e+00,1.615250000000000057e+02,-2.250000000000000000e+00,-2.250000000000000000e+00,0.000000000000000000e+00
2.551760000000000000e+05,3.695049999999999955e+02,1.512500000000000000e+02,0.000000000000000000e+00,1.551920000000000073e+02,-2.197999999999999954e+00,-2.197999999999999954e+00,0.000000000000000000e+00
2.551780000000000000e+05,3.697850000000000250e+02,1.401579999999999870e+02,0.000000000000000000e+00,1.491059999999999945e+02,-1.489999999999999991e+00,-1.489999999999999991e+00,0.000000000000000000e+00
2.551800000000000000e+05,3.700539999999999736e+02,1.359879999999999995e+02,0.000000000000000000e+00,1.432599999999999909e+02,-1.558000000000000052e+00,-1.558000000000000052e+00,0.000000000000000000e+00
2.551820000000000000e+05,3.703029999999999973e+02,1.316330000000000098e+02,0.000000000000000000e+00,1.376430000000000007e+02,-1.588999999999999968e+00,-1.588999999999999968e+00,0.000000000000000000e+00
2.551840000000000000e+05,3.705430000000000064e+02,1.212289999999999992e+02,0.000000000000000000e+00,1.322460000000000093e+02,-8.729999999999999982e-01,-8.729999999999999982e-01,0.000000000000000000e+00
2.551860000000000000e+05,3.707799999999999727e+02,1.144920000000000044e+02,0.000000000000000000e+00,1.270600000000000023e+02,-5.440000000000000391e-01,-5.440000000000000391e-01,0.000000000000000000e+00
2.551880000000000000e+05,3.710020000000000095e+02,1.132999999999999972e+02,0.000000000000000000e+00,1.220780000000000030e+02,-8.499999999999999778e-01,-8.499999999999999778e-01,0.000000000000000000e+00
2.551900000000000000e+05,3.712110000000000127e+02,1.093119999999999976e+02,0.000000000000000000e+00,1.172909999999999968e+02,-8.199999999999999512e-01,-8.199999999999999512e-01,0.000000000000000000e+00
2.551920000000000000e+05,3.714069999999999823e+02,1.028960000000000008e+02,0.000000000000000000e+00,1.126919999999999931e+02,-4.809999999999999831e-01,-4.809999999999999831e-01,0.000000000000000000e+00
2.551940000000000000e+05,3.715950000000000273e+02,9.886299999999999955e+01,0.000000000000000000e+00,1.082740000000000009e+02,-3.970000000000000195e-01,-3.970000000000000195e-01,0.000000000000000000e+00
2.551960000000000000e+05,3.717699999999999818e+02,9.065800000000000125e+01,0.000000000000000000e+00,1.040280000000000058e+02,2.079999999999999905e-01,2.079999999999999905e-01,0.000000000000000000e+00
2.551980000000000000e+05,3.719420000000000073e+02,8.694599999999999795e+01,0.000000000000000000e+00,9.994899999999999807e+01,3.150000000000000022e-01,3.150000000000000022e-01,0.000000000000000000e+00
2.552000000000000000e+05,3.721030000000000086e+02,8.309600000000000364e+01,0.000000000000000000e+00,9.603000000000000114e+01,4.550000000000000155e-01,4.550000000000000155e-01,0.000000000000000000e+00
2.552020000000000000e+05,3.722490000000000236e+02,7.892499999999999716e+01,0.000000000000000000e+00,9.226500000000000057e+01,6.510000000000000231e-01,6.510000000000000231e-01,0.000000000000000000e+00
2.552040000000000000e+05,3.724010000000000105e+02,7.722899999999999920e+01,0.000000000000000000e+00,8.864700000000000557e+01,5.689999999999999503e-01,5.689999999999999503e-01,0.000000000000000000e+00
2.552060000000000000e+05,3.725529999999999973e+02,7.067499999999999716e+01,0.000000000000000000e+00,8.517100000000000648e+01,1.078000000000000069e+00,1.078000000000000069e+00,0.000000000000000000e+00
2.552080000000000000e+05,3.726879999999999882e+02,6.916200000000000614e+01,0.000000000000000000e+00,8.183100000000000307e+01,1.014000000000000012e+00,1.014000000000000012e+00,0.000000000000000000e+00
2.552100000000000000e+05,3.728190000000000168e+02,7.204999999999999716e+01,0.000000000000000000e+00,7.862300000000000466e+01,4.229999999999999871e-01,4.229999999999999871e-01,0.000000000000000000e+00
2.552120000000000000e+05,3.729529999999999745e+02,6.430400000000000205e+01,0.000000000000000000e+00,7.554000000000000625e+01,1.090999999999999970e+00,1.090999999999999970e+00,0.000000000000000000e+00
2.552140000000000000e+05,3.730760000000000218e+02,6.114200000000000301e+01,0.000000000000000000e+00,7.257800000000000296e+01,1.250000000000000000e+00,1.250000000000000000e+00,0.000000000000000000e+00
2.552160000000000000e+05,3.731970000000000027e+02,6.600000000000000000e+01,0.000000000000000000e+00,6.973199999999999932e+01,4.570000000000000173e-01,4.570000000000000173e-01,0.000000000000000000e+00
2.552180000000000000e+05,3.733220000000000027e+02,5.811699999999999733e+01,0.000000000000000000e+00,6.699800000000000466e+01,1.163999999999999924e+00,1.163999999999999924e+00,0.000000000000000000e+00
2.552200000000000000e+05,3.734429999999999836e+02,6.127900000000000347e+01,0.000000000000000000e+00,6.437099999999999511e+01,5.839999999999999636e-01,5.839999999999999636e-01,0.000000000000000000e+00
