time,f7_time,stage,type,id,target,position,velocity,current,state,code,desired_position,chirp_phase
0.0070171810220927,1148.227,observe,1,2,,0.223114013671875,-5.473371505737305,-0.0,0,1,,
0.0070171810220927,1148.227,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.0070171810220927,1148.227,observe,0,4,,0.00067138671875,-0.0,-0.010999999940395355,0,1,,
0.0070171810220927,1148.227,observe,0,1,,0.0005965481395833194,0.0,0.029999999329447746,0,1,,
0.017151650972664356,1148.237,observe,1,2,,0.22027587890625,-3.332749128341675,-0.0,0,1,,
0.017151650972664356,1148.237,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.017151650972664356,1148.237,observe,0,4,,0.00067138671875,-0.0,-0.010999999940395355,0,1,,
0.017151650972664356,1148.237,observe,0,1,,0.0005965481395833194,0.0,-0.004999999888241291,0,1,,
0.02694676397368312,1148.247,observe,1,2,,0.22027587890625,2.2271032333374023,-0.0,0,1,,
0.02694676397368312,1148.247,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.02694676397368312,1148.247,observe,0,4,,0.00067138671875,-0.0,-0.006000000052154064,0,1,,
0.02694676397368312,1148.247,observe,0,1,,0.0005965481395833194,0.0,-0.004999999888241291,0,1,,
0.03715505398577079,1148.257,observe,1,2,,0.22589111328125,0.3069826662540436,-0.0,0,1,,
0.03715505398577079,1148.257,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.03715505398577079,1148.257,observe,0,4,,0.00067138671875,-0.0,-0.006000000052154064,0,1,,
0.03715505398577079,1148.257,observe,0,1,,0.0005965481395833194,0.0,0.029999999329447746,0,1,,
0.04692182398866862,1148.267,observe,1,2,,0.223114013671875,0.7326036095619202,-0.0,0,1,,
0.04692182398866862,1148.267,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.04692182398866862,1148.267,observe,0,4,,0.00067138671875,-0.0,-0.006000000052154064,0,1,,
0.04692182398866862,1148.267,observe,0,1,,0.0005965481395833194,0.0,0.029999999329447746,0,1,,
0.05737655598204583,1148.277,observe,1,2,,0.223114013671875,0.16769452393054962,-0.0,0,1,,
0.05737655598204583,1148.277,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.05737655598204583,1148.277,observe,0,4,,0.00067138671875,-0.0,-0.006000000052154064,0,1,,
0.05737655598204583,1148.277,observe,0,1,,0.0005965481395833194,0.0,-0.004999999888241291,0,1,,
0.0668964019860141,1148.287,observe,1,2,,0.22589111328125,4.223855018615723,-0.0,0,1,,
0.0668964019860141,1148.287,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.0668964019860141,1148.287,observe,0,4,,0.00067138671875,-0.0,-0.006000000052154064,0,1,,
0.0668964019860141,1148.287,observe,0,1,,0.0005965481395833194,0.0,0.029999999329447746,0,1,,
0.07709034497383982,1148.297,observe,1,2,,0.23162841796875,3.5881030559539795,-0.0,0,1,,
0.07709034497383982,1148.297,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.07709034497383982,1148.297,observe,0,4,,0.00067138671875,-0.0,-0.006000000052154064,0,1,,
0.07709034497383982,1148.297,observe,0,1,,0.0005965481395833194,0.0,-0.003000000026077032,0,1,,
0.08684380899649113,1148.307,observe,1,2,,0.22589111328125,-3.39451003074646,-0.0,0,1,,
0.08684380899649113,1148.307,observe,1,1,,71.80467987060547,-0.0,-0.0,0,1,,
0.08684380899649113,1148.307,observe,0,4,,0.00067138671875,-0.0,0.05000000074505806,0,1,,
0.08684380899649113,1148.307,observe,0,1,,0.0005965481395833194,0.0,-0.004999999888241291,0,1,,
