time,f7_time,stage,target,position,velocity,current,state,code
0.01128428103402257,832.464,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.020886069047264755,832.474,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.03129827504744753,832.484,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.04098092601634562,832.494,idle,0.0,249.43795776367188,-0.0,-0.05400000140070915,0,1
0.051384927006438375,832.504,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.06059290200937539,832.514,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.07114133500726894,832.524,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.08081800502259284,832.534,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.0912199120502919,832.544,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.10091661900514737,832.554,idle,0.0,249.43795776367188,-0.0,-0.05400000140070915,0,1
0.11128626501886174,832.564,idle,0.0,249.43795776367188,-0.0,0.20200000703334808,0,1
0.12078740302240476,832.574,idle,0.0,249.43795776367188,-0.0,-0.05400000140070915,0,1
0.13132324302569032,832.584,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.14108750701416284,832.594,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.1512044170522131,832.604,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.1609229050227441,832.614,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.1709757840144448,832.624,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.18089557101484388,832.634,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.1921239170478657,832.644,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.20095562300411984,832.654,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.21109255001647398,832.664,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.22080599900800735,832.674,idle,0.0,249.43795776367188,-0.0,0.25099998712539673,0,1
0.23121826502028853,832.684,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.24085691303480417,832.694,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.25118169403867796,832.704,idle,0.0,249.43795776367188,-0.0,-0.05400000140070915,0,1
0.26075797399971634,832.714,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.2710215300321579,832.724,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.28067630802979693,832.734,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.2910177410230972,832.744,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.30084291100502014,832.754,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.3110129600390792,832.764,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.3207515270332806,832.774,idle,0.0,249.43795776367188,-0.0,-0.05400000140070915,0,1
0.3311959140119143,832.784,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.3407452829997055,832.794,idle,0.0,249.4376220703125,-0.0,-0.004999999888241291,0,1
0.3517116740113124,832.804,idle,0.0,249.43795776367188,0.18333333730697632,-0.004999999888241291,0,1
0.3608890120522119,832.814,idle,0.0,249.43795776367188,-0.0,-0.07699999958276749,0,1
0.3711292340303771,832.824,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.38088869000785053,832.834,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.3911566740134731,832.844,idle,0.0,249.43795776367188,-0.0,0.09000000357627869,0,1
0.40190439304569736,832.854,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.4111892840010114,832.864,idle,0.0,249.43795776367188,-0.0,-0.07699999958276749,0,1
0.4207637100480497,832.874,idle,0.0,249.43795776367188,-0.0,-0.05400000140070915,0,1
0.4310539870057255,832.884,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.4408393510384485,832.894,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.45110649400157854,832.904,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.4607077310211025,832.914,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.4710182650014758,832.924,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.48074383701896295,832.934,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.49095469404710457,832.944,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.5006644750246778,832.954,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.5109572360524908,832.964,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.520673651015386,832.974,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.5310024100472219,832.984,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.5407218800392002,832.994,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.5511985180201009,833.004,idle,0.0,249.43795776367188,-0.0,0.06700000166893005,0,1
0.5618048400501721,833.014,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.5709767780499533,833.024,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.5807139210519381,833.034,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.5909937180113047,833.044,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.6007826890563592,833.054,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.6109711430035532,833.064,idle,0.0,249.43795776367188,-0.0,-0.05400000140070915,0,1
0.6207654140307568,833.074,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.6310641170130111,833.084,idle,0.0,249.4376220703125,-0.0,0.017999999225139618,0,1
0.6406929260119796,833.094,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.6510783320409246,833.104,idle,0.0,249.43795776367188,-0.0,0.06700000166893005,0,1
0.6606389119988307,833.114,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.6713874430279247,833.124,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.680756742018275,833.134,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.6910150590119883,833.144,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.7009296460309997,833.154,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.7110673550050706,833.164,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.7208020540419966,833.174,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.7311583650298417,833.184,idle,0.0,249.43795776367188,-0.0,-0.07699999958276749,0,1
0.7407501740381122,833.194,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.75127563404385,833.204,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.7606868430157192,833.214,idle,0.0,249.43795776367188,-0.0,-0.23800000548362732,0,1
0.7723658790346235,833.224,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.7809991700341925,833.234,idle,0.0,249.43795776367188,-0.0,-0.07699999958276749,0,1
0.7911143260425888,833.244,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.8009470700053498,833.254,idle,0.0,249.43795776367188,-0.0,0.09000000357627869,0,1
0.8111110680038109,833.264,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.820861958025489,833.274,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.8315417390549555,833.284,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.8407360080163926,833.294,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.8511408710037358,833.304,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.8609310040483251,833.314,idle,0.0,249.43795776367188,-0.0,-0.02800000086426735,0,1
0.8713075030245818,833.324,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.8809231570339762,833.334,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.8911787990364246,833.344,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.9010171830304898,833.354,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.9112061380292289,833.364,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.9210817730054259,833.374,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.9312670510262251,833.384,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.9409057290176861,833.394,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.9512962340377271,833.404,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.9606984560377896,833.414,idle,0.0,249.43795776367188,-0.0,-0.004999999888241291,0,1
0.9711571100051515,833.424,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.9809599470463581,833.434,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
0.9912202870473266,833.444,idle,0.0,249.43795776367188,-0.0,0.017999999225139618,0,1
