tick,id,target,model,velocity,current,position,reference_current
49263,1,0.0,0.0,0.0,0.0,-83.1304931640625,9.739652887219563e-05
49283,1,0.0,0.0,0.017199812456965446,-0.004090596921741962,-83.1304931640625,-0.002629706170409918
49303,1,0.0,0.0,0.027632031589746475,-0.0068544186651706696,-83.1304931640625,-0.0022401202004402876
49323,1,0.0,0.0,0.033959485590457916,-0.008817579597234726,-83.1304931640625,-0.005941187962889671
49343,1,0.0,0.0,0.03779728710651398,-0.010298172943294048,-83.1304931640625,-0.005746394861489534
49363,1,0.0,0.0,0.04012502729892731,-0.011489130556583405,-83.1304931640625,-0.006915153469890356
49383,1,0.0,0.0,0.04153687134385109,-0.012507472187280655,-83.1304931640625,-0.00749953230842948
49403,1,0.0,0.0,0.04239319637417793,-0.013424172066152096,-83.1304931640625,-0.008863084018230438
49423,1,0.0,0.0,0.04291258379817009,-0.014282281510531902,-83.1304931640625,-0.00808391161262989
49443,1,0.0,0.0,0.04322760924696922,-0.01510791014879942,-83.1304931640625,-0.009252670221030712
49463,1,0.0,0.0,0.04341868683695793,-0.015916895121335983,-83.1304931640625,-0.010616221465170383
49483,1,0.0,0.0,0.04353458061814308,-0.016718842089176178,-83.1304931640625,-0.011200600303709507
49503,1,0.0,0.0,0.04360487312078476,-0.017519576475024223,-83.1304931640625,-0.011200600303709507
49523,1,0.0,0.0,0.04364750534296036,-0.01832262985408306,-83.1304931640625,-0.012758945114910603
49543,1,0.0,0.0,0.04367335885763168,-0.019130149856209755,-83.1304931640625,-0.012174565345048904
49563,1,0.0,0.0,0.04368904232978821,-0.01994343474507332,-83.1304931640625,-0.014122496359050274
49583,1,0.0,0.0,0.04369855672121048,-0.020763272419571877,-83.1304931640625,-0.01373291015625
49603,1,0.0,0.0,0.0437043271958828,-0.02159014157950878,-83.1304931640625,-0.012564151547849178
49623,1,0.0,0.0,0.043707821518182755,-0.022424327209591866,-83.1304931640625,-0.014317288994789124
49643,1,0.0,0.0,0.04370994493365288,-0.023266013711690903,-83.1304931640625,-0.016460012644529343
49663,1,0.0,0.0,0.043711233884096146,-0.02411530539393425,-83.1304931640625,-0.01684959977865219
49683,1,0.0,0.0,0.043712012469768524,-0.024972261860966682,-83.1304931640625,-0.015680840238928795
49703,1,0.0,0.0,0.04371248930692673,-0.02583693340420723,-83.1304931640625,-0.017823563888669014
49723,1,0.0,0.0,0.04371277615427971,-0.026709331199526787,-83.1304931640625,-0.016654806211590767
49743,1,0.0,0.0,0.043712954968214035,-0.027589475736021996,-83.1304931640625,-0.01723918505012989
49763,1,0.0,0.0,0.043713055551052094,-0.028477376326918602,-83.1304931640625,-0.01938190869987011
49783,1,0.0,0.0,0.04371311888098717,-0.029373038560152054,-83.1304931640625,-0.017823563888669014
49803,1,0.0,0.0,0.04371315613389015,-0.0302764642983675,-83.1304931640625,-0.020161081105470657
49823,1,0.0,0.0,0.04371318593621254,-0.03118765726685524,-83.1304931640625,-0.02152463234961033
49843,1,0.0,0.0,0.04371318593621254,-0.032106611877679825,-83.1304931640625,-0.02113504707813263
49863,1,0.0,0.0,0.04371318593621254,-0.033033329993486404,-83.1304931640625,-0.019966287538409233
49883,1,0.0,0.0,0.04371318593621254,-0.033967819064855576,-83.1304931640625,-0.023082977160811424
49903,1,0.0,0.0,0.04371318593621254,-0.03491007909178734,-83.1304931640625,-0.022693390026688576
49923,1,0.0,0.0,0.04371318593621254,-0.035860106348991394,-83.1304931640625,-0.02152463234961033
49943,1,0.0,0.0,0.04371318593621254,-0.03681790456175804,-83.1304931640625,-0.024056941270828247
49963,1,0.0,0.0,0.04371318593621254,-0.037783462554216385,-83.1304931640625,-0.023862149566411972
49983,1,0.0,0.0,0.04371318593621254,-0.03875678777694702,-83.1304931640625,-0.025811094790697098
50003,1,0.0,0.0,0.04371318593621254,-0.03973788395524025,-83.1304931640625,-0.02542150765657425
50023,1,0.0,0.0,0.04371318593621254,-0.04072675481438637,-83.1304931640625,-0.026200680062174797
50043,1,0.0,0.0,0.04371318593621254,-0.04172338545322418,-83.1304931640625,-0.027759024873375893
50063,1,0.0,0.0,0.04371318593621254,-0.04272778704762459,-83.1304931640625,-0.028732988983392715
50083,1,0.0,0.0,0.04371318593621254,-0.04373995587229729,-83.1304931640625,-0.029317369684576988
50103,1,0.0,0.0,0.04371318593621254,-0.04475989565253258,-83.1304931640625,-0.02853819727897644
50123,1,0.0,0.0,0.04371318593621254,-0.04578759893774986,-83.1304931640625,-0.03126529976725578
50143,1,0.0,0.0,-0.14224493503570557,-0.0023385509848594666,-83.1304931640625,-0.018407942727208138
50163,1,0.0,0.0,-0.06907609105110168,-0.017705319449305534,-83.1304931640625,-0.014706875197589397
50183,1,0.0,0.0,-0.024696938693523407,-0.027409758418798447,-83.1304931640625,-0.014706875197589397
50203,1,0.0,0.0,0.0022203701082617044,-0.03368287906050682,-83.1304931640625,-0.016654806211590767
50223,1,0.0,0.0,0.018546538427472115,-0.037877846509218216,-83.1304931640625,-0.022303804755210876
50243,1,0.0,0.0,0.028448861092329025,-0.04081541299819946,-83.1304931640625,-0.02542150765657425
50263,1,0.0,0.0,0.03445491939783096,-0.04299338907003403,-83.1304931640625,-0.025226714089512825
50283,1,0.0,0.0,0.03809777647256851,-0.04471370205283165,-83.1304931640625,-0.029317369684576988
50303,1,3.2443613235955127e-06,2.4943827270362817e-07,0.04030728340148926,-0.046159353107213974,-83.1304931640625,-0.02892778255045414
50323,1,0.0003576604649424553,3.608933184295893e-05,0.04164741560816765,-0.04742612689733505,-83.1304931640625,-0.03029133379459381
50343,1,0.0013534913305193186,0.00020542534184642136,0.04246024787425995,-0.04855329915881157,-83.1304931640625,-0.03126529976725578
50363,1,0.0031827110797166824,0.0005659169983118773,0.0429532565176487,-0.049562808126211166,-83.1304931640625,-0.032628849148750305
50383,1,0.005905128084123135,0.0012215754250064492,0.04325227811932564,-0.050452493131160736,-83.1304931640625,-0.033992402255535126
50403,1,0.007512089796364307,0.0022522734943777323,0.043433643877506256,-0.051260169595479965,-83.1304931640625,-0.03321323171257973
50423,1,0.011764905415475368,0.003759704763069749,0.04354364797472954,-0.05188294127583504,-83.1304931640625,-0.0349663682281971
50443,1,0.0172139722853899,0.005777120590209961,0.04361037164926529,-0.05234338343143463,-83.1304931640625,-0.03321323171257973
50463,1,0.023897875100374222,0.008430946618318558,0.04365084320306778,-0.05260816961526871,-83.1304931640625,-0.036135125905275345
50483,1,0.03161071985960007,0.011761250905692577,0.043675389140844345,-0.05266418308019638,-83.1304931640625,-0.03555074706673622
