tick,interval,received,coalesced,ring_overrun,priority_full,tx_errors,can_errors,can_error_code,loops,loop_gap_ms,enabled_mask,target1,target2,target_gap1_ms,target_gap2_ms,iq1,iq2,position1,position2,velocity1,velocity2,type2_1,type2_2,tx_complete
371457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2967
372457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2971
373457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2973
374457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2965
375457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2973
376457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2967
377457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2968
378457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2967
379457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2969
380457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2977
381457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2972
382457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,498,499,499,500,498,500,2,2,2970
383457,1000,70,0,0,0,0,0,0,500,2,3,218,208,3,3,469,470,469,471,469,469,219,208,3221
384457,1000,91,0,216,0,0,0,0,500,2,3,466,465,3,3,297,465,465,465,420,466,465,465,3491
385457,1000,90,0,428,0,0,0,0,493,15,3,493,493,3,3,159,493,491,493,401,493,493,494,3495
386457,1000,90,0,432,0,0,0,0,493,15,3,493,493,3,3,156,493,490,493,401,493,493,492,3493
387457,1000,6,0,0,0,0,0,0,493,16,0,26,31,3,3,492,495,493,496,493,496,28,35,3009
388457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2969
389457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2966
390457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2970
391457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2970
392457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2967
393457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2974
394457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2963
395457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2964
396457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2970
397457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2975
398457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2974
399457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2959
400457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2969
401457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2970
402457,1000,0,0,0,0,0,0,0,500,2,0,0,0,0,0,500,500,500,500,500,500,0,0,2972
