time,f7_time,stage,type,id,target,position,velocity,current,state,code
0.3340921489871107,363.738,observe,1,2,,103.84051513671875,-1.51930570602417,-0.0,0,1
0.3340921489871107,363.738,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.3340921489871107,363.738,observe,0,4,,0.0,-0.0,0.054999999701976776,0,1
0.3340921489871107,363.738,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.3346507829846814,363.748,observe,1,2,,103.84051513671875,-2.3713552951812744,-0.0,0,1
0.3346507829846814,363.748,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.3346507829846814,363.748,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.3346507829846814,363.748,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.33508746698498726,363.758,observe,1,2,,103.83767700195312,-0.17324784398078918,-0.0,0,1
0.33508746698498726,363.758,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.33508746698498726,363.758,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.33508746698498726,363.758,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.3354386099963449,363.768,observe,1,2,,103.84051513671875,0.6839650869369507,-0.0,0,1
0.3354386099963449,363.768,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.3354386099963449,363.768,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.3354386099963449,363.768,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.3357451990013942,363.778,observe,1,2,,103.83767700195312,-3.7106566429138184,-0.0,0,1
0.3357451990013942,363.778,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.3357451990013942,363.778,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.3357451990013942,363.778,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.34268211998278275,363.788,observe,1,2,,103.84329223632812,-1.903812289237976,-0.0,0,1
0.34268211998278275,363.788,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.34268211998278275,363.788,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.34268211998278275,363.788,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.35261611797614023,363.798,observe,1,2,,103.84329223632812,2.582777976989746,-0.0,0,1
0.35261611797614023,363.798,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.35261611797614023,363.798,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.35261611797614023,363.798,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.36282238899730146,363.808,observe,1,2,,103.84613037109375,3.5448689460754395,-0.0,0,1
0.36282238899730146,363.808,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.36282238899730146,363.808,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.36282238899730146,363.808,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.37249927199445665,363.818,observe,1,2,,103.83767700195312,2.3593082427978516,-0.0,0,1
0.37249927199445665,363.818,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.37249927199445665,363.818,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.37249927199445665,363.818,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.38273253495572135,363.828,observe,1,2,,103.84613037109375,-2.665364980697632,-0.0,0,1
0.38273253495572135,363.828,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.38273253495572135,363.828,observe,0,4,,0.0,-0.0,0.054999999701976776,0,1
0.38273253495572135,363.828,observe,0,1,,0.0,0.0,0.05700000002980232,0,1
0.3922999299829826,363.838,observe,1,2,,103.84329223632812,1.9742506742477417,-0.0,0,1
0.3922999299829826,363.838,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.3922999299829826,363.838,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.3922999299829826,363.838,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.4026780059793964,363.848,observe,1,2,,103.84051513671875,2.771282434463501,-0.0,0,1
0.4026780059793964,363.848,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.4026780059793964,363.848,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.4026780059793964,363.848,observe,0,1,,0.0,0.0,-0.0020000000949949026,0,1
0.41233680496225134,363.858,observe,1,2,,103.84329223632812,-6.129157543182373,-0.0,0,1
0.41233680496225134,363.858,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.41233680496225134,363.858,observe,0,4,,0.0,-0.0,0.03200000151991844,0,1
0.41233680496225134,363.858,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.42258796095848083,363.868,observe,1,2,,103.84051513671875,4.7299113273620605,-0.0,0,1
0.42258796095848083,363.868,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.42258796095848083,363.868,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.42258796095848083,363.868,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.43248031998518854,363.878,observe,1,2,,103.83767700195312,-9.659808158874512,-0.0,0,1
0.43248031998518854,363.878,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.43248031998518854,363.878,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.43248031998518854,363.878,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.4427423669840209,363.888,observe,1,2,,103.83197021484375,-5.16944694519043,-0.0,0,1
0.4427423669840209,363.888,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.4427423669840209,363.888,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.4427423669840209,363.888,observe,0,1,,0.0,0.0,0.05700000002980232,0,1
0.4523945329710841,363.898,observe,1,2,,103.84329223632812,-5.3056640625,-0.0,0,1
0.4523945329710841,363.898,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.4523945329710841,363.898,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.4523945329710841,363.898,observe,0,1,,0.0,0.0,-0.0020000000949949026,0,1
0.46239871298894286,363.908,observe,1,2,,103.84329223632812,-4.418806552886963,-0.0,0,1
0.46239871298894286,363.908,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.46239871298894286,363.908,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.46239871298894286,363.908,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.4724599909968674,363.918,observe,1,2,,103.84329223632812,3.1517817974090576,-0.0,0,1
0.4724599909968674,363.918,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.4724599909968674,363.918,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.4724599909968674,363.918,observe,0,1,,0.0,0.0,-0.0020000000949949026,0,1
0.48252636898541823,363.928,observe,1,2,,103.84329223632812,-1.7809207439422607,-0.0,0,1
0.48252636898541823,363.928,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.48252636898541823,363.928,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.48252636898541823,363.928,observe,0,1,,0.0,0.0,0.05700000002980232,0,1
0.49230503296712413,363.938,observe,1,2,,103.84329223632812,4.12422513961792,-0.0,0,1
0.49230503296712413,363.938,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.49230503296712413,363.938,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.49230503296712413,363.938,observe,0,1,,0.0,0.0,0.05700000002980232,0,1
0.5025291789788753,363.948,observe,1,2,,103.84051513671875,-5.420133590698242,-0.0,0,1
0.5025291789788753,363.948,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5025291789788753,363.948,observe,0,4,,0.0,-0.0,-0.0430000014603138,0,1
0.5025291789788753,363.948,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.5122574979905039,363.958,observe,1,2,,103.84613037109375,-0.9290753602981567,-0.0,0,1
0.5122574979905039,363.958,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5122574979905039,363.958,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.5122574979905039,363.958,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.5225358059979044,363.968,observe,1,2,,103.84329223632812,1.805734395980835,-0.0,0,1
0.5225358059979044,363.968,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5225358059979044,363.968,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.5225358059979044,363.968,observe,0,1,,0.0,0.0,-0.19900000095367432,0,1
0.5323491459712386,363.978,observe,1,2,,103.83477783203125,-8.239089965820312,-0.0,0,1
0.5323491459712386,363.978,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5323491459712386,363.978,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.5323491459712386,363.978,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.542657108977437,363.988,observe,1,2,,103.84329223632812,1.9916934967041016,-0.0,0,1
0.542657108977437,363.988,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.542657108977437,363.988,observe,0,4,,0.0,-0.0,-0.25,0,1
0.542657108977437,363.988,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.5523366470006295,363.998,observe,1,2,,103.84896850585938,4.373727798461914,-0.0,0,1
0.5523366470006295,363.998,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5523366470006295,363.998,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.5523366470006295,363.998,observe,0,1,,0.0,0.0,-0.01600000075995922,0,1
0.5624706719536334,364.008,observe,1,2,,103.84329223632812,-4.165981769561768,-0.0,0,1
0.5624706719536334,364.008,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5624706719536334,364.008,observe,0,4,,0.0,-0.0,0.006000000052154064,0,1
0.5624706719536334,364.008,observe,0,1,,0.0,0.0,0.05700000002980232,0,1
0.5724043289665133,364.018,observe,1,2,,103.84329223632812,-6.661238193511963,-0.0,0,1
0.5724043289665133,364.018,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5724043289665133,364.018,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.5724043289665133,364.018,observe,0,1,,0.0,0.0,-0.008999999612569809,0,1
0.5827329619787633,364.028,observe,1,2,,103.84051513671875,-0.32888147234916687,-0.0,0,1
0.5827329619787633,364.028,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5827329619787633,364.028,observe,0,4,,0.0,-0.0,-0.017999999225139618,0,1
0.5827329619787633,364.028,observe,0,1,,0.0,0.0,0.24699999392032623,0,1
0.5923427069792524,364.038,observe,1,2,,103.83477783203125,-8.992837905883789,-0.0,0,1
0.5923427069792524,364.038,observe,1,1,,-137.00146484375,-0.0,-0.0,0,1
0.5923427069792524,364.038,observe,0,4,,0.0,-0.0,-0.06599999964237213,0,1
0.5923427069792524,364.038,observe,0,1,,0.0,0.0,0.06400000303983688,0,1
0.6025743769714609,364.048,observe,1,2,,103.83767700195312,-3.8308565616607666,-0.0,0,1
