time,f7_time,stage,type,id,target,position,velocity,current,state,code,desired_position,chirp_phase
0.10273631103336811,210.793,observe,1,2,,131.40977478027344,-7.476820468902588,-0.0,0,1,,
0.10273631103336811,210.793,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.10273631103336811,210.793,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.10273631103336811,210.793,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.10314968001330271,210.803,observe,1,2,,131.41261291503906,0.15235771238803864,-0.0,0,1,,
0.10314968001330271,210.803,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.10314968001330271,210.803,observe,0,4,,0.0,-0.0,-0.25200000405311584,0,1,,
0.10314968001330271,210.803,observe,0,1,,0.0,0.0,-0.017999999225139618,0,1,,
0.10343247203854844,210.813,observe,1,2,,131.42398071289062,6.452310085296631,-0.0,0,1,,
0.10343247203854844,210.813,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.10343247203854844,210.813,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.10343247203854844,210.813,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.10369821300264448,210.823,observe,1,2,,131.4154510498047,3.458399772644043,-0.0,0,1,,
0.10369821300264448,210.823,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.10369821300264448,210.823,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.10369821300264448,210.823,observe,0,1,,0.0,0.0,0.057999998331069946,0,1,,
0.1039492460549809,210.833,observe,1,2,,131.41830444335938,1.862388253211975,-0.0,0,1,,
0.1039492460549809,210.833,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.1039492460549809,210.833,observe,0,4,,0.0,-0.0,0.02800000086426735,0,1,,
0.1039492460549809,210.833,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.10582546005025506,210.843,observe,1,2,,131.41261291503906,-4.718084335327148,-0.0,0,1,,
0.10582546005025506,210.843,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.10582546005025506,210.843,observe,0,4,,0.0,-0.0,0.05299999937415123,0,1,,
0.10582546005025506,210.843,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.11557205900317058,210.853,observe,1,2,,131.4154510498047,0.6901726722717285,-0.0,0,1,,
0.11557205900317058,210.853,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.11557205900317058,210.853,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.11557205900317058,210.853,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.1257158670341596,210.863,observe,1,2,,131.42677307128906,8.54333209991455,-0.0,0,1,,
0.1257158670341596,210.863,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.1257158670341596,210.863,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.1257158670341596,210.863,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.13585498603060842,210.873,observe,1,2,,131.41261291503906,3.1805174350738525,-0.0,0,1,,
0.13585498603060842,210.873,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.13585498603060842,210.873,observe,0,4,,0.0,-0.0,-0.2280000001192093,0,1,,
0.13585498603060842,210.873,observe,0,1,,0.0,0.0,0.057999998331069946,0,1,,
0.14586994104320183,210.883,observe,1,2,,131.41830444335938,6.568504333496094,-0.0,0,1,,
0.14586994104320183,210.883,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.14586994104320183,210.883,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.14586994104320183,210.883,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.15577086101984605,210.893,observe,1,2,,131.4154510498047,3.000716209411621,-0.0,0,1,,
0.15577086101984605,210.893,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.15577086101984605,210.893,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.15577086101984605,210.893,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.16582348704105243,210.903,observe,1,2,,131.40408325195312,-12.414639472961426,-0.0,0,1,,
0.16582348704105243,210.903,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.16582348704105243,210.903,observe,0,4,,0.0,-0.0,0.05299999937415123,0,1,,
0.16582348704105243,210.903,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.17603325803065673,210.913,observe,1,2,,131.40977478027344,-4.978287696838379,-0.0,0,1,,
0.17603325803065673,210.913,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.17603325803065673,210.913,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.17603325803065673,210.913,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.18593942804727703,210.923,observe,1,2,,131.40977478027344,0.6322864294052124,-0.0,0,1,,
0.18593942804727703,210.923,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.18593942804727703,210.923,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.18593942804727703,210.923,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.19567496702075005,210.933,observe,1,2,,131.40977478027344,-5.597909927368164,-0.0,0,1,,
0.19567496702075005,210.933,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.19567496702075005,210.933,observe,0,4,,0.0,-0.0,0.02800000086426735,0,1,,
0.19567496702075005,210.933,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.20607740205014125,210.943,observe,1,2,,131.41830444335938,-1.34958815574646,-0.0,0,1,,
0.20607740205014125,210.943,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.20607740205014125,210.943,observe,0,4,,0.0,-0.0,0.02800000086426735,0,1,,
0.20607740205014125,210.943,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.21577479800907895,210.953,observe,1,2,,131.41830444335938,-0.7209184169769287,-0.0,0,1,,
0.21577479800907895,210.953,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.21577479800907895,210.953,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.21577479800907895,210.953,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.22631497302791104,210.963,observe,1,2,,131.41261291503906,-3.8946352005004883,-0.0,0,1,,
0.22631497302791104,210.963,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.22631497302791104,210.963,observe,0,4,,0.0,-0.0,0.05299999937415123,0,1,,
0.22631497302791104,210.963,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.23583735001739115,210.973,observe,1,2,,131.4154510498047,4.301901340484619,-0.0,0,1,,
0.23583735001739115,210.973,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.23583735001739115,210.973,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.23583735001739115,210.973,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.24591062404215336,210.983,observe,1,2,,131.42108154296875,1.600018858909607,-0.0,0,1,,
0.24591062404215336,210.983,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.24591062404215336,210.983,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.24591062404215336,210.983,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.25575387600110844,210.993,observe,1,2,,131.41261291503906,3.6136856079101562,-0.0,0,1,,
0.25575387600110844,210.993,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.25575387600110844,210.993,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.25575387600110844,210.993,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.2658212890382856,211.003,observe,1,2,,131.40408325195312,-4.499423027038574,-0.0,0,1,,
0.2658212890382856,211.003,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.2658212890382856,211.003,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.2658212890382856,211.003,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.275705618027132,211.013,observe,1,2,,131.41261291503906,2.073089122772217,-0.0,0,1,,
0.275705618027132,211.013,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.275705618027132,211.013,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.275705618027132,211.013,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.28627689101267606,211.023,observe,1,2,,131.4154510498047,1.8465166091918945,-0.0,0,1,,
0.28627689101267606,211.023,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.28627689101267606,211.023,observe,0,4,,0.0,-0.0,0.05299999937415123,0,1,,
0.28627689101267606,211.023,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.2956939700525254,211.033,observe,1,2,,131.4154510498047,-4.904472827911377,-0.0,0,1,,
0.2956939700525254,211.033,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.2956939700525254,211.033,observe,0,4,,0.0,-0.0,-0.04399999976158142,0,1,,
0.2956939700525254,211.033,observe,0,1,,0.0,0.0,-0.012000000104308128,0,1,,
0.3061362090520561,211.043,observe,1,2,,131.4154510498047,-1.717787265777588,-0.0,0,1,,
0.3061362090520561,211.043,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.3061362090520561,211.043,observe,0,4,,0.0,-0.0,-0.25200000405311584,0,1,,
0.3061362090520561,211.043,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.31569667800795287,211.053,observe,1,2,,131.4069366455078,-7.390421390533447,-0.0,0,1,,
0.31569667800795287,211.053,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.31569667800795287,211.053,observe,0,4,,0.0,-0.0,0.05299999937415123,0,1,,
0.31569667800795287,211.053,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.3260662810062058,211.063,observe,1,2,,131.41261291503906,4.413814067840576,-0.0,0,1,,
0.3260662810062058,211.063,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.3260662810062058,211.063,observe,0,4,,0.0,-0.0,0.05299999937415123,0,1,,
0.3260662810062058,211.063,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.33602379803778604,211.073,observe,1,2,,131.40408325195312,-5.745197772979736,-0.0,0,1,,
0.33602379803778604,211.073,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.33602379803778604,211.073,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.33602379803778604,211.073,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.3457848150283098,211.083,observe,1,2,,131.41830444335938,0.4174320697784424,-0.0,0,1,,
0.3457848150283098,211.083,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.3457848150283098,211.083,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.3457848150283098,211.083,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.35562205500900745,211.093,observe,1,2,,131.40977478027344,-8.779855728149414,-0.0,0,1,,
0.35562205500900745,211.093,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.35562205500900745,211.093,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.35562205500900745,211.093,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.36618130502756685,211.103,observe,1,2,,131.41261291503906,4.715522289276123,-0.0,0,1,,
0.36618130502756685,211.103,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.36618130502756685,211.103,observe,0,4,,0.0,-0.0,0.05299999937415123,0,1,,
0.36618130502756685,211.103,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.3759564480278641,211.113,observe,1,2,,131.4069366455078,-6.977348804473877,-0.0,0,1,,
0.3759564480278641,211.113,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.3759564480278641,211.113,observe,0,4,,0.0,-0.0,-0.25200000405311584,0,1,,
0.3759564480278641,211.113,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.38598148204619065,211.123,observe,1,2,,131.4154510498047,6.052309036254883,-0.0,0,1,,
0.38598148204619065,211.123,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.38598148204619065,211.123,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.38598148204619065,211.123,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.39594193402444944,211.133,observe,1,2,,131.42398071289062,8.055710792541504,-0.0,0,1,,
0.39594193402444944,211.133,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.39594193402444944,211.133,observe,0,4,,0.0,-0.0,0.004000000189989805,0,1,,
0.39594193402444944,211.133,observe,0,1,,0.0,0.0,-0.014999999664723873,0,1,,
0.4065825880388729,211.143,observe,1,2,,131.42108154296875,-2.371633768081665,-0.0,0,1,,
0.4065825880388729,211.143,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.4065825880388729,211.143,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
0.4065825880388729,211.143,observe,0,1,,0.0,0.0,0.019999999552965164,0,1,,
0.41567725903587416,211.153,observe,1,2,,131.41261291503906,-0.6488324999809265,-0.0,0,1,,
0.41567725903587416,211.153,observe,1,1,,89.75634765625,-0.0,-0.0,0,1,,
0.41567725903587416,211.153,observe,0,4,,0.0,-0.0,-0.019999999552965164,0,1,,
