tick,id,target,model,velocity,current,position,reference_current
19217,1,0.0,0.0,0.0,0.0,-94.69378662109375,9.739652887219563e-05
19227,1,0.0,0.0,0.01050987746566534,-0.002050072653219104,-94.69378662109375,-0.014122496359050274
19237,1,0.0,0.0,0.01785443164408207,-0.0035415543243288994,-94.69378662109375,-0.009057876653969288
19247,1,0.0,0.0,0.023574378341436386,-0.004758832044899464,-94.69378662109375,-0.008668290451169014
19257,1,0.0,0.0,0.028029076755046844,-0.005762611981481314,-94.69378662109375,-0.0076943254098296165
19267,1,0.0,0.0,0.03149839863181114,-0.006600174121558666,-94.69378662109375,-0.004382843617349863
19277,1,0.0,0.0,0.03420030698180199,-0.007308338303118944,-94.69378662109375,-0.005162016022950411
19287,1,0.0,0.0,0.03630455583333969,-0.007916014641523361,-94.69378662109375,-0.005356809124350548
19297,1,0.0,0.0,0.037943340837955475,-0.008445250801742077,-94.69378662109375,-0.006330774165689945
19307,1,0.0,0.0,0.03921963647007942,-0.008913455531001091,-94.69378662109375,-0.0076943254098296165
19317,1,0.0,0.0,0.04021361470222473,-0.00933406874537468,-94.69378662109375,-0.005746394861489534
19327,1,0.0,0.0,0.04098772630095482,-0.009717782028019428,-94.69378662109375,-0.00749953230842948
19337,1,0.0,0.0,0.041590604931116104,-0.010072811506688595,-94.69378662109375,-0.004967222921550274
19347,1,0.0,0.0,0.04206012561917305,-0.010405556298792362,-94.69378662109375,-0.00730473967269063
19357,1,0.0,0.0,0.04242578521370888,-0.010720997117459774,-94.69378662109375,-0.006525567267090082
19367,1,0.0,0.0,0.0427105687558651,-0.011023019440472126,-94.69378662109375,-0.007109946571290493
19377,1,0.0,0.0,0.04293235018849373,-0.011314639821648598,-94.69378662109375,-0.00749953230842948
19387,1,0.0,0.0,0.043105076998472214,-0.011598236858844757,-94.69378662109375,-0.003408878343179822
19397,1,0.0,0.0,0.04323959723114967,-0.011875617317855358,-94.69378662109375,-0.007109946571290493
19407,1,0.0,0.0,0.04334436357021332,-0.01214821171015501,-94.69378662109375,-0.008863084018230438
19417,1,0.0,0.0,0.04342595487833023,-0.012417130172252655,-94.69378662109375,-0.006915153469890356
19427,1,0.0,0.0,0.043489497154951096,-0.012683234177529812,-94.69378662109375,-0.008863084018230438
19437,1,0.0,0.0,0.043538983911275864,-0.012947204522788525,-94.69378662109375,-0.0076943254098296165
19447,1,0.0,0.0,0.04357752576470375,-0.013209572061896324,-94.69378662109375,-0.008473497815430164
19457,1,0.0,0.0,0.04360754042863846,-0.013470740988850594,-94.69378662109375,-0.006135981064289808
19467,1,0.0,0.0,0.043630920350551605,-0.013731032609939575,-94.69378662109375,-0.00788911897689104
19477,1,0.0,0.0,0.04364912211894989,-0.013990690000355244,-94.69378662109375,-0.009642256423830986
19487,1,0.0,0.0,0.04366329684853554,-0.014249911531805992,-94.69378662109375,-0.008863084018230438
19497,1,0.0,0.0,0.04367434233427048,-0.014508846215903759,-94.69378662109375,-0.008278705179691315
19507,1,0.0,0.0,0.043682944029569626,-0.014767609536647797,-94.69378662109375,-0.01022663526237011
19517,1,0.0,0.0,0.04368964210152626,-0.015026296488940716,-94.69378662109375,-0.008863084018230438
19527,1,0.0,0.0,0.043694861233234406,-0.015284975059330463,-94.69378662109375,-0.010811014100909233
19537,1,0.0,0.0,0.04369892179965973,-0.015543701127171516,-94.69378662109375,-0.011005807667970657
19547,1,0.0,0.0,0.043702080845832825,-0.015802517533302307,-94.69378662109375,-0.008668290451169014
19557,1,0.0,0.0,0.043704546988010406,-0.016061460599303246,-94.69378662109375,-0.01042142789810896
19567,1,0.0,0.0,0.04370646923780441,-0.01632055453956127,-94.69378662109375,-0.009642256423830986
19577,1,0.0,0.0,0.0437079593539238,-0.01657981611788273,-94.69378662109375,-0.009642256423830986
19587,1,0.0,0.0,0.04370912164449692,-0.016839265823364258,-94.69378662109375,-0.010811014100909233
19597,1,0.0,0.0,0.04371003061532974,-0.017098916694521904,-94.69378662109375,-0.01022663526237011
19607,1,0.0,0.0,0.04371073842048645,-0.017358774319291115,-94.69378662109375,-0.011005807667970657
19617,1,0.0,0.0,0.04371129348874092,-0.017618849873542786,-94.69378662109375,-0.012369358912110329
19627,1,0.0,0.0,0.043711721897125244,-0.017879147082567215,-94.69378662109375,-0.012758945114910603
19637,1,0.0,0.0,0.043712057173252106,-0.01813967153429985,-94.69378662109375,-0.010811014100909233
19647,1,0.0,0.0,0.0437123142182827,-0.018400423228740692,-94.69378662109375,-0.01042142789810896
19657,1,0.0,0.0,0.043712515383958817,-0.018661413341760635,-94.69378662109375,-0.012564151547849178
19667,1,0.0,0.0,0.04371267184615135,-0.018922636285424232,-94.69378662109375,-0.011200600303709507
19677,1,0.0,0.0,0.0437127947807312,-0.019184095785021782,-94.69378662109375,-0.011784980073571205
19687,1,0.0,0.0,0.04371289163827896,-0.019445793703198433,-94.69378662109375,-0.013343323953449726
19697,1,0.0,0.0,0.04371296614408493,-0.019707728177309036,-94.69378662109375,-0.012369358912110329
19707,1,0.0,0.0,0.04371302202343941,-0.01996990665793419,-94.69378662109375,-0.010616221465170383
19717,1,0.0,0.0,0.04371306672692299,-0.020232321694493294,-94.69378662109375,-0.014122496359050274
19727,1,0.0,0.0,0.043713103979825974,-0.02049497701227665,-94.69378662109375,-0.012564151547849178
19737,1,0.0,0.0,0.043713126331567764,-0.020757876336574554,-94.69378662109375,-0.012174565345048904
19747,1,0.0,0.0,0.04371314495801926,-0.02102101780474186,-94.69378662109375,-0.014317288994789124
19757,1,0.0,0.0,0.04371316358447075,-0.021284401416778564,-94.69378662109375,-0.014512082561850548
19767,1,0.0,0.0,0.04371318221092224,-0.02154802903532982,-94.69378662109375,-0.014706875197589397
19777,1,0.0,0.0,0.04371318593621254,-0.021811895072460175,-94.69378662109375,-0.014317288994789124
19787,1,0.0,0.0,0.04371318593621254,-0.02207600325345993,-94.69378662109375,-0.013148531317710876
19797,1,0.0,0.0,0.04371318593621254,-0.022340355440974236,-94.69378662109375,-0.01392770279198885
19807,1,0.0,0.0,0.04371318966150284,-0.02260494977235794,-94.69378662109375,-0.014901668764650822
19817,1,0.0,0.0,0.04371318966150284,-0.022869786247611046,-94.69378662109375,-0.012174565345048904
19827,1,0.0,0.0,0.04371318966150284,-0.02313486486673355,-94.69378662109375,-0.01392770279198885
19837,1,0.0,0.0,0.04371318966150284,-0.023400189355015755,-94.69378662109375,-0.015096461400389671
19847,1,0.0,0.0,0.04371318966150284,-0.02366575412452221,-94.69378662109375,-0.015096461400389671
19857,1,0.0,0.0,0.04371318966150284,-0.023931562900543213,-94.69378662109375,-0.016460012644529343
19867,1,0.0,0.0,0.04371318966150284,-0.024197611957788467,-94.69378662109375,-0.014122496359050274
19877,1,0.0,0.0,0.04371318966150284,-0.02446390688419342,-94.69378662109375,-0.016070427373051643
19887,1,0.0,0.0,0.04371318966150284,-0.024730442091822624,-94.69378662109375,-0.01684959977865219
