tick,id,target,model,velocity,current,position,reference_current
14339,1,0.0,0.0,0.0,0.0,-80.80130004882812,9.739652887219563e-05
14359,1,0.0,0.0,0.017199814319610596,-0.006694172974675894,-80.80130004882812,0.004772429820150137
14379,1,0.0,0.0,0.027632031589746475,-0.011143621057271957,-80.80130004882812,-0.0016557408962398767
14399,1,0.0,0.0,0.033959485590457916,-0.014231955632567406,-80.80130004882812,-0.0022401202004402876
14419,1,0.0,0.0,0.03779728710651398,-0.0164951179176569,-80.80130004882812,-0.009057876653969288
14439,1,0.0,0.0,0.04012502729892731,-0.018258165568113327,-80.82325744628906,-0.010616221465170383
14459,1,0.0,0.0,0.04153687134385109,-0.019718263298273087,-80.82325744628906,-0.01042142789810896
14479,1,0.0,0.0,0.04239319637417793,-0.020994991064071655,-80.82325744628906,-0.01392770279198885
14499,1,0.0,0.0,0.04291258379817009,-0.022160885855555534,-80.82325744628906,-0.01392770279198885
14519,1,0.0,0.0,0.04322760924696922,-0.023259935900568962,-80.82325744628906,-0.013148531317710876
14539,1,0.0,0.0,0.04341868683695793,-0.02431882917881012,-80.82325744628906,-0.015680840238928795
14559,1,0.0,0.0,0.04353458061814308,-0.025353746488690376,-80.82325744628906,-0.01587563380599022
14579,1,0.0,0.0,0.04360487312078476,-0.02637450210750103,-80.82325744628906,-0.014706875197589397
14599,1,0.0,0.0,0.04364750534296036,-0.027387050911784172,-80.82325744628906,-0.018407942727208138
14619,1,0.0,0.0,0.04367335885763168,-0.028395002707839012,-80.82325744628906,-0.018602736294269562
14639,1,0.0,0.0,0.04368904232978821,-0.029400549829006195,-80.82325744628906,-0.017823563888669014
14659,1,0.0,0.0,0.04369855672121048,-0.03040502220392227,-80.82325744628906,-0.019576702266931534
14679,1,0.0,0.0,0.0437043271958828,-0.03140922263264656,-80.82325744628906,-0.02152463234961033
14699,1,0.0,0.0,0.043707821518182755,-0.03241363912820816,-80.82325744628906,-0.0224985983222723
14719,1,0.0,0.0,0.04370994493365288,-0.033418573439121246,-80.82325744628906,-0.022693390026688576
14739,1,0.0,0.0,0.043711233884096146,-0.03442419320344925,-80.82325744628906,-0.02288818359375
14759,1,0.0,0.0,0.043712012469768524,-0.03543062135577202,-80.82325744628906,-0.023472562432289124
14779,1,0.0,0.0,0.04371248930692673,-0.03643792122602463,-80.82325744628906,-0.02288818359375
14799,1,0.0,0.0,0.04371277615427971,-0.03744612634181976,-80.82325744628906,-0.02464132197201252
14819,1,0.0,0.0,0.043712954968214035,-0.038455262780189514,-80.82325744628906,-0.024446528404951096
14839,1,0.0,0.0,0.043713055551052094,-0.03946535289287567,-80.82325744628906,-0.026005886495113373
14859,1,0.0,0.0,0.04371311888098717,-0.04047640413045883,-80.82325744628906,-0.025811094790697098
14879,1,0.0,0.0,0.04371315613389015,-0.0414884090423584,-80.82325744628906,-0.02678505890071392
14899,1,0.0,0.0,0.04371318593621254,-0.042501386255025864,-80.82325744628906,-0.029512161388993263
14919,1,0.0,0.0,0.04371318593621254,-0.043515320867300034,-80.82325744628906,-0.02853819727897644
14939,1,0.0,0.0,0.04371318593621254,-0.0445302277803421,-80.82325744628906,-0.029901748523116112
14959,1,0.0,0.0,0.04371318593621254,-0.04554610699415207,-80.82325744628906,-0.03029133379459381
14979,1,0.0,0.0,0.04371318593621254,-0.046562958508729935,-80.82325744628906,-0.030875712633132935
14999,1,0.0,0.0,0.04371318593621254,-0.0475807785987854,-80.82325744628906,-0.029901748523116112
15019,1,0.0,0.0,0.04371318593621254,-0.04859957471489906,-80.82325744628906,-0.03107050620019436
15039,1,0.0,0.0,0.04371318593621254,-0.04961933568120003,-80.82325744628906,-0.03282364457845688
15059,1,0.0,0.0,0.04371318593621254,-0.05064006522297859,-80.82325744628906,-0.033408023416996
15079,1,0.0,0.0,0.04371318593621254,-0.05166177824139595,-80.82325744628906,-0.03652471303939819
15099,1,0.0,0.0,0.04371318593621254,-0.05268445983529091,-80.82325744628906,-0.033408023416996
15119,1,0.0,0.0,0.04371318593621254,-0.05370811000466347,-80.82325744628906,-0.036135125905275345
