tick_ms,position_mm,velocity_mm_s,target_mm_s,internal_model_mm_s,current_command_A,unsaturated_current_A,saturated
1.581340000000000000e+05,2.411349999999999909e+02,-3.808290000000000077e+02,-6.000000000000000000e+02,-3.702640000000000100e+02,-7.001999999999999780e+00,-7.001999999999999780e+00,0.000000000000000000e+00
1.581360000000000000e+05,2.403300000000000125e+02,-3.919209999999999923e+02,-6.000000000000000000e+02,-3.792719999999999914e+02,-6.597999999999999865e+00,-6.597999999999999865e+00,0.000000000000000000e+00
1.581380000000000000e+05,2.395509999999999877e+02,-4.016379999999999768e+02,-6.000000000000000000e+02,-3.879270000000000209e+02,-6.306000000000000050e+00,-6.306000000000000050e+00,0.000000000000000000e+00
1.581400000000000000e+05,2.387290000000000134e+02,-4.103460000000000036e+02,-6.000000000000000000e+02,-3.962429999999999950e+02,-6.091000000000000192e+00,-6.091000000000000192e+00,0.000000000000000000e+00
1.581420000000000000e+05,2.378710000000000093e+02,-4.187330000000000041e+02,-6.000000000000000000e+02,-4.042320000000000277e+02,-5.873999999999999666e+00,-5.873999999999999666e+00,0.000000000000000000e+00
1.581440000000000000e+05,2.369960000000000093e+02,-4.256539999999999964e+02,-6.000000000000000000e+02,-4.119080000000000155e+02,-5.796000000000000263e+00,-5.796000000000000263e+00,0.000000000000000000e+00
1.581460000000000000e+05,2.361109999999999900e+02,-4.336750000000000114e+02,-6.000000000000000000e+02,-4.192839999999999918e+02,-5.554999999999999716e+00,-5.554999999999999716e+00,0.000000000000000000e+00
1.581480000000000000e+05,2.352560000000000002e+02,-4.404119999999999777e+02,-6.000000000000000000e+02,-4.263700000000000045e+02,-5.432000000000000384e+00,-5.432000000000000384e+00,0.000000000000000000e+00
1.581500000000000000e+05,2.343400000000000034e+02,-4.501290000000000191e+02,-6.000000000000000000e+02,-4.331779999999999973e+02,-4.919999999999999929e+00,-4.919999999999999929e+00,0.000000000000000000e+00
1.581520000000000000e+05,2.334250000000000114e+02,-4.546669999999999732e+02,-6.000000000000000000e+02,-4.397189999999999941e+02,-4.982999999999999652e+00,-4.982999999999999652e+00,0.000000000000000000e+00
1.581540000000000000e+05,2.324939999999999998e+02,-4.620459999999999923e+02,-6.000000000000000000e+02,-4.460040000000000191e+02,-4.685999999999999943e+00,-4.685999999999999943e+00,0.000000000000000000e+00
1.581560000000000000e+05,2.315140000000000100e+02,-4.719460000000000264e+02,-6.000000000000000000e+02,-4.520419999999999732e+02,-4.049999999999999822e+00,-4.049999999999999822e+00,0.000000000000000000e+00
1.581580000000000000e+05,2.300920000000000130e+02,-4.795079999999999814e+02,-6.000000000000000000e+02,-4.578430000000000177e+02,-3.644000000000000128e+00,-3.644000000000000128e+00,0.000000000000000000e+00
1.581600000000000000e+05,2.290949999999999989e+02,-4.880790000000000077e+02,-6.000000000000000000e+02,-4.634169999999999732e+02,-3.077999999999999847e+00,-3.077999999999999847e+00,0.000000000000000000e+00
1.581620000000000000e+05,2.281059999999999945e+02,-4.931209999999999809e+02,-6.000000000000000000e+02,-4.687730000000000246e+02,-2.892999999999999794e+00,-2.892999999999999794e+00,0.000000000000000000e+00
1.581640000000000000e+05,2.271229999999999905e+02,-4.984830000000000041e+02,-6.000000000000000000e+02,-4.739180000000000064e+02,-2.645999999999999908e+00,-2.645999999999999908e+00,0.000000000000000000e+00
1.581660000000000000e+05,2.260970000000000084e+02,-5.023330000000000268e+02,-6.000000000000000000e+02,-4.788620000000000232e+02,-2.556000000000000050e+00,-2.556000000000000050e+00,0.000000000000000000e+00
1.581680000000000000e+05,2.251150000000000091e+02,-5.071920000000000073e+02,-6.000000000000000000e+02,-4.836120000000000232e+02,-2.326999999999999957e+00,-2.326999999999999957e+00,0.000000000000000000e+00
1.581700000000000000e+05,2.240689999999999884e+02,-5.110880000000000223e+02,-6.000000000000000000e+02,-4.881759999999999877e+02,-2.192000000000000171e+00,-2.192000000000000171e+00,0.000000000000000000e+00
1.581720000000000000e+05,2.230399999999999920e+02,-5.147540000000000191e+02,-6.000000000000000000e+02,-4.925600000000000023e+02,-2.065999999999999837e+00,-2.065999999999999837e+00,0.000000000000000000e+00
1.581740000000000000e+05,2.219850000000000136e+02,-5.165879999999999654e+02,-6.000000000000000000e+02,-4.967730000000000246e+02,-2.145000000000000018e+00,-2.145000000000000018e+00,0.000000000000000000e+00
1.581760000000000000e+05,2.209619999999999891e+02,-5.202999999999999545e+02,-6.000000000000000000e+02,-5.008210000000000264e+02,-1.993000000000000105e+00,-1.993000000000000105e+00,0.000000000000000000e+00
1.581780000000000000e+05,2.198979999999999961e+02,-5.218120000000000118e+02,-6.000000000000000000e+02,-5.047099999999999795e+02,-2.088999999999999968e+00,-2.088999999999999968e+00,0.000000000000000000e+00
1.581800000000000000e+05,2.188489999999999895e+02,-5.240130000000000337e+02,-6.000000000000000000e+02,-5.084460000000000264e+02,-2.099000000000000199e+00,-2.099000000000000199e+00,0.000000000000000000e+00
1.581820000000000000e+05,2.177920000000000016e+02,-5.265330000000000155e+02,-6.000000000000000000e+02,-5.120359999999999445e+02,-2.061999999999999833e+00,-2.061999999999999833e+00,0.000000000000000000e+00
1.581840000000000000e+05,2.167179999999999893e+02,-5.288709999999999809e+02,-6.000000000000000000e+02,-5.154850000000000136e+02,-2.037999999999999812e+00,-2.037999999999999812e+00,0.000000000000000000e+00
1.581860000000000000e+05,2.156680000000000064e+02,-5.307039999999999509e+02,-6.000000000000000000e+02,-5.187989999999999782e+02,-2.064999999999999947e+00,-2.064999999999999947e+00,0.000000000000000000e+00
1.581880000000000000e+05,2.145809999999999889e+02,-5.344170000000000300e+02,-6.000000000000000000e+02,-5.219829999999999472e+02,-1.858999999999999986e+00,-1.858999999999999986e+00,0.000000000000000000e+00
1.581900000000000000e+05,2.135279999999999916e+02,-5.355620000000000118e+02,-6.000000000000000000e+02,-5.250420000000000300e+02,-1.945000000000000062e+00,-1.945000000000000062e+00,0.000000000000000000e+00
1.581920000000000000e+05,2.124290000000000020e+02,-5.397789999999999964e+02,-6.000000000000000000e+02,-5.279809999999999945e+02,-1.657999999999999918e+00,-1.657999999999999918e+00,0.000000000000000000e+00
1.581940000000000000e+05,2.113679999999999950e+02,-5.385879999999999654e+02,-6.000000000000000000e+02,-5.308049999999999500e+02,-2.001999999999999780e+00,-2.001999999999999780e+00,0.000000000000000000e+00
1.581960000000000000e+05,2.102640000000000100e+02,-5.416119999999999663e+02,-6.000000000000000000e+02,-5.335180000000000291e+02,-1.848999999999999977e+00,-1.848999999999999977e+00,0.000000000000000000e+00
1.581980000000000000e+05,2.091779999999999973e+02,-5.429420000000000073e+02,-6.000000000000000000e+02,-5.361250000000000000e+02,-1.887000000000000011e+00,-1.887000000000000011e+00,0.000000000000000000e+00
1.582000000000000000e+05,2.080699999999999932e+02,-5.451420000000000528e+02,-6.000000000000000000e+02,-5.386290000000000191e+02,-1.814999999999999947e+00,-1.814999999999999947e+00,0.000000000000000000e+00
1.582020000000000000e+05,2.070130000000000052e+02,-5.461499999999999773e+02,-6.000000000000000000e+02,-5.410359999999999445e+02,-1.877999999999999892e+00,-1.877999999999999892e+00,0.000000000000000000e+00
1.582040000000000000e+05,2.058990000000000009e+02,-5.469750000000000227e+02,-6.000000000000000000e+02,-5.433479999999999563e+02,-1.961000000000000076e+00,-1.961000000000000076e+00,0.000000000000000000e+00
1.582060000000000000e+05,2.047769999999999868e+02,-5.494959999999999809e+02,-6.000000000000000000e+02,-5.455689999999999600e+02,-1.838999999999999968e+00,-1.838999999999999968e+00,0.000000000000000000e+00
1.582080000000000000e+05,2.036970000000000027e+02,-5.506879999999999882e+02,0.000000000000000000e+00,-5.241770000000000209e+02,1.000000000000000000e+01,1.271599999999999930e+01,1.000000000000000000e+00
1.582100000000000000e+05,2.025920000000000130e+02,-5.527039999999999509e+02,0.000000000000000000e+00,-5.036240000000000236e+02,1.000000000000000000e+01,1.526900000000000013e+01,1.000000000000000000e+00
1.582120000000000000e+05,2.014919999999999902e+02,-5.444539999999999509e+02,0.000000000000000000e+00,-4.838759999999999764e+02,1.000000000000000000e+01,1.650199999999999889e+01,1.000000000000000000e+00
1.582140000000000000e+05,2.004490000000000123e+02,-5.278619999999999663e+02,0.000000000000000000e+00,-4.649030000000000200e+02,1.000000000000000000e+01,1.665299999999999869e+01,1.000000000000000000e+00
1.582160000000000000e+05,1.994310000000000116e+02,-5.080620000000000118e+02,0.000000000000000000e+00,-4.466739999999999782e+02,1.000000000000000000e+01,1.634400000000000119e+01,1.000000000000000000e+00
1.582180000000000000e+05,1.984859999999999900e+02,-4.870710000000000264e+02,0.000000000000000000e+00,-4.291600000000000250e+02,1.000000000000000000e+01,1.581799999999999962e+01,1.000000000000000000e+00
1.582200000000000000e+05,1.975610000000000070e+02,-4.620459999999999923e+02,0.000000000000000000e+00,-4.123319999999999936e+02,1.000000000000000000e+01,1.474000000000000021e+01,1.000000000000000000e+00
1.582220000000000000e+05,1.967189999999999941e+02,-4.380749999999999886e+02,0.000000000000000000e+00,-3.961639999999999873e+02,1.000000000000000000e+01,1.372199999999999953e+01,1.000000000000000000e+00
1.582240000000000000e+05,1.959130000000000109e+02,-4.128670000000000186e+02,0.000000000000000000e+00,-3.806309999999999718e+02,1.000000000000000000e+01,1.249300000000000033e+01,1.000000000000000000e+00
1.582260000000000000e+05,1.951769999999999925e+02,-3.838539999999999850e+02,0.000000000000000000e+00,-3.657060000000000173e+02,1.000000000000000000e+01,1.074900000000000055e+01,1.000000000000000000e+00
1.582280000000000000e+05,1.944670000000000130e+02,-3.536499999999999773e+02,0.000000000000000000e+00,-3.513659999999999854e+02,8.824999999999999289e+00,8.824999999999999289e+00,0.000000000000000000e+00
1.582300000000000000e+05,1.938379999999999939e+02,-3.245919999999999845e+02,0.000000000000000000e+00,-3.375889999999999986e+02,6.908000000000000362e+00,6.908000000000000362e+00,0.000000000000000000e+00
1.582320000000000000e+05,1.932560000000000002e+02,-2.972289999999999850e+02,0.000000000000000000e+00,-3.243519999999999754e+02,5.038000000000000256e+00,5.038000000000000256e+00,0.000000000000000000e+00
1.582340000000000000e+05,1.927529999999999859e+02,-2.725710000000000264e+02,0.000000000000000000e+00,-3.116340000000000146e+02,3.345000000000000195e+00,3.345000000000000195e+00,0.000000000000000000e+00
1.582360000000000000e+05,1.922470000000000141e+02,-2.492419999999999902e+02,0.000000000000000000e+00,-2.994150000000000205e+02,1.679999999999999938e+00,1.679999999999999938e+00,0.000000000000000000e+00
1.582380000000000000e+05,1.917820000000000107e+02,-2.331080000000000041e+02,0.000000000000000000e+00,-2.876739999999999782e+02,7.560000000000000053e-01,7.560000000000000053e-01,0.000000000000000000e+00
1.582400000000000000e+05,1.913499999999999943e+02,-2.274250000000000114e+02,0.000000000000000000e+00,-2.763949999999999818e+02,1.008999999999999897e+00,1.008999999999999897e+00,0.000000000000000000e+00
1.582420000000000000e+05,1.909180000000000064e+02,-2.175250000000000057e+02,0.000000000000000000e+00,-2.655570000000000164e+02,7.359999999999999876e-01,7.359999999999999876e-01,0.000000000000000000e+00
1.582440000000000000e+05,1.904950000000000045e+02,-2.074420000000000073e+02,0.000000000000000000e+00,-2.551440000000000055e+02,3.960000000000000187e-01,3.960000000000000187e-01,0.000000000000000000e+00
1.582460000000000000e+05,1.900840000000000032e+02,-2.024000000000000057e+02,0.000000000000000000e+00,-2.451399999999999864e+02,6.169999999999999929e-01,6.169999999999999929e-01,0.000000000000000000e+00
1.582480000000000000e+05,1.896949999999999932e+02,-1.970380000000000109e+02,0.000000000000000000e+00,-2.355279999999999916e+02,7.830000000000000293e-01,7.830000000000000293e-01,0.000000000000000000e+00
1.582500000000000000e+05,1.893110000000000070e+02,-1.921790000000000020e+02,0.000000000000000000e+00,-2.262930000000000064e+02,9.919999999999999929e-01,9.919999999999999929e-01,0.000000000000000000e+00
1.582520000000000000e+05,1.887599999999999909e+02,-1.852580000000000098e+02,0.000000000000000000e+00,-2.174199999999999875e+02,9.370000000000000551e-01,9.370000000000000551e-01,0.000000000000000000e+00
1.582540000000000000e+05,1.883959999999999866e+02,-1.802630000000000052e+02,0.000000000000000000e+00,-2.088940000000000055e+02,1.084999999999999964e+00,1.084999999999999964e+00,0.000000000000000000e+00
1.582560000000000000e+05,1.880459999999999923e+02,-1.785670000000000073e+02,0.000000000000000000e+00,-2.007040000000000077e+02,1.614000000000000101e+00,1.614000000000000101e+00,0.000000000000000000e+00
1.582580000000000000e+05,1.877050000000000125e+02,-1.725169999999999959e+02,0.000000000000000000e+00,-1.928340000000000032e+02,1.620999999999999996e+00,1.620999999999999996e+00,0.000000000000000000e+00
1.582600000000000000e+05,1.873600000000000136e+02,-1.694919999999999902e+02,0.000000000000000000e+00,-1.852729999999999961e+02,1.967999999999999972e+00,1.967999999999999972e+00,0.000000000000000000e+00
1.582620000000000000e+05,1.870289999999999964e+02,-1.644499999999999886e+02,0.000000000000000000e+00,-1.780080000000000098e+02,2.067000000000000171e+00,2.067000000000000171e+00,0.000000000000000000e+00
1.582640000000000000e+05,1.867150000000000034e+02,-1.574379999999999882e+02,0.000000000000000000e+00,-1.710279999999999916e+02,1.909000000000000030e+00,1.909000000000000030e+00,0.000000000000000000e+00
1.582660000000000000e+05,1.864110000000000014e+02,-1.534039999999999964e+02,0.000000000000000000e+00,-1.643220000000000027e+02,2.079000000000000181e+00,2.079000000000000181e+00,0.000000000000000000e+00
1.582680000000000000e+05,1.861349999999999909e+02,-1.483629999999999995e+02,0.000000000000000000e+00,-1.578789999999999907e+02,2.113999999999999879e+00,2.113999999999999879e+00,0.000000000000000000e+00
1.582700000000000000e+05,1.858480000000000132e+02,-1.411210000000000093e+02,0.000000000000000000e+00,-1.516889999999999930e+02,1.862999999999999989e+00,1.862999999999999989e+00,0.000000000000000000e+00
1.582720000000000000e+05,1.855800000000000125e+02,-1.293870000000000005e+02,0.000000000000000000e+00,-1.457410000000000139e+02,1.036999999999999922e+00,1.036999999999999922e+00,0.000000000000000000e+00
1.582740000000000000e+05,1.853420000000000130e+02,-1.317249999999999943e+02,0.000000000000000000e+00,-1.400260000000000105e+02,1.844000000000000083e+00,1.844000000000000083e+00,0.000000000000000000e+00
1.582760000000000000e+05,1.851020000000000039e+02,-1.215040000000000049e+02,0.000000000000000000e+00,-1.345360000000000014e+02,1.161000000000000032e+00,1.161000000000000032e+00,0.000000000000000000e+00
1.582780000000000000e+05,1.848810000000000002e+02,-1.110999999999999943e+02,0.000000000000000000e+00,-1.292599999999999909e+02,4.020000000000000240e-01,4.020000000000000240e-01,0.000000000000000000e+00
1.582800000000000000e+05,1.846539999999999964e+02,-1.082579999999999956e+02,0.000000000000000000e+00,-1.241919999999999931e+02,4.979999999999999982e-01,4.979999999999999982e-01,0.000000000000000000e+00
1.582820000000000000e+05,1.844499999999999886e+02,-1.015210000000000008e+02,0.000000000000000000e+00,-1.193220000000000027e+02,1.150000000000000050e-01,1.150000000000000050e-01,0.000000000000000000e+00
1.582840000000000000e+05,1.842520000000000095e+02,-1.006959999999999980e+02,0.000000000000000000e+00,-1.146440000000000055e+02,4.109999999999999765e-01,4.109999999999999765e-01,0.000000000000000000e+00
1.582860000000000000e+05,1.840730000000000075e+02,-9.313299999999999557e+01,0.000000000000000000e+00,-1.101479999999999961e+02,-1.029999999999999943e-01,-1.029999999999999943e-01,0.000000000000000000e+00
1.582880000000000000e+05,1.838979999999999961e+02,-9.061299999999999955e+01,0.000000000000000000e+00,-1.058289999999999935e+02,-4.900000000000000189e-02,-4.900000000000000189e-02,0.000000000000000000e+00
1.582900000000000000e+05,1.837330000000000041e+02,-8.405800000000000693e+01,0.000000000000000000e+00,-1.016800000000000068e+02,-4.909999999999999920e-01,-4.909999999999999920e-01,0.000000000000000000e+00
1.582920000000000000e+05,1.835730000000000075e+02,-8.272899999999999920e+01,0.000000000000000000e+00,-9.769299999999999784e+01,-3.360000000000000209e-01,-3.360000000000000209e-01,0.000000000000000000e+00
1.582940000000000000e+05,1.834170000000000016e+02,-7.617499999999999716e+01,0.000000000000000000e+00,-9.386199999999999477e+01,-8.139999999999999458e-01,-8.139999999999999458e-01,0.000000000000000000e+00
1.582960000000000000e+05,1.832729999999999961e+02,-6.929999999999999716e+01,0.000000000000000000e+00,-9.018200000000000216e+01,-1.364999999999999991e+00,-1.364999999999999991e+00,0.000000000000000000e+00
1.582980000000000000e+05,1.831430000000000007e+02,-7.131699999999999307e+01,0.000000000000000000e+00,-8.664600000000000080e+01,-8.820000000000000062e-01,-8.820000000000000062e-01,0.000000000000000000e+00
1.583000000000000000e+05,1.830140000000000100e+02,-6.709999999999999432e+01,0.000000000000000000e+00,-8.324800000000000466e+01,-1.131999999999999895e+00,-1.131999999999999895e+00,0.000000000000000000e+00
1.583020000000000000e+05,1.828799999999999955e+02,-6.040800000000000125e+01,0.000000000000000000e+00,-7.998399999999999466e+01,-1.703000000000000069e+00,-1.703000000000000069e+00,0.000000000000000000e+00
1.583040000000000000e+05,1.827630000000000052e+02,-6.407500000000000284e+01,0.000000000000000000e+00,-7.684799999999999898e+01,-1.060999999999999943e+00,-1.060999999999999943e+00,0.000000000000000000e+00
1.583060000000000000e+05,1.826359999999999957e+02,-6.123299999999999699e+01,0.000000000000000000e+00,-7.383499999999999375e+01,-1.175000000000000044e+00,-1.175000000000000044e+00,0.000000000000000000e+00
1.583080000000000000e+05,1.825219999999999914e+02,-5.669599999999999795e+01,0.000000000000000000e+00,-7.093999999999999773e+01,-1.508000000000000007e+00,-1.508000000000000007e+00,0.000000000000000000e+00
1.583100000000000000e+05,1.824060000000000059e+02,-6.242499999999999716e+01,0.000000000000000000e+00,-6.815800000000000125e+01,-6.260000000000000009e-01,-6.260000000000000009e-01,0.000000000000000000e+00
1.583120000000000000e+05,1.822849999999999966e+02,-5.554999999999999716e+01,0.000000000000000000e+00,-6.548600000000000421e+01,-1.223999999999999977e+00,-1.223999999999999977e+00,0.000000000000000000e+00
1.583140000000000000e+05,1.821730000000000018e+02,-5.788700000000000045e+01,0.000000000000000000e+00,-6.291799999999999926e+01,-7.489999999999999991e-01,-7.489999999999999991e-01,0.000000000000000000e+00
1.583160000000000000e+05,1.820519999999999925e+02,-5.857500000000000284e+01,0.000000000000000000e+00,-6.045100000000000051e+01,-4.540000000000000147e-01,-4.540000000000000147e-01,0.000000000000000000e+00
1.583180000000000000e+05,1.819439999999999884e+02,-5.486299999999999955e+01,0.000000000000000000e+00,-5.807999999999999829e+01,-6.810000000000000497e-01,-6.810000000000000497e-01,0.000000000000000000e+00
1.583200000000000000e+05,1.818400000000000034e+02,-5.706199999999999761e+01,0.000000000000000000e+00,-5.580299999999999727e+01,-2.139999999999999958e-01,-2.139999999999999958e-01,0.000000000000000000e+00
1.583220000000000000e+05,1.817350000000000136e+02,-4.867499999999999716e+01,0.000000000000000000e+00,-5.361500000000000199e+01,-1.004999999999999893e+00,-1.004999999999999893e+00,0.000000000000000000e+00
1.583240000000000000e+05,1.816299999999999955e+02,-5.568800000000000239e+01,0.000000000000000000e+00,-5.151299999999999812e+01,1.200000000000000025e-02,1.200000000000000025e-02,0.000000000000000000e+00
1.583260000000000000e+05,1.815289999999999964e+02,-4.697899999999999920e+01,0.000000000000000000e+00,-4.949300000000000210e+01,-8.179999999999999494e-01,-8.179999999999999494e-01,0.000000000000000000e+00
1.583280000000000000e+05,1.814360000000000070e+02,-5.133299999999999841e+01,0.000000000000000000e+00,-4.755199999999999960e+01,-1.239999999999999991e-01,-1.239999999999999991e-01,0.000000000000000000e+00
1.583300000000000000e+05,1.813429999999999893e+02,-4.212100000000000222e+01,0.000000000000000000e+00,-4.568800000000000239e+01,-1.034999999999999920e+00,-1.034999999999999920e+00,0.000000000000000000e+00
1.583320000000000000e+05,1.812529999999999859e+02,-5.000399999999999778e+01,0.000000000000000000e+00,-4.389600000000000080e+01,6.099999999999999867e-02,6.099999999999999867e-02,0.000000000000000000e+00
1.583340000000000000e+05,1.811670000000000016e+02,-3.992099999999999937e+01,0.000000000000000000e+00,-4.217499999999999716e+01,-9.559999999999999609e-01,-9.559999999999999609e-01,0.000000000000000000e+00
1.583360000000000000e+05,1.810790000000000077e+02,-4.597099999999999653e+01,0.000000000000000000e+00,-4.052100000000000080e+01,-8.699999999999999400e-02,-8.699999999999999400e-02,0.000000000000000000e+00
1.583380000000000000e+05,1.810920000000000130e+02,-3.808800000000000097e+01,0.000000000000000000e+00,-3.893200000000000216e+01,-8.579999999999999849e-01,-8.579999999999999849e-01,0.000000000000000000e+00
1.583400000000000000e+05,1.809170000000000016e+02,-4.092900000000000205e+01,0.000000000000000000e+00,-3.740599999999999881e+01,-3.810000000000000053e-01,-3.810000000000000053e-01,0.000000000000000000e+00
1.583420000000000000e+05,1.808439999999999941e+02,-4.193800000000000239e+01,0.000000000000000000e+00,-3.593900000000000006e+01,-1.039999999999999952e-01,-1.039999999999999952e-01,0.000000000000000000e+00
1.583440000000000000e+05,1.807659999999999911e+02,-3.575000000000000000e+01,0.000000000000000000e+00,-3.453000000000000114e+01,-6.860000000000000542e-01,-6.860000000000000542e-01,0.000000000000000000e+00
1.583460000000000000e+05,1.806589999999999918e+02,-3.758299999999999841e+01,0.000000000000000000e+00,-3.317600000000000193e+01,-3.360000000000000209e-01,-3.360000000000000209e-01,0.000000000000000000e+00
1.583480000000000000e+05,1.805900000000000034e+02,-3.121300000000000097e+01,0.000000000000000000e+00,-3.187500000000000000e+01,-9.609999999999999654e-01,-9.609999999999999654e-01,0.000000000000000000e+00
1.583500000000000000e+05,1.805120000000000005e+02,-3.739999999999999858e+01,0.000000000000000000e+00,-3.062500000000000000e+01,-1.100000000000000006e-01,-1.100000000000000006e-01,0.000000000000000000e+00
1.583520000000000000e+05,1.804480000000000075e+02,-3.657500000000000284e+01,0.000000000000000000e+00,-2.942500000000000071e+01,-6.199999999999999956e-02,-6.199999999999999956e-02,0.000000000000000000e+00
1.583540000000000000e+05,1.803810000000000002e+02,-3.153300000000000125e+01,0.000000000000000000e+00,-2.827100000000000080e+01,-5.250000000000000222e-01,-5.250000000000000222e-01,0.000000000000000000e+00
1.583560000000000000e+05,1.803089999999999975e+02,-3.506199999999999761e+01,0.000000000000000000e+00,-2.716199999999999903e+01,1.700000000000000122e-02,1.700000000000000122e-02,0.000000000000000000e+00
1.583580000000000000e+05,1.802549999999999955e+02,-3.102899999999999991e+01,0.000000000000000000e+00,-2.609700000000000131e+01,-3.290000000000000147e-01,-3.290000000000000147e-01,0.000000000000000000e+00
1.583600000000000000e+05,1.801939999999999884e+02,-2.800400000000000134e+01,0.000000000000000000e+00,-2.507400000000000162e+01,-5.759999999999999565e-01,-5.759999999999999565e-01,0.000000000000000000e+00
1.583620000000000000e+05,1.801260000000000048e+02,-3.222099999999999653e+01,0.000000000000000000e+00,-2.409100000000000108e+01,3.400000000000000244e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.583640000000000000e+05,1.800709999999999980e+02,-3.171699999999999875e+01,0.000000000000000000e+00,-2.314600000000000080e+01,1.029999999999999943e-01,1.029999999999999943e-01,0.000000000000000000e+00
