time,f7_time,stage,type,id,target,position,velocity,current,state,code,desired_position,chirp_phase
0.005721592984627932,63.143,observe,1,2,,0.1153564453125,5.90966796875,-0.0,0,1,,
0.005721592984627932,63.143,observe,1,1,,89.78321075439453,-0.0,-0.0,0,1,,
0.005721592984627932,63.143,observe,0,4,,0.0,-0.0,-0.006000000052154064,0,1,,
0.005721592984627932,63.143,observe,0,1,,0.0,0.0,-0.004999999888241291,0,1,,
0.013991905027069151,63.153,observe,1,2,,0.112548828125,-0.9812411665916443,-0.0,0,1,,
0.013991905027069151,63.153,observe,1,1,,89.78321075439453,-0.0,-0.0,0,1,,
0.013991905027069151,63.153,observe,0,4,,0.0,-0.0,0.054999999701976776,0,1,,
0.013991905027069151,63.153,observe,0,1,,0.0,0.0,-0.00800000037997961,0,1,,
0.02406868798425421,63.163,observe,1,2,,0.12103271484375,-0.16981524229049683,-0.0,0,1,,
0.02406868798425421,63.163,observe,1,1,,89.78321075439453,-0.0,-0.0,0,1,,
0.02406868798425421,63.163,observe,0,4,,0.0,-0.0,-0.006000000052154064,0,1,,
0.02406868798425421,63.163,observe,0,1,,0.0,0.0,-0.004999999888241291,0,1,,
0.033664615999441594,63.173,observe,1,2,,0.1153564453125,-3.6950557231903076,-0.0,0,1,,
0.033664615999441594,63.173,observe,1,1,,89.78321075439453,-0.0,-0.0,0,1,,
0.033664615999441594,63.173,observe,0,4,,0.0,-0.0,-0.006000000052154064,0,1,,
0.033664615999441594,63.173,observe,0,1,,0.0,0.0,-0.04100000113248825,0,1,,
0.04412036301800981,63.183,observe,1,2,,0.118194580078125,4.903327941894531,-0.0,0,1,,
0.04412036301800981,63.183,observe,1,1,,89.78321075439453,-0.0,-0.0,0,1,,
0.04412036301800981,63.183,observe,0,4,,0.0,-0.0,-0.010999999940395355,0,1,,
0.04412036301800981,63.183,observe,0,1,,0.0,0.0,-0.004999999888241291,0,1,,
0.0536427220213227,63.193,observe,1,2,,0.118194580078125,-4.92334508895874,-0.0,0,1,,
0.0536427220213227,63.193,observe,1,1,,89.78321075439453,-0.0,-0.0,0,1,,
0.0536427220213227,63.193,observe,0,4,,0.0,-0.0,-0.006000000052154064,0,1,,
0.0536427220213227,63.193,observe,0,1,,0.0,0.0,0.032999999821186066,0,1,,
